experiment_id,group,method,method_id,variant,seed,path,manifest_status,started,unstarted,resolved,infrastructure_missing,action_counts,audit_nfe,best_cost,best_cv,budget_checkpoints,completed_at,cv_d,cv_e,cv_r,cv_soc,feasible,first_feasible_nfe,llm_call_count,outcome,search_nfe,selector_fallbacks,selector_seconds,started_at,status,total_emissions,validation_failures,wall_seconds
stage1_fixed_actions,formal,A3-only,A3-only,default,310007,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\stage1_fixed_actions\A3-only\seed_310007,skipped_complete,True,False,True,False,{'A3': 25},1,42389.43836397489,0.0,"{'100': {'best_cost': 42389.43836397489, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 43067.9225109926, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42482.62419920011, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42429.36250628702, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-21T15:28:27.113594+00:00,0.0,0.0,0.0,0.0,True,10800,0,feasible,300600,0,0.0,2026-08-21T15:28:19.690712+00:00,complete,44740.64363974127,[],7.416160300000001
stage1_fixed_actions,formal,A3-only,A3-only,default,310008,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\stage1_fixed_actions\A3-only\seed_310008,skipped_complete,True,False,True,False,{'A3': 25},1,42398.047944289756,0.0,"{'100': {'best_cost': 42398.047944289756, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 43033.7774038919, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42590.88336544971, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42442.79725238408, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-21T15:28:28.350298+00:00,0.0,0.0,0.0,0.0,True,15600,0,feasible,300600,0,0.0,2026-08-21T15:28:20.656019+00:00,complete,44753.38563718854,[],7.689130799999987
stage1_fixed_actions,formal,A3-only,A3-only,default,310009,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\stage1_fixed_actions\A3-only\seed_310009,skipped_complete,True,False,True,False,{'A3': 25},1,42379.28545475986,0.0,"{'100': {'best_cost': 42379.28545475986, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 43169.994942586825, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42560.370204516425, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42429.92562277879, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-21T15:28:30.534241+00:00,0.0,0.0,0.0,0.0,True,17400,0,feasible,300600,0,0.0,2026-08-21T15:28:22.961889+00:00,complete,44740.0259103879,[],7.567711300000013
stage1_fixed_actions,formal,A3-only,A3-only,default,310010,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\stage1_fixed_actions\A3-only\seed_310010,skipped_complete,True,False,True,False,{'A3': 25},1,42382.93092889871,0.0,"{'100': {'best_cost': 42382.93092889871, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 42891.838159950115, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42486.94219698019, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42407.32068213272, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-21T15:28:30.933090+00:00,0.0,0.0,0.0,0.0,True,12000,0,feasible,300600,0,0.0,2026-08-21T15:28:23.332807+00:00,complete,44730.55411071981,[],7.594863400000008
stage1_fixed_actions,formal,A3-only,A3-only,default,310011,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\stage1_fixed_actions\A3-only\seed_310011,skipped_complete,True,False,True,False,{'A3': 25},1,42378.09573965884,0.0,"{'100': {'best_cost': 42378.09573965884, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 42839.94059137726, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42502.13078479392, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42427.258112038675, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-21T15:28:34.567189+00:00,0.0,0.0,0.0,0.0,True,15600,0,feasible,300600,0,0.0,2026-08-21T15:28:27.202299+00:00,complete,44731.16389910047,[],7.360813100000001
stage1_fixed_actions,formal,A3-only,A3-only,default,310012,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\stage1_fixed_actions\A3-only\seed_310012,skipped_complete,True,False,True,False,{'A3': 25},1,42388.42158637071,0.0,"{'100': {'best_cost': 42388.42158637071, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 43714.683146711715, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42682.62581833228, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42437.93297589698, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-21T15:28:35.711726+00:00,0.0,0.0,0.0,0.0,True,20400,0,feasible,300600,0,0.0,2026-08-21T15:28:28.460738+00:00,complete,44725.103290045605,[],7.246906500000023
stage1_fixed_actions,formal,A3-only,A3-only,default,310013,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\stage1_fixed_actions\A3-only\seed_310013,skipped_complete,True,False,True,False,{'A3': 25},1,42376.22132344597,0.0,"{'100': {'best_cost': 42376.22132344597, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 42673.0237169331, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42479.0509771874, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42397.63666476446, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-21T15:28:37.819895+00:00,0.0,0.0,0.0,0.0,True,15000,0,feasible,300600,0,0.0,2026-08-21T15:28:30.636689+00:00,complete,44719.31924471804,[],7.1789336999999875
stage1_fixed_actions,formal,A3-only,A3-only,default,310014,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\stage1_fixed_actions\A3-only\seed_310014,skipped_complete,True,False,True,False,{'A3': 25},1,42384.53291283446,0.0,"{'100': {'best_cost': 42384.53291283446, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 43163.28293715093, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42496.33138048519, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42407.86525328216, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-21T15:28:38.296520+00:00,0.0,0.0,0.0,0.0,True,9000,0,feasible,300600,0,0.0,2026-08-21T15:28:31.019969+00:00,complete,44731.42264574057,[],7.2706634999999835
stage1_fixed_actions,formal,A3-only,A3-only,default,310015,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\stage1_fixed_actions\A3-only\seed_310015,skipped_complete,True,False,True,False,{'A3': 25},1,42373.71973886435,0.0,"{'100': {'best_cost': 42373.71973886435, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 42923.7786299711, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42443.30383160206, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42397.55258370223, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-21T15:28:41.821316+00:00,0.0,0.0,0.0,0.0,True,13200,0,feasible,300600,0,0.0,2026-08-21T15:28:34.659524+00:00,complete,44704.75237422493,[],7.158022700000004
stage1_fixed_actions,formal,A3-only,A3-only,default,310016,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\stage1_fixed_actions\A3-only\seed_310016,skipped_complete,True,False,True,False,{'A3': 25},1,42377.005898222924,0.0,"{'100': {'best_cost': 42377.005898222924, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 43014.79670387058, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42497.77223969843, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42418.285325456774, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-21T15:28:43.100225+00:00,0.0,0.0,0.0,0.0,True,10800,0,feasible,300600,0,0.0,2026-08-21T15:28:35.800534+00:00,complete,44725.108500144706,[],7.295178200000009
stage1_fixed_actions,formal,A3-only,A3-only,default,310017,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\stage1_fixed_actions\A3-only\seed_310017,skipped_complete,True,False,True,False,{'A3': 25},1,42387.21173978738,0.0,"{'100': {'best_cost': 42387.21173978738, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 42888.66419414598, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42485.990427232566, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42412.96653148077, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-21T15:28:45.213840+00:00,0.0,0.0,0.0,0.0,True,13800,0,feasible,300600,0,0.0,2026-08-21T15:28:37.913712+00:00,complete,44734.897348334416,[],7.294639399999994
stage1_fixed_actions,formal,A3-only,A3-only,default,310018,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\stage1_fixed_actions\A3-only\seed_310018,skipped_complete,True,False,True,False,{'A3': 25},1,42380.423439371836,0.0,"{'100': {'best_cost': 42380.423439371836, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 43865.977073926406, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42589.56198044984, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42420.41392325376, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-21T15:28:45.713041+00:00,0.0,0.0,0.0,0.0,True,16200,0,feasible,300600,0,0.0,2026-08-21T15:28:38.398768+00:00,complete,44728.684273156454,[],7.3101451
stage1_fixed_actions,formal,A3-only,A3-only,default,310019,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\stage1_fixed_actions\A3-only\seed_310019,skipped_complete,True,False,True,False,{'A3': 25},1,42397.35355375198,0.0,"{'100': {'best_cost': 42397.35355375198, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 42923.454101681076, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42460.462242066176, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42416.430111564405, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-21T15:28:49.059010+00:00,0.0,0.0,0.0,0.0,True,15000,0,feasible,300600,0,0.0,2026-08-21T15:28:41.921624+00:00,complete,44755.377113357004,[],7.132595199999997
stage1_fixed_actions,formal,A3-only,A3-only,default,310020,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\stage1_fixed_actions\A3-only\seed_310020,skipped_complete,True,False,True,False,{'A3': 25},1,42386.70884769179,0.0,"{'100': {'best_cost': 42386.70884769179, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 42838.80984388025, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42515.08866106167, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42464.01109147371, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-21T15:28:50.452209+00:00,0.0,0.0,0.0,0.0,True,14400,0,feasible,300600,0,0.0,2026-08-21T15:28:43.189834+00:00,complete,44741.23998455976,[],7.257051599999983
stage1_fixed_actions,formal,A3-only,A3-only,default,310021,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\stage1_fixed_actions\A3-only\seed_310021,skipped_complete,True,False,True,False,{'A3': 25},1,42388.14084309265,0.0,"{'100': {'best_cost': 42388.14084309265, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 42814.03338581555, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42509.1570834396, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42431.114493748646, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-21T15:28:52.510100+00:00,0.0,0.0,0.0,0.0,True,17400,0,feasible,300600,0,0.0,2026-08-21T15:28:45.318111+00:00,complete,44733.229059674886,[],7.186097100000012
stage1_fixed_actions,formal,A3-only,A3-only,default,310022,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\stage1_fixed_actions\A3-only\seed_310022,skipped_complete,True,False,True,False,{'A3': 25},1,42382.18931541355,0.0,"{'100': {'best_cost': 42382.18931541355, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 42852.246298181344, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42485.20053966534, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42405.51026195903, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-21T15:28:53.008075+00:00,0.0,0.0,0.0,0.0,True,15000,0,feasible,300600,0,0.0,2026-08-21T15:28:45.815884+00:00,complete,44729.20109747916,[],7.185378900000018
stage1_fixed_actions,formal,A3-only,A3-only,default,310023,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\stage1_fixed_actions\A3-only\seed_310023,skipped_complete,True,False,True,False,{'A3': 25},1,42381.68837208877,0.0,"{'100': {'best_cost': 42381.68837208877, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 44157.90225448449, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42533.99232153047, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42434.76344653095, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-21T15:28:56.547474+00:00,0.0,0.0,0.0,0.0,True,11400,0,feasible,300600,0,0.0,2026-08-21T15:28:49.142765+00:00,complete,44723.95708204058,[],7.40025510000001
stage1_fixed_actions,formal,A3-only,A3-only,default,310024,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\stage1_fixed_actions\A3-only\seed_310024,skipped_complete,True,False,True,False,{'A3': 25},1,42388.99164521543,0.0,"{'100': {'best_cost': 42388.99164521543, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 42994.51730261739, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42538.795434607164, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42431.26133818111, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-21T15:28:58.131584+00:00,0.0,0.0,0.0,0.0,True,16800,0,feasible,300600,0,0.0,2026-08-21T15:28:50.545872+00:00,complete,44743.853922863,[],7.581103499999983
stage1_fixed_actions,formal,A3-only,A3-only,default,310025,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\stage1_fixed_actions\A3-only\seed_310025,skipped_complete,True,False,True,False,{'A3': 25},1,42394.29355932874,0.0,"{'100': {'best_cost': 42394.29355932874, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 44295.11794397068, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42550.58675831826, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42445.07654376938, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-21T15:29:00.269544+00:00,0.0,0.0,0.0,0.0,True,14400,0,feasible,300600,0,0.0,2026-08-21T15:28:52.604287+00:00,complete,44753.33957344155,[],7.66148419999999
stage1_fixed_actions,formal,A3-only,A3-only,default,310026,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\stage1_fixed_actions\A3-only\seed_310026,skipped_complete,True,False,True,False,{'A3': 25},1,42395.19349657427,0.0,"{'100': {'best_cost': 42395.19349657427, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 42672.846425778975, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42494.43802569709, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42434.42012710692, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-21T15:29:00.867386+00:00,0.0,0.0,0.0,0.0,True,10800,0,feasible,300600,0,0.0,2026-08-21T15:28:53.111305+00:00,complete,44739.13040384307,[],7.751824099999993
stage1_fixed_actions,formal,A3-only,A3-only,default,310027,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\stage1_fixed_actions\A3-only\seed_310027,skipped_complete,True,False,True,False,{'A3': 25},1,42379.61804340687,0.0,"{'100': {'best_cost': 42379.61804340687, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 42763.47306012922, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42434.75901538388, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42396.588627421515, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-21T15:29:04.117028+00:00,0.0,0.0,0.0,0.0,True,15000,0,feasible,300600,0,0.0,2026-08-21T15:28:56.637557+00:00,complete,44719.786427549945,[],7.473178400000023
stage1_fixed_actions,formal,A3-only,A3-only,default,310028,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\stage1_fixed_actions\A3-only\seed_310028,skipped_complete,True,False,True,False,{'A3': 25},1,42394.49802253188,0.0,"{'100': {'best_cost': 42394.49802253188, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 42737.438766958425, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42441.37647507849, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42407.575077842484, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-21T15:29:05.576636+00:00,0.0,0.0,0.0,0.0,True,14400,0,feasible,300600,0,0.0,2026-08-21T15:28:58.228279+00:00,complete,44756.8494397547,[],7.343730899999997
stage1_fixed_actions,formal,A3-only,A3-only,default,310029,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\stage1_fixed_actions\A3-only\seed_310029,skipped_complete,True,False,True,False,{'A3': 25},1,42393.46385280924,0.0,"{'100': {'best_cost': 42393.46385280924, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 43723.73707096858, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42561.83287982863, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42439.79745566378, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-21T15:29:07.419588+00:00,0.0,0.0,0.0,0.0,True,13800,0,feasible,300600,0,0.0,2026-08-21T15:29:00.358068+00:00,complete,44749.70785392003,[],7.057453100000004
stage1_fixed_actions,formal,A3-only,A3-only,default,310030,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\stage1_fixed_actions\A3-only\seed_310030,skipped_complete,True,False,True,False,{'A3': 25},1,42392.85869452616,0.0,"{'100': {'best_cost': 42392.85869452616, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 43159.603458428304, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42541.70518172733, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42420.27076529623, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-21T15:29:08.090637+00:00,0.0,0.0,0.0,0.0,True,21600,0,feasible,300600,0,0.0,2026-08-21T15:29:00.954214+00:00,complete,44744.90850412984,[],7.1331083000000035
stage1_fixed_actions,formal,A4-only,A4-only,default,310001,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\stage1_fixed_actions\A4-only\seed_310001,skipped_complete,True,False,True,False,{'A4': 25},1,42576.82021066197,0.0,"{'100': {'best_cost': 42576.82021066197, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 43310.75746465882, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42892.055512087776, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42646.913064585504, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-21T15:29:10.822606+00:00,0.0,0.0,0.0,0.0,True,8400,0,feasible,300600,0,0.0,2026-08-21T15:29:04.216383+00:00,complete,44928.279787324864,[],6.602522099999987
stage1_fixed_actions,formal,A4-only,A4-only,default,310002,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\stage1_fixed_actions\A4-only\seed_310002,complete,True,False,True,False,{'A4': 25},1,42562.18708867571,0.0,"{'100': {'best_cost': 42562.18708867571, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 42924.6273854897, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42693.96130366375, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42585.87109026833, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-21T15:31:40.155358+00:00,0.0,0.0,0.0,0.0,True,5400,0,feasible,300600,0,0.0,2026-08-21T15:31:29.275856+00:00,complete,44887.26594434724,[],10.8717371
stage1_fixed_actions,formal,A4-only,A4-only,default,310003,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\stage1_fixed_actions\A4-only\seed_310003,complete,True,False,True,False,{'A4': 25},1,42517.98855880722,0.0,"{'100': {'best_cost': 42517.98855880722, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 43264.2698263667, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42728.29113725573, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42558.9363437572, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-21T15:31:40.241093+00:00,0.0,0.0,0.0,0.0,True,6600,0,feasible,300600,0,0.0,2026-08-21T15:31:29.330009+00:00,complete,44859.8442127937,[],10.905466200000001
stage1_fixed_actions,formal,A4-only,A4-only,default,310004,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\stage1_fixed_actions\A4-only\seed_310004,complete,True,False,True,False,{'A4': 25},1,42459.05580747275,0.0,"{'100': {'best_cost': 42459.05580747275, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 43070.77625662826, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42701.1888691031, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42496.119118753464, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-21T15:31:40.239088+00:00,0.0,0.0,0.0,0.0,True,7800,0,feasible,300600,0,0.0,2026-08-21T15:31:29.391982+00:00,complete,44795.89098710123,[],10.8401663
stage1_fixed_actions,formal,A4-only,A4-only,default,310005,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\stage1_fixed_actions\A4-only\seed_310005,complete,True,False,True,False,{'A4': 25},1,42492.82625859871,0.0,"{'100': {'best_cost': 42492.82625859871, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 43094.80151517458, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42712.20503112275, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42512.18287363672, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-21T15:31:40.408491+00:00,0.0,0.0,0.0,0.0,True,7200,0,feasible,300600,0,0.0,2026-08-21T15:31:29.471446+00:00,complete,44831.60260676492,[],10.9297745
stage1_fixed_actions,formal,A4-only,A4-only,default,310006,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\stage1_fixed_actions\A4-only\seed_310006,complete,True,False,True,False,{'A4': 25},1,42790.286400955505,0.0,"{'100': {'best_cost': 42790.286400955505, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 43363.933723759765, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 43049.34436542535, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42875.720513164684, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-21T15:31:48.388696+00:00,0.0,0.0,0.0,0.0,True,6000,0,feasible,300600,0,0.0,2026-08-21T15:31:40.261943+00:00,complete,45113.36075315696,[],8.122805800000002
stage1_fixed_actions,formal,A4-only,A4-only,default,310007,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\stage1_fixed_actions\A4-only\seed_310007,complete,True,False,True,False,{'A4': 25},1,42589.87214189957,0.0,"{'100': {'best_cost': 42589.87214189957, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 43275.68593222146, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42892.57636234014, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42613.07725914443, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-21T15:31:48.437327+00:00,0.0,0.0,0.0,0.0,True,6600,0,feasible,300600,0,0.0,2026-08-21T15:31:40.345609+00:00,complete,44884.80529774209,[],8.0870319
stage1_fixed_actions,formal,A4-only,A4-only,default,310008,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\stage1_fixed_actions\A4-only\seed_310008,complete,True,False,True,False,{'A4': 25},1,42601.311149621244,0.0,"{'100': {'best_cost': 42601.311149621244, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 43143.33718993404, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42898.15164438703, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42667.464366897664, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-21T15:31:48.455512+00:00,0.0,0.0,0.0,0.0,True,6000,0,feasible,300600,0,0.0,2026-08-21T15:31:40.349161+00:00,complete,44916.99640387483,[],8.1007821
