method_id,search_nfe,runs,median_best_cost,q25_best_cost,q75_best_cost
A1-only,42600,30,44016.14125981248,43593.15716974769,44394.54940983714
A1-only,43200,30,44005.161626460496,43574.15618781312,44385.90476088333
A1-only,43800,30,43984.5544356285,43563.21500499057,44342.951434860624
A1-only,44400,30,43975.205643877445,43549.492928329855,44295.66504343262
A1-only,45000,30,43933.8952761085,43534.35659748851,44251.13686703167
A1-only,45600,30,43895.544641409004,43527.84322993306,44213.726001081566
A1-only,46200,30,43887.92225998043,43513.56022793877,44173.04468809967
A1-only,46800,30,43870.78441836537,43505.88791669958,44127.52602475183
A1-only,47400,30,43830.85323858833,43500.22589557488,44118.693382499674
A1-only,48000,30,43804.63652113456,43488.56170515329,44089.250698289245
A1-only,48600,30,43789.94671519344,43478.42075367018,44077.47863397417
A1-only,49200,30,43783.99302449588,43437.45026681291,44065.71444495825
A1-only,49800,30,43773.04833184848,43418.13500184405,44052.93610465946
A1-only,50400,30,43743.72999620646,43416.49505211054,44047.25837398835
A1-only,51000,30,43715.53237256019,43412.38388910876,44038.75385138075
A1-only,51600,30,43692.26185786413,43406.60702265063,44018.8510362883
A1-only,52200,30,43681.82363251205,43380.063877560955,44018.8510362883
A1-only,52800,30,43661.354307416244,43372.914621990225,44017.66419782712
A1-only,53400,30,43640.153132780455,43356.32526091103,44014.10083520692
A1-only,54000,30,43638.903241010055,43355.44178880888,44008.31249791694
A1-only,54600,30,43619.144611799245,43352.84746090701,43985.219502602675
A1-only,55200,30,43615.140027196,43350.94621691128,43984.979622947416
A1-only,55800,30,43594.76405966211,43347.247841128046,43974.01923388544
A1-only,56400,30,43591.72911397083,43344.753983863295,43972.18889474623
A1-only,57000,30,43562.253084000666,43327.248738638955,43964.41508733144
A1-only,57600,30,43562.253084000666,43325.781325368385,43928.18061770816
A1-only,58200,30,43560.4756694431,43295.3300580236,43886.03927855546
A1-only,58800,30,43547.84188048127,43293.35716985944,43868.69904555754
A1-only,59400,30,43539.630834478216,43292.10105472711,43860.78105677621
A1-only,60000,30,43532.81516218438,43288.39167740927,43845.78677254058
A1-only,60600,30,43526.60684025737,43288.39167740927,43840.837888474336
A1-only,61200,30,43524.85343456561,43288.049386635896,43833.849146966284
A1-only,61800,30,43520.72812824708,43283.48716402713,43809.82463558427
A1-only,62400,30,43501.01552597918,43279.51909194631,43804.06005019349
A1-only,63000,30,43492.91597931269,43271.55469745456,43802.12116727939
A1-only,63600,30,43489.85890255516,43254.80879284447,43797.32544589898
A1-only,64200,30,43487.70261960775,43240.41469054174,43786.401891994596
A1-only,64800,30,43480.00767906839,43217.74259827919,43773.2768815523
A1-only,65400,30,43473.64779207094,43212.42988988607,43768.133043902584
A1-only,66000,30,43458.289975954685,43207.89797180668,43757.12241209128
A1-only,66600,30,43428.604914084695,43203.93049229431,43736.9312480624
A1-only,67200,30,43410.70268374053,43201.6020708384,43728.8090916827
A1-only,67800,30,43409.494723095326,43199.295908753666,43716.49039315849
A1-only,68400,30,43404.67811519385,43186.683680788265,43714.36050029449
A1-only,69000,30,43398.699775682086,43157.14405297019,43700.15203817574
A1-only,69600,30,43386.47225365074,43143.49797571966,43685.59867564315
A1-only,70200,30,43375.43509964377,43139.12339415325,43670.49483742573
A1-only,70800,30,43368.8930584185,43134.53650142692,43662.229180345246
A1-only,71400,30,43364.17784526809,43128.229138868395,43658.27980786732
A1-only,72000,30,43351.84859284491,43126.970775466674,43653.182305394716
A1-only,72600,30,43344.2017501621,43120.96778513287,43644.62094216201
A1-only,73200,30,43338.92242306362,43112.61653273367,43639.66542782965
A1-only,73800,30,43332.906315427404,43106.20423346394,43619.959609094345
A1-only,74400,30,43330.40435634866,43096.04611623076,43615.20905158336
A1-only,75000,30,43323.2414080539,43090.73229753806,43614.893265670646
A1-only,75600,30,43317.66051781442,43082.24199913354,43610.58296789032
A1-only,76200,30,43308.72134894278,43079.68169712526,43601.59442559392
A1-only,76800,30,43299.02022126644,43070.02516927069,43594.02458681366
A1-only,77400,30,43289.976686565045,43064.083518519714,43590.58857606005
A1-only,78000,30,43284.39379529259,43062.14194106713,43583.36764024022
A1-only,78600,30,43271.51570991916,43058.5716040804,43578.15623431193
A1-only,79200,30,43264.91203081318,43049.29708750788,43574.28830586033
A1-only,79800,30,43259.04190051295,43043.57625501332,43566.98040538588
A1-only,80400,30,43256.65520682321,43038.139443942935,43564.97046533221
A1-only,81000,30,43254.553295878,43032.88661685446,43555.74745688742
A1-only,81600,30,43251.32763357996,43024.71892248267,43548.83635406381
A1-only,82200,30,43249.64601583691,43016.718603704634,43537.34591777157
A1-only,82800,30,43241.479591367315,43006.59588126926,43524.62335833253
A1-only,83400,30,43229.83900382182,42991.04553603225,43523.599120411265
A1-only,84000,30,43223.15100308681,42982.27096277869,43511.59870475319
A1-only,84600,30,43220.81650902651,42972.23874567322,43473.913167711435
A1-only,85200,30,43217.76859096707,42969.32465353835,43473.913167711435
A1-only,85800,30,43217.236703252944,42968.81017488853,43463.8947119929
A1-only,86400,30,43216.10680468066,42965.431233336014,43463.58130268012
A1-only,87000,30,43212.84410290612,42963.378241266604,43461.24321538246
A1-only,87600,30,43211.733525988966,42959.20523473646,43461.03758394039
A1-only,88200,30,43207.57462868182,42957.2625136354,43440.089231057005
A1-only,88800,30,43204.23355414787,42955.305646822875,43439.35366356741
A1-only,89400,30,43200.35555776366,42951.387266627666,43432.67960364629
A1-only,90000,30,43194.89811786401,42947.37951604497,43431.711282801734
A1-only,90600,30,43191.21011729723,42944.1369815882,43428.400251859166
A1-only,91200,30,43187.36487363691,42941.452259146194,43424.42599139588
A1-only,91800,30,43180.84564273414,42937.7427343134,43422.006853852654
A1-only,92400,30,43175.7333802418,42936.13546794995,43410.904647800766
A1-only,93000,30,43172.55130758174,42932.74356852497,43410.517061964914
A1-only,93600,30,43171.04169293135,42931.24136769885,43407.88077370906
A1-only,94200,30,43168.871254196216,42928.474953634824,43406.3066252606
A1-only,94800,30,43164.89015055332,42925.05335755949,43404.203623114736
A1-only,95400,30,43158.2144918181,42921.23407266979,43397.00463454689
A1-only,96000,30,43153.02332195859,42917.03485146986,43382.62094849411
A1-only,96600,30,43143.318652277245,42913.6949865887,43377.61676982177
A1-only,97200,30,43140.6480935586,42905.12384216892,43373.891856830705
A1-only,97800,30,43134.94626145587,42899.168691038234,43365.130946124045
A1-only,98400,30,43132.30356423013,42887.281277273854,43360.56620415099
A1-only,99000,30,43128.298469326546,42877.56073617849,43356.392810453486
A1-only,99600,30,43123.53907182276,42874.63623705947,43355.04179269793
A1-only,100200,30,43116.08521094025,42866.46479803011,43354.16686672463
A1-only,100800,30,43112.82917787612,42861.50363301001,43352.86260878142
A1-only,101400,30,43110.68095620358,42856.07524595004,43345.80320060828
A1-only,102000,30,43106.39637835089,42849.15070250862,43342.924146009354
A1-only,102600,30,43103.29272084127,42841.39501064281,43336.761741625385
A1-only,103200,30,43101.9686480535,42837.01698213081,43324.84101338076
A1-only,103800,30,43101.52115595259,42833.55101775224,43319.52392691064
A1-only,104400,30,43099.29523493607,42828.461532345085,43310.18816375269
A1-only,105000,30,43094.702175807324,42820.861462041285,43306.929967304175
A1-only,105600,30,43087.94262901624,42808.39844117554,43301.55486771847
A1-only,106200,30,43083.20349520072,42800.46413025986,43299.784591905416
A1-only,106800,30,43077.522529682334,42797.754007345146,43292.66932461996
A1-only,107400,30,43068.80126113975,42793.63686253659,43286.557634544304
A1-only,108000,30,43064.78150138038,42788.75449924908,43277.67664536611
A1-only,108600,30,43059.97357172959,42786.194597247915,43273.50683989958
A1-only,109200,30,43059.447441436845,42782.19375326971,43270.0999795151
A1-only,109800,30,43053.713951969985,42780.00425293259,43267.96396175472
A1-only,110400,30,43046.4847248625,42778.86603271993,43263.26821617669
A1-only,111000,30,43034.43748783169,42776.55115140501,43261.6475436207
A1-only,111600,30,43030.03189251899,42773.7109527309,43258.86044234067
A1-only,112200,30,43023.165379710554,42771.58245797947,43255.369710068706
A1-only,112800,30,43017.43641155581,42769.46960305992,43253.05437246101
A1-only,113400,30,43012.58897591279,42767.854793824336,43252.978880703595
A1-only,114000,30,43008.03614971778,42766.641937449065,43252.66931446026
A1-only,114600,30,43003.847177931995,42764.13257679352,43251.364020184046
A1-only,115200,30,43000.10835904924,42759.61797042649,43247.52676390315
A1-only,115800,30,42997.188150131034,42757.22980997138,43240.040849157616
A1-only,116400,30,42996.1518942683,42753.516154109995,43239.5447168057
A1-only,117000,30,42993.933638959614,42750.155537158484,43235.274712684295
A1-only,117600,30,42991.4708524061,42747.09721301729,43234.217364882
A1-only,118200,30,42988.16331649732,42744.65734395496,43230.36383183196
A1-only,118800,30,42985.400903863134,42741.90681553762,43221.60230562191
A1-only,119400,30,42984.26012131582,42737.821315633686,43217.51247488449
A1-only,120000,30,42978.47963814107,42732.00137904669,43216.49561608625
A1-only,120600,30,42972.33816617746,42727.08315231283,43211.92522142027
A1-only,121200,30,42971.29343380194,42721.39310876234,43210.12424806421
A1-only,121800,30,42968.24265785171,42714.69912620939,43206.51931561201
A1-only,122400,30,42966.833947684296,42713.45226566074,43203.218247326025
A1-only,123000,30,42960.43715300516,42710.94120114793,43193.95490841684
A1-only,123600,30,42954.57788556378,42707.09323097272,43191.764073370316
A1-only,124200,30,42946.476478250406,42702.50593465481,43179.645798900194
A1-only,124800,30,42941.366744230494,42699.74026529026,43168.28260709557
A1-only,125400,30,42934.6118493844,42696.48341050468,43160.26032886961
A1-only,126000,30,42927.63190423457,42692.116896075735,43151.831551151925
A1-only,126600,30,42924.11959919306,42689.21123354575,43146.96860124741
A1-only,127200,30,42916.79093737392,42680.351642070906,43134.04334918126
A1-only,127800,30,42911.37845170245,42675.348304062834,43126.94106518619
A1-only,128400,30,42909.309084626555,42671.87438673894,43119.28308527573
A1-only,129000,30,42906.51489386021,42668.16726097457,43115.50761194815
A1-only,129600,30,42904.932521216164,42665.74276489734,43108.51190755074
A1-only,130200,30,42900.586984909794,42663.394386296,43105.75587777948
A1-only,130800,30,42892.50213688799,42655.38376556044,43100.77387351324
A1-only,131400,30,42888.303421464065,42650.62589524417,43098.218292575315
A1-only,132000,30,42883.64312231056,42643.82625298516,43090.80324921147
A1-only,132600,30,42879.14436122142,42635.30315304192,43087.799298229715
A1-only,133200,30,42874.579511385746,42631.778744569754,43085.65252907688
A1-only,133800,30,42869.721258245525,42630.390654428134,43085.59982974018
A1-only,134400,30,42865.0642770532,42629.76376654267,43083.793831517454
A1-only,135000,30,42861.05977904899,42629.05308801064,43082.07146192264
A1-only,135600,30,42855.16866800982,42626.390027147136,43082.07146192264
A1-only,136200,30,42850.252826708704,42625.99117823074,43081.529986135836
A1-only,136800,30,42850.216975219315,42624.18637605454,43079.51037824827
A1-only,137400,30,42847.86532846385,42621.510296851484,43078.05947909125
A1-only,138000,30,42843.24632978054,42620.48103822081,43070.825611698856
A1-only,138600,30,42841.11022185985,42617.94207864831,43054.59286531956
A1-only,139200,30,42837.899516553356,42615.09650923099,43050.251295826
A1-only,139800,30,42833.58262668007,42610.82588480546,43035.88372876433
A1-only,140400,30,42830.4100326126,42610.41044696495,43023.99074022313
A1-only,141000,30,42826.21736976953,42607.83294749123,43022.68845986245
A1-only,141600,30,42823.93673040936,42605.91466868138,43018.925127297785
A1-only,142200,30,42821.22601390771,42603.94513353801,43017.414342296
A1-only,142800,30,42817.24466718812,42602.5279977622,43014.46607466464
A1-only,143400,30,42814.85951563394,42600.71410776817,43012.93783250384
A1-only,144000,30,42806.6106513518,42599.11092557198,43008.983293520236
A1-only,144600,30,42796.79907843951,42597.13507926557,43003.71771398724
A1-only,145200,30,42787.3712984285,42594.760647977506,42995.058393830426
A1-only,145800,30,42780.57888879342,42593.037687087155,42981.834177836994
A1-only,146400,30,42774.374227441804,42589.10535804274,42971.13687328674
A1-only,147000,30,42772.3472386816,42586.853296983216,42959.22172690607
A1-only,147600,30,42771.101921646565,42585.57556239777,42951.047132236476
A1-only,148200,30,42766.36143642191,42582.425968880576,42945.14483611626
A1-only,148800,30,42763.072772463565,42580.49633943844,42929.872298709306
A1-only,149400,30,42756.11787559746,42578.39349868898,42922.00231767067
A1-only,150000,30,42750.71892152969,42576.99495109727,42912.85174393641
A1-only,150600,30,42743.97738353205,42576.73899249357,42908.494553897704
A1-only,151200,30,42742.21599103842,42575.41499754018,42907.74740155532
A1-only,151800,30,42741.547097149276,42574.93750792514,42903.29861065508
A1-only,152400,30,42740.97331553507,42573.756458405034,42901.79536514078
A1-only,153000,30,42739.36897704053,42572.86166958949,42900.510763410784
A1-only,153600,30,42736.69267565866,42570.63859606368,42898.76748431165
A1-only,154200,30,42732.82028832509,42568.8910327905,42897.30570449283
A1-only,154800,30,42727.60566078001,42567.657514390616,42894.795458684945
A1-only,155400,30,42721.56028895598,42566.26950573553,42890.9811734904
A1-only,156000,30,42718.514044184,42564.82824587642,42888.11763263339
A1-only,156600,30,42715.303913372365,42564.19348219066,42884.68797245212
A1-only,157200,30,42713.19144113244,42563.104393208894,42883.305120896286
A1-only,157800,30,42710.95475331447,42560.90688238223,42881.35203739385
A1-only,158400,30,42707.89518632406,42559.66563354422,42879.14363474467
A1-only,159000,30,42704.791287331136,42558.85514559109,42878.23402554693
A1-only,159600,30,42700.038872998804,42558.17852767542,42876.790443714075
A1-only,160200,30,42695.772272871705,42557.298247556544,42876.46213554766
A1-only,160800,30,42692.6661704033,42556.73399897378,42874.90383977347
A1-only,161400,30,42689.61413581182,42555.175505604246,42872.83474216684
A1-only,162000,30,42687.1863489997,42553.129909760246,42871.338683467715
A1-only,162600,30,42686.087023282846,42552.003427582735,42867.75002411148
A1-only,163200,30,42684.35473489492,42550.42586909896,42867.75002411148
A1-only,163800,30,42681.843311678516,42546.94803684534,42866.79079378894
A1-only,164400,30,42680.44547320344,42545.69465024443,42864.43501077084
A1-only,165000,30,42678.61358001099,42543.142479672984,42860.56222868023
A1-only,165600,30,42678.571705196184,42540.877734238864,42856.6474376288
A1-only,166200,30,42678.13596209843,42539.14276870244,42855.41982744716
A1-only,166800,30,42675.65979808778,42537.32747343543,42850.00791195563
A1-only,167400,30,42673.95917920015,42534.21655174049,42845.45665132547
A1-only,168000,30,42671.918467598574,42533.22719487216,42842.22081185672
A1-only,168600,30,42670.30366779889,42533.119862418556,42835.491756018
A1-only,169200,30,42669.15105090247,42532.81454305326,42832.97085924242
A1-only,169800,30,42666.95365792551,42530.94382095126,42831.58412180332
A1-only,170400,30,42665.916232368734,42530.47327194448,42829.28318388788
A1-only,171000,30,42664.07650113945,42529.21751806371,42825.224659756386
A1-only,171600,30,42663.73343055694,42525.65620564125,42821.6320962344
A1-only,172200,30,42662.520709438235,42523.73675008339,42821.1245790624
A1-only,172800,30,42661.60623457578,42522.06110465838,42818.68425006972
A1-only,173400,30,42660.25417246309,42521.46567737659,42816.23493316885
A1-only,174000,30,42659.04322527193,42520.939447913595,42814.6458553924
A1-only,174600,30,42657.227979780815,42520.59000918126,42813.40669831617
A1-only,175200,30,42655.43870207084,42520.18339686959,42811.9007385189
A1-only,175800,30,42653.66966560058,42519.94320249406,42811.32035268725
A1-only,176400,30,42652.39471656039,42519.471649605366,42809.28967174272
A1-only,177000,30,42651.39391487979,42518.96321132767,42807.058569035355
A1-only,177600,30,42650.05731642442,42518.43645425773,42805.58957343361
A1-only,178200,30,42649.16277515095,42517.49896971443,42803.67888708603
A1-only,178800,30,42648.618669968666,42516.9096909055,42801.389154814315
A1-only,179400,30,42647.275879453504,42515.84050677099,42800.05859196377
A1-only,180000,30,42646.31407165404,42514.367116884045,42798.419502005374
A1-only,180600,30,42645.50755477704,42513.249931540544,42796.18372094308
A1-only,181200,30,42644.60392156595,42511.71556748997,42794.865183124464
A1-only,181800,30,42643.87159941093,42510.93731809511,42792.97911193807
A1-only,182400,30,42643.383861020615,42509.81168917115,42790.00301852096
A1-only,183000,30,42642.42739571299,42508.90886669558,42787.33585209704
A1-only,183600,30,42641.61117918113,42508.54373501206,42784.245028474856
A1-only,184200,30,42640.715826198066,42507.735233777275,42782.389237253
A1-only,184800,30,42638.83020286403,42507.40706881594,42779.02366848662
A1-only,185400,30,42637.48305151626,42506.5539635632,42777.21068108111
A1-only,186000,30,42637.074210313105,42506.27065418666,42774.54739490652
A1-only,186600,30,42635.824707563064,42506.12106207154,42772.09123523833
A1-only,187200,30,42634.033866469545,42505.74555270201,42769.59914918018
A1-only,187800,30,42633.45676001095,42505.676933783325,42766.60580138926
A1-only,188400,30,42631.46997907432,42505.445454988905,42762.00744206096
A1-only,189000,30,42630.228820126526,42505.22016525314,42758.609423312664
A1-only,189600,30,42629.51799425305,42505.0389772607,42756.64421264983
A1-only,190200,30,42628.55120774056,42504.94539470834,42753.83831926809
A1-only,190800,30,42628.35206494809,42504.75594379383,42751.08718560432
A1-only,191400,30,42627.232954725456,42504.63191109621,42747.720330536686
A1-only,192000,30,42626.69754710832,42504.198949876525,42746.97747679025
A1-only,192600,30,42625.686697125304,42504.11220104282,42746.168178128006
A1-only,193200,30,42624.440197177144,42503.93004579746,42745.707782018755
A1-only,193800,30,42620.833506814546,42503.67782065588,42744.517377480806
A1-only,194400,30,42617.720526488745,42503.49540099502,42743.33040883341
A1-only,195000,30,42614.02029113378,42503.24540715168,42741.488714341525
A1-only,195600,30,42611.917142110935,42502.906600490816,42740.16116551637
A1-only,196200,30,42610.32803953276,42502.76553187201,42737.47095977981
A1-only,196800,30,42606.87818209297,42502.43827462463,42735.28278749488
A1-only,197400,30,42604.52269651553,42502.38692062574,42734.905979098774
A1-only,198000,30,42602.71654562923,42502.284629258764,42732.84457378404
A1-only,198600,30,42601.14527316531,42502.16870934445,42732.28731599165
A1-only,199200,30,42600.69617298801,42501.94668163385,42731.015381587255
A1-only,199800,30,42600.062618545766,42501.18366775678,42727.092995509614
A1-only,200400,30,42599.65075635702,42500.663888364186,42722.09477023561
A1-only,201000,30,42599.07890656672,42500.21629028516,42718.602936237476
A1-only,201600,30,42598.24585910338,42500.08284498517,42715.27093394552
A1-only,202200,30,42597.985152647874,42499.852757556095,42713.00474413466
A1-only,202800,30,42597.571280903314,42499.49949658932,42709.54271969103
A1-only,203400,30,42597.20608873857,42499.48339994924,42707.37377765003
A1-only,204000,30,42596.721105602584,42499.39914827775,42703.676163028525
A1-only,204600,30,42596.007569941576,42499.17380801465,42701.8533077746
A1-only,205200,30,42595.67519120684,42498.96232966422,42699.89885433018
A1-only,205800,30,42595.01788824551,42498.87425909859,42698.50164988122
A1-only,206400,30,42594.73525397759,42498.65187946409,42697.02636698172
A1-only,207000,30,42593.709896239285,42498.2533687813,42694.66799994616
A1-only,207600,30,42593.26525632658,42497.76470535595,42693.97996677577
A1-only,208200,30,42592.90989080226,42497.34140883494,42692.76960942937
A1-only,208800,30,42592.53058725728,42496.75246129419,42691.49410016215
A1-only,209400,30,42592.1848813054,42496.3118923975,42690.44928209423
A1-only,210000,30,42592.13633316461,42495.42582829125,42689.09142505887
A1-only,210600,30,42591.734591647815,42494.77439280553,42688.36657931483
A1-only,211200,30,42591.59975291815,42493.7174386347,42688.25603652182
A1-only,211800,30,42591.340241853366,42492.94757293956,42686.66624079396
A1-only,212400,30,42590.870322523886,42491.82462409122,42685.297328720175
A1-only,213000,30,42590.45036955131,42490.96484018037,42682.36929520409
A1-only,213600,30,42590.20893208073,42490.25906534915,42680.18390557278
A1-only,214200,30,42589.759686665275,42489.053735902446,42679.28155029483
A1-only,214800,30,42589.368990895615,42487.44449573315,42677.64187781094
A1-only,215400,30,42589.19601929282,42485.814417381014,42676.941095782444
A1-only,216000,30,42588.79115211873,42484.50782600709,42676.43970214843
A1-only,216600,30,42588.11603233675,42482.74002045816,42675.727812142795
A1-only,217200,30,42587.55970319502,42480.927319994444,42674.570861936736
A1-only,217800,30,42587.228000870484,42480.06415483228,42671.396288280615
A1-only,218400,30,42586.72340447143,42479.92665861953,42669.933302387464
A1-only,219000,30,42586.572534813364,42479.635160306876,42669.31992234804
A1-only,219600,30,42585.99280155453,42479.21912454924,42668.97079062469
A1-only,220200,30,42585.784194041706,42478.90157998276,42668.34235622915
A1-only,220800,30,42584.658555372924,42478.31002699585,42667.76460540288
A1-only,221400,30,42583.36869715245,42477.87629686657,42667.047362431345
A1-only,222000,30,42583.09680794655,42477.503149734635,42666.33167631353
A1-only,222600,30,42582.37734609672,42477.10559039835,42665.1152615953
A1-only,223200,30,42580.703805750585,42476.99248172438,42664.35308162328
A1-only,223800,30,42579.63809924801,42476.53765734637,42663.23239785744
A1-only,224400,30,42578.68286270919,42476.14918339692,42662.171758244076
A1-only,225000,30,42577.33391402684,42475.980446133486,42660.33736355885
A1-only,225600,30,42576.00410163929,42475.716434616465,42658.9460677209
A1-only,226200,30,42575.6839116517,42475.43285795812,42657.37032780156
A1-only,226800,30,42575.566833974575,42475.42427227956,42656.6578044381
A1-only,227400,30,42575.36722357078,42475.07781700427,42655.49000800685
A1-only,228000,30,42575.363559797595,42475.06187437373,42654.80468582853
A1-only,228600,30,42574.91033715641,42474.734484778724,42653.94426933475
A1-only,229200,30,42574.800259522686,42474.6087023544,42652.99313435264
A1-only,229800,30,42574.54862971285,42474.48827724699,42651.17553437757
A1-only,230400,30,42574.30592592947,42474.363283200204,42650.32008932112
A1-only,231000,30,42574.04215493098,42474.23885010446,42648.582414606564
A1-only,231600,30,42573.58689411941,42473.97214245325,42647.33178065313
A1-only,232200,30,42573.33244295948,42473.815975921054,42646.03933728846
A1-only,232800,30,42573.0303881461,42473.643344438475,42643.835448836195
A1-only,233400,30,42572.78505320354,42473.46354941053,42642.5634129952
A1-only,234000,30,42572.712444959085,42473.356350618415,42641.410190697396
A1-only,234600,30,42572.40456287387,42473.065020370625,42640.82413827618
A1-only,235200,30,42572.037128077936,42472.68005398012,42640.00416126178
A1-only,235800,30,42571.93688440701,42472.27974836706,42639.923312981875
A1-only,236400,30,42571.47677764608,42471.73149312417,42639.22794644865
A1-only,237000,30,42571.18673269591,42471.239593164195,42638.25774043519
A1-only,237600,30,42571.146597227984,42470.26534548373,42636.333293863085
A1-only,238200,30,42570.914067128,42469.61124500369,42635.133114808064
A1-only,238800,30,42570.69311822935,42468.88493355448,42634.06450114092
A1-only,239400,30,42570.274590395755,42468.029368309355,42633.228265468366
A1-only,240000,30,42569.67610707559,42467.891853170186,42631.738822099105
A1-only,240600,30,42569.18466373189,42467.80681228067,42630.74473886715
A1-only,241200,30,42568.53670710832,42467.66505026554,42629.64045753643
A1-only,241800,30,42568.14409841213,42467.61311057972,42628.96267915835
A1-only,242400,30,42567.46884300924,42467.495357556676,42628.62179860785
A1-only,243000,30,42566.834111966586,42467.40260439673,42627.88338884894
A1-only,243600,30,42566.553020001855,42467.24045648245,42627.09031071985
A1-only,244200,30,42566.01998555528,42466.96920126918,42626.066198519096
A1-only,244800,30,42565.44225320166,42466.915609567906,42625.438011015234
A1-only,245400,30,42565.03216570757,42466.721611956484,42624.58514425486
A1-only,246000,30,42564.56534777609,42466.65434559574,42623.507698323905
A1-only,246600,30,42564.48903439556,42466.614361855885,42622.69270026735
A1-only,247200,30,42564.44705832538,42466.167924074136,42621.432692238275
A1-only,247800,30,42564.18545446856,42465.93963760708,42620.604002622116
A1-only,248400,30,42564.18545446856,42465.87221531181,42619.186162033846
A1-only,249000,30,42563.99442853356,42465.68810235483,42618.77680135032
A1-only,249600,30,42563.80290791756,42465.60375278161,42618.20745045943
A1-only,250200,30,42563.68912202813,42465.47383734632,42617.48033552662
A1-only,250800,30,42563.258210948836,42465.28195668669,42617.0029171428
A1-only,251400,30,42563.25501035056,42465.23722378799,42616.19247147103
A1-only,252000,30,42563.132405641976,42464.7366205166,42615.64033076101
A1-only,252600,30,42562.98114312832,42464.70631767355,42615.140818972446
A1-only,253200,30,42562.84566049678,42464.364388226415,42613.76614448249
A1-only,253800,30,42562.776070904765,42464.23981180535,42612.197378387435
A1-only,254400,30,42562.69955403309,42463.91524271159,42611.14698273269
A1-only,255000,30,42562.54618758474,42463.85368140201,42610.11652194641
A1-only,255600,30,42561.591692323964,42463.747632203485,42609.23206857815
A1-only,256200,30,42560.115538959624,42463.67898527929,42608.06167304443
A1-only,256800,30,42559.09239778451,42463.660330883155,42607.47947787174
A1-only,257400,30,42557.28886633807,42463.573506633344,42606.60163180629
A1-only,258000,30,42556.38384528283,42463.46750098385,42605.32940093588
A1-only,258600,30,42555.020506836314,42463.34756417336,42604.21672432336
A1-only,259200,30,42553.656151663396,42463.078068421986,42602.70884620134
A1-only,259800,30,42553.29934894834,42462.72063750107,42601.753940900846
A1-only,260400,30,42553.095844545394,42462.611434144565,42599.71000707477
A1-only,261000,30,42552.87139627058,42462.416257995195,42598.07556770455
A1-only,261600,30,42552.84966906935,42462.23059232803,42596.45942093107
A1-only,262200,30,42552.62400226701,42462.06884061429,42595.599603622206
A1-only,262800,30,42552.39878471499,42461.79746368023,42594.934355205376
A1-only,263400,30,42552.22069349543,42461.656814868744,42592.29291625907
A1-only,264000,30,42551.917716810574,42461.49271802275,42590.593040503496
A1-only,264600,30,42550.9038286603,42461.433827897985,42590.5203360243
A1-only,265200,30,42549.8732649694,42461.34593003835,42590.36846928981
A1-only,265800,30,42549.41614835693,42461.232773245174,42590.310077606235
A1-only,266400,30,42548.41320962817,42461.14587457001,42590.03701501258
A1-only,267000,30,42547.29811554033,42461.091330132986,42589.78985508033
A1-only,267600,30,42545.95791117651,42460.92063163252,42589.53880313983
A1-only,268200,30,42544.13776723246,42460.82403359917,42589.23954082944
A1-only,268800,30,42541.49548273145,42460.697947807,42588.71135376543
A1-only,269400,30,42540.86091090186,42460.630468279865,42588.41290925617
A1-only,270000,30,42539.94139951718,42460.552707422845,42587.81885350463
A1-only,270600,30,42539.26807310956,42460.45654533605,42587.63573042758
A1-only,271200,30,42538.81459972802,42460.33849812037,42587.23140393275
A1-only,271800,30,42538.04741393507,42460.33849812037,42586.98657967768
A1-only,272400,30,42537.089722064105,42460.27052741933,42586.38815112425
A1-only,273000,30,42535.94258818886,42460.21124667156,42586.170430218925
A1-only,273600,30,42535.40030390257,42460.027876396234,42585.4925000558
A1-only,274200,30,42533.38090193967,42459.91855189612,42584.90788013772
A1-only,274800,30,42532.81828422491,42459.709637639215,42584.42183670723
A1-only,275400,30,42530.8024757658,42459.61666864807,42583.68749780177
A1-only,276000,30,42529.75357803287,42459.38247784978,42583.29434327579
A1-only,276600,30,42528.21271021881,42459.32070808463,42582.6740821504
A1-only,277200,30,42527.30816857246,42459.19934460982,42582.17979910028
A1-only,277800,30,42526.62039298036,42459.14414277881,42581.63364493818
A1-only,278400,30,42525.41255958326,42458.755333179,42580.97436466631
A1-only,279000,30,42524.918129894446,42458.53504442181,42579.98547302755
A1-only,279600,30,42523.96441846671,42458.020301613025,42579.74146265758
A1-only,280200,30,42523.15151037174,42457.9164914866,42579.033115374405
A1-only,280800,30,42523.05084447156,42457.79952552295,42578.54644393584
A1-only,281400,30,42522.497670396246,42457.556935487555,42577.14195745897
A1-only,282000,30,42522.35216747235,42457.45033332277,42576.371373552545
A1-only,282600,30,42521.883703932006,42457.235309776035,42575.29671911208
A1-only,283200,30,42521.72304554472,42456.83958903745,42574.753484140834
A1-only,283800,30,42521.48991704097,42456.79093190988,42573.903331743975
A1-only,284400,30,42521.26147145533,42456.67456979747,42573.16636074022
A1-only,285000,30,42520.873980057644,42456.65934357346,42571.976342444614
A1-only,285600,30,42520.81900066949,42456.54616560327,42571.03784142978
A1-only,286200,30,42520.68744156286,42456.437093184984,42570.25456974789
A1-only,286800,30,42520.57579833302,42456.41111189248,42569.572987474676
A1-only,287400,30,42520.46513763277,42456.24718357023,42569.29438986356
A1-only,288000,30,42520.08085915698,42456.04657169974,42568.56143847061
A1-only,288600,30,42519.775056298386,42456.03710955386,42567.2507606219
