method_id,search_nfe,runs,median_best_cost,q25_best_cost,q75_best_cost
Rule,261000,30,42424.60513955446,42403.8889437981,42472.88800228394
Rule,261600,30,42423.76701382628,42403.03813818349,42471.58570854723
Rule,262200,30,42422.66143064744,42402.394489018145,42468.83813639512
Rule,262800,30,42422.133547727644,42401.92326137039,42466.65496672064
Rule,263400,30,42422.133547727644,42401.92326137039,42465.99545405338
Rule,264000,30,42421.25004636277,42401.92326137039,42465.608364700165
Rule,264600,30,42421.25004636277,42400.93934697965,42462.57331578027
Rule,265200,30,42420.57486849434,42399.6599891769,42461.09677226428
Rule,265800,30,42420.4635509458,42399.6599891769,42460.84728031072
Rule,266400,30,42419.51413793258,42399.6599891769,42460.455730573565
Rule,267000,30,42419.51413793258,42399.6599891769,42458.98058682334
Rule,267600,30,42419.299390722306,42399.06806491404,42458.38998447276
Rule,268200,30,42418.968672671166,42399.06806491404,42455.83723026082
Rule,268800,30,42418.93893638501,42399.06806491404,42455.03263956684
Rule,269400,30,42418.256659980085,42399.01502066647,42454.40797914914
Rule,270000,30,42417.419467638974,42398.17268015245,42453.609554397415
Rule,270600,30,42417.419467638974,42397.910217672674,42452.51524013025
Rule,271200,30,42417.008243404256,42397.910217672674,42451.33240520219
Rule,271800,30,42416.61387620773,42397.910217672674,42450.063301357746
Rule,272400,30,42416.13315547021,42397.60025126494,42448.541198701685
Rule,273000,30,42415.95937462742,42397.15059990918,42447.301739165436
Rule,273600,30,42415.54803867494,42397.13635676649,42445.04903063934
Rule,274200,30,42415.53397717158,42396.71267054464,42443.04614483883
Rule,274800,30,42415.50744679096,42396.71267054464,42442.81593087842
Rule,275400,30,42415.24234908297,42396.29618198785,42442.516247978245
Rule,276000,30,42414.16878556817,42395.94234279223,42441.478134413854
Rule,276600,30,42412.995576812085,42395.94234279223,42439.737930534655
Rule,277200,30,42412.82809861058,42395.66094903136,42439.117641828474
Rule,277800,30,42412.27552250217,42395.40760329446,42438.8601793073
Rule,278400,30,42412.20633920768,42395.40760329446,42435.86732316121
Rule,279000,30,42411.56064930378,42395.40760329446,42435.334562658536
Rule,279600,30,42411.412855319286,42395.40760329446,42433.965613965345
Rule,280200,30,42410.74425951674,42395.40567863579,42433.965613965345
Rule,280800,30,42410.37664108687,42395.07663733357,42433.228553191664
Rule,281400,30,42409.70012891597,42395.07663733357,42433.228553191664
Rule,282000,30,42409.70012891597,42395.07663733357,42431.40937061532
Rule,282600,30,42409.04592516283,42395.045248628674,42430.7637603371
Rule,283200,30,42408.78633114382,42394.575513477976,42430.21263760473
Rule,283800,30,42408.62774014305,42394.14654933081,42427.99678469587
Rule,284400,30,42407.44612257951,42393.75413766166,42427.90665952104
Rule,285000,30,42407.44612257951,42393.75413766166,42427.21899989074
Rule,285600,30,42406.939234892816,42393.58187282609,42426.07342727049
Rule,286200,30,42406.23221496743,42393.58187282609,42426.010915103085
Rule,286800,30,42406.23221496743,42393.58187282609,42424.79578413418
Rule,287400,30,42406.23221496743,42393.58187282609,42423.367541784864
Rule,288000,30,42405.47023010558,42393.58187282609,42423.18084386045
Rule,288600,30,42405.20829314172,42393.56631780715,42422.07754608918
Rule,289200,30,42404.54723700592,42392.94423794834,42422.07754608918
Rule,289800,30,42404.54723700592,42392.94423794834,42421.65504578428
Rule,290400,30,42404.51223915023,42392.94423794834,42421.65110115669
Rule,291000,30,42404.46453093819,42392.53386334348,42421.06167386502
Rule,291600,30,42403.94464343821,42392.53386334348,42419.394515074884
Rule,292200,30,42403.47862106689,42392.50514943921,42419.394515074884
Rule,292800,30,42403.47862106689,42392.12524878413,42418.80846894773
Rule,293400,30,42402.418977144735,42392.12524878413,42417.35188110205
Rule,294000,30,42402.05250364122,42391.698031204876,42416.000699109514
Rule,294600,30,42401.379190723506,42391.63211886783,42415.89231328932
Rule,295200,30,42401.379190723506,42391.50221292683,42415.02740159136
Rule,295800,30,42401.379190723506,42391.50221292683,42412.91141191931
Rule,296400,30,42401.379190723506,42390.621769961515,42412.891454983524
Rule,297000,30,42400.630268707566,42390.525050223456,42412.75069614363
Rule,297600,30,42400.30213866691,42390.26534886245,42412.75069614363
Rule,298200,30,42400.21326463764,42389.63926530134,42411.77701193762
Rule,298800,30,42398.765293034485,42388.692654338156,42410.34603442361
Rule,299400,30,42398.24302044544,42388.692654338156,42409.6144406526
Rule,300000,30,42397.7150786563,42388.692654338156,42408.151641031945
Rule,300600,30,42397.45330456016,42388.22661094487,42407.83102587648
Rule,5400,7,45611.72936578898,45129.60672019182,45631.12409953543
Rule,6000,13,45619.50552847494,45555.13345307491,46225.85895548414
Rule,6600,21,45852.56165052522,45484.34363139812,45982.14815430227
Rule,7200,25,45761.42293018363,45328.19820893071,45930.036944488886
Rule,7800,27,45683.513476457214,45233.40127087528,45927.422850731
Rule,4800,2,45694.6442150237,45671.187108160884,45718.10132188651
UCB1,18600,30,45949.6882934832,45080.498274493715,46417.09232505612
UCB1,19200,30,45923.72517548429,45045.90071705875,46381.0084509609
UCB1,19800,30,45892.078487771185,44929.61602344241,46343.54872667781
UCB1,20400,30,45849.83992625792,44860.16695998441,46268.82778225265
UCB1,21000,30,45813.006194346846,44749.83751670487,46215.02273876252
UCB1,21600,30,45739.13720735505,44739.40974180079,46157.02518495114
UCB1,22200,30,45692.72530841236,44717.01927903059,46019.14575290486
UCB1,22800,30,45549.47593540245,44716.10291390856,45958.32720668855
UCB1,23400,30,45469.25458020714,44673.37924548917,45911.3788846612
UCB1,24000,30,45385.51724263928,44659.94761475551,45862.03154541361
UCB1,24600,30,45315.57265010805,44601.73877810323,45787.94730762877
UCB1,25200,30,45244.37144948743,44588.64516346648,45720.423599138514
UCB1,25800,30,45186.03966892169,44548.708096275026,45677.40803173217
UCB1,26400,30,45137.69763490674,44524.99195175184,45585.414697780536
UCB1,27000,30,45075.9109023006,44454.02834479396,45532.848687165104
UCB1,27600,30,45032.1031965084,44375.45656423379,45475.54998643958
UCB1,28200,30,45000.334085848306,44341.21260611476,45458.23263668888
UCB1,28800,30,44951.881360809915,44264.15022845441,45378.74992196702
UCB1,29400,30,44882.46721531232,44187.960230204204,45329.48252265338
UCB1,30000,30,44762.97312487761,44118.816342182006,45279.19667494969
UCB1,30600,30,44713.72728755264,44111.935655006164,45271.5874215104
UCB1,31200,30,44709.934394836586,44075.40114484253,45220.946953109655
UCB1,31800,30,44648.75139808524,44045.53569204694,45192.76850298595
UCB1,32400,30,44613.477571943906,44004.84709832372,45160.325898832205
UCB1,33000,30,44567.543114851884,43947.277648212505,45143.30043067247
UCB1,33600,30,44550.287828436405,43943.42833625548,45111.67605169119
UCB1,34200,30,44503.51742230863,43915.40119178429,45067.88961283791
UCB1,34800,30,44475.10971873507,43880.93356401086,45002.84442145886
UCB1,35400,30,44456.0640649425,43827.54941444234,44967.262722014144
UCB1,36000,30,44436.71575568184,43805.708621893034,44915.004818484966
UCB1,36600,30,44421.958567334616,43778.58789302643,44867.926475914865
UCB1,37200,30,44403.72003492019,43775.24379889721,44813.116386373535
UCB1,37800,30,44335.11446385804,43679.53693244321,44794.21484374245
UCB1,38400,30,44332.89054698952,43665.98723378017,44729.549581592175
UCB1,39000,30,44260.56145887307,43608.60428257971,44686.51148456363
UCB1,39600,30,44256.001165884736,43604.49710945149,44627.04640401508
UCB1,40200,30,44209.307924280576,43597.39531657856,44561.52435961467
UCB1,40800,30,44182.32747987666,43597.359048551836,44513.692174332464
UCB1,41400,30,44161.01150902064,43585.925546019425,44458.242791034005
UCB1,42000,30,44096.79284338764,43565.52598654943,44458.242791034005
UCB1,42600,30,44030.64957891847,43528.765454711,44417.0059841252
UCB1,43200,30,44027.24130214829,43518.0692426139,44417.0059841252
UCB1,43800,30,43954.45729889048,43502.896251468424,44404.27867240665
UCB1,44400,30,43912.586271781736,43478.13213723242,44389.67499535142
UCB1,45000,30,43876.13514213523,43465.50602478252,44367.801847548086
UCB1,45600,30,43858.91899574626,43453.121987800376,44346.41538871256
UCB1,46200,30,43858.91899574626,43452.475955002854,44313.32281771455
UCB1,46800,30,43854.2047152617,43452.475955002854,44305.15056674101
UCB1,47400,30,43854.2047152617,43442.47276670756,44233.87037940125
UCB1,48000,30,43854.2047152617,43439.40465406487,44185.559680254686
UCB1,48600,30,43854.2047152617,43434.98510174564,44096.11992457249
UCB1,49200,30,43747.25480525989,43420.748195852226,44087.62334622006
UCB1,49800,30,43724.11454043138,43420.748195852226,44065.50244602239
UCB1,50400,30,43721.23783029809,43414.44669500974,44065.50244602239
UCB1,51000,30,43716.24467272609,43404.99619337663,44060.493992067844
UCB1,51600,30,43706.56266081605,43345.70164767447,44020.838323281
UCB1,52200,30,43691.52212736186,43322.75423831883,43971.49720031377
UCB1,52800,30,43665.757720428985,43311.93276018038,43951.2015095833
UCB1,53400,30,43652.03965473159,43307.878214523815,43943.03853386463
UCB1,54000,30,43647.16191568006,43301.17564778014,43936.74415733352
UCB1,54600,30,43647.16191568006,43295.28550690563,43871.82607857823
UCB1,55200,30,43647.16191568006,43289.655675144735,43850.13468358179
UCB1,55800,30,43641.373766335644,43258.0872365554,43850.13468358179
UCB1,56400,30,43630.08136541309,43245.5744107998,43843.98486634496
UCB1,57000,30,43628.461935161045,43232.33887905441,43832.53348258428
UCB1,57600,30,43613.28808732334,43216.12405542792,43832.53348258428
UCB1,58200,30,43595.19278622252,43203.78790570191,43826.12440701198
UCB1,58800,30,43592.59015958585,43192.24833802962,43791.53444571998
UCB1,59400,30,43551.33120698998,43181.73028505942,43791.53444571998
UCB1,60000,30,43549.697710421126,43179.724818957664,43774.13016579866
UCB1,60600,30,43544.47655390434,43174.513318302445,43774.13016579866
UCB1,61200,30,43526.64244569491,43163.08135345806,43722.58532288152
UCB1,61800,30,43510.41260212683,43153.36132780067,43712.34128993288
UCB1,62400,30,43499.76822396724,43134.4923208258,43702.045880730286
UCB1,63000,30,43485.350801740824,43117.162587933475,43682.824961292616
UCB1,63600,30,43445.178971948655,43101.947081772305,43655.061209536405
UCB1,64200,30,43422.1022949832,43087.98855156271,43614.42506699575
UCB1,64800,30,43398.904723311294,43072.90011369471,43585.24532927807
UCB1,65400,30,43374.05329207855,43060.30010304399,43577.6129825209
UCB1,66000,30,43366.86712762422,43057.813644816575,43569.51854177101
UCB1,66600,30,43350.47663976083,43041.26320340859,43552.97953141963
UCB1,67200,30,43341.44573072337,43034.26006575234,43540.9367291072
UCB1,67800,30,43329.18128187913,43012.690548052116,43532.58463644775
UCB1,68400,30,43318.84353057019,43000.84711221667,43520.041249769565
UCB1,69000,30,43309.033192453186,42997.02502575478,43494.37325425301
UCB1,69600,30,43280.16860241651,42992.70377102031,43464.75242576443
UCB1,70200,30,43264.91059064986,42977.393343766154,43452.725401486685
UCB1,70800,30,43257.66518927533,42965.321430970405,43445.70855108425
UCB1,71400,30,43246.76222376112,42958.13056147352,43442.933044904596
UCB1,72000,30,43236.80731025871,42950.575515878016,43435.417809136954
UCB1,72600,30,43227.196969037126,42945.954935663394,43434.38911700391
UCB1,73200,30,43221.65453043922,42932.655372476234,43424.255357457805
UCB1,73800,30,43209.81688249163,42928.499369920246,43401.471058441624
UCB1,74400,30,43196.42825415959,42914.932673735486,43377.16682590011
UCB1,75000,30,43183.105324898184,42903.42675271296,43351.96359098374
UCB1,75600,30,43168.728140369974,42902.48669397121,43332.470494805624
UCB1,76200,30,43154.36780653006,42893.63008252454,43331.00689933796
UCB1,76800,30,43144.60470654429,42889.20906169105,43309.86775180504
UCB1,77400,30,43129.03460361612,42884.2924069394,43280.28834287648
UCB1,78000,30,43115.86372141115,42879.35203044791,43266.87244248045
UCB1,78600,30,43111.79114333733,42870.92106162767,43247.68416504905
UCB1,79200,30,43099.58877119834,42849.19999144852,43229.56984882198
UCB1,79800,30,43093.621278255116,42836.81284117312,43200.046155109405
UCB1,80400,30,43074.17149780991,42831.865044071936,43184.608241800684
UCB1,81000,30,43063.349619397886,42817.85484905276,43173.62458540595
UCB1,81600,30,43044.35489071446,42814.697873909274,43169.220134438765
UCB1,82200,30,43036.124262976766,42810.1059279509,43162.53967050797
UCB1,82800,30,43023.324946004264,42806.2006579136,43142.26696839127
UCB1,83400,30,43012.65602673606,42800.058038325486,43133.6981447002
UCB1,84000,30,43002.98391743201,42796.98214083529,43117.0314062047
UCB1,84600,30,42991.34906809687,42794.59883830615,43116.95518417402
UCB1,85200,30,42972.54238283152,42792.75870889276,43114.699769302686
UCB1,85800,30,42960.73249032424,42792.6558950585,43110.830496050316
UCB1,86400,30,42949.72060745115,42791.41381457522,43108.33760388248
UCB1,87000,30,42936.50845686984,42790.2832180519,43100.14966366053
UCB1,87600,30,42924.68864193344,42786.36168141392,43089.57001030094
UCB1,88200,30,42918.76931048288,42770.73238617758,43065.37751124175
UCB1,88800,30,42913.805301675064,42768.87847973748,43053.48258463274
UCB1,89400,30,42902.44091925902,42756.67490559147,43051.313013116014
UCB1,90000,30,42898.55471187389,42751.305342411724,43037.49540269672
UCB1,90600,30,42893.09172759879,42744.47065165744,43036.91980267991
UCB1,91200,30,42887.295580624785,42738.321233110226,43034.83511919663
UCB1,91800,30,42880.71363411867,42732.388856530655,43034.74121947593
UCB1,92400,30,42871.28893376829,42726.43618102689,43034.41708378945
UCB1,93000,30,42863.52639589691,42725.632252775926,43033.71060823958
UCB1,93600,30,42851.97608742802,42720.917675298064,43032.594757415805
UCB1,94200,30,42842.64419211831,42714.098875895914,43019.026958167786
UCB1,94800,30,42837.13394037934,42707.30355182427,43017.58288958066
UCB1,95400,30,42831.476616571395,42704.705501159435,42989.8391137475
UCB1,96000,30,42821.642369075416,42701.93580651272,42982.82099329871
UCB1,96600,30,42816.30969114162,42698.35959525936,42979.94488201766
UCB1,97200,30,42813.61661752671,42693.72629584009,42973.88241847151
UCB1,97800,30,42810.86586476146,42690.917250903076,42973.88241847151
UCB1,98400,30,42807.1055626054,42688.51115048758,42972.526963948534
UCB1,99000,30,42801.33119456446,42681.311164919796,42968.98203401266
UCB1,99600,30,42793.59263420648,42674.63494915085,42958.60644260503
UCB1,100200,30,42788.72805833667,42671.00434359767,42944.65377815465
UCB1,100800,30,42784.5808333013,42665.542808023856,42920.56867027825
UCB1,101400,30,42777.04178159903,42661.24680875864,42895.78996030013
UCB1,102000,30,42770.83535513545,42650.83039290891,42895.78996030013
UCB1,102600,30,42760.83522887294,42642.138523394286,42878.05186191638
UCB1,103200,30,42760.83522887294,42641.2215060698,42873.97077569419
UCB1,103800,30,42759.12885677241,42640.973155114334,42872.058241972096
UCB1,104400,30,42739.28087595891,42634.44238419176,42859.423066111405
UCB1,105000,30,42733.71342072025,42634.44238419176,42859.423066111405
UCB1,105600,30,42727.72066666944,42633.955842443786,42855.09926370357
UCB1,106200,30,42722.12724393691,42630.17885279577,42824.64396687834
UCB1,106800,30,42722.12724393691,42620.80222717168,42823.96892961645
UCB1,107400,30,42708.11231327415,42618.84863316753,42817.04652840059
UCB1,108000,30,42698.732860274584,42609.97322642319,42815.41124885767
UCB1,108600,30,42694.50307922442,42605.16190425759,42806.96279548863
UCB1,109200,30,42688.289336832444,42598.176848140545,42804.2972007684
UCB1,109800,30,42688.289336832444,42598.176848140545,42802.95701388692
UCB1,110400,30,42686.63196690714,42598.176848140545,42798.86933059499
UCB1,111000,30,42678.46073754983,42596.67530710119,42792.573514469696
UCB1,111600,30,42674.476245010665,42592.44959714209,42785.48498822472
UCB1,112200,30,42660.315832871034,42583.91772008681,42772.01627714567
UCB1,112800,30,42648.87053367895,42577.727067629894,42758.36514058723
UCB1,113400,30,42644.66639913333,42572.35272626396,42734.07411882658
UCB1,114000,30,42643.92167495684,42566.00606146162,42733.191650779045
UCB1,114600,30,42629.24893442042,42560.67823067576,42731.83095663881
UCB1,115200,30,42620.574515253145,42555.09939324172,42731.83095663881
UCB1,115800,30,42613.27224530018,42550.7514136033,42725.54107005804
UCB1,116400,30,42610.479199637906,42546.24691281618,42724.21943869511
UCB1,117000,30,42609.246219141976,42541.21811124401,42719.733163181874
UCB1,117600,30,42604.61620814081,42537.8490962032,42714.948023465535
UCB1,118200,30,42601.25363156221,42534.38336495201,42710.07200466627
UCB1,118800,30,42598.48718720684,42530.815438917416,42707.04993029117
UCB1,119400,30,42597.53357523649,42526.41753233093,42706.06903716741
UCB1,120000,30,42590.91787824149,42524.19495269914,42704.549506553725
UCB1,120600,30,42586.55250679428,42520.67655300981,42696.71403223873
UCB1,121200,30,42584.29751833883,42518.294968846225,42691.98474902357
UCB1,121800,30,42580.08542560474,42514.61387621872,42687.10891436851
UCB1,122400,30,42577.55619160354,42512.31003246111,42674.603619772446
UCB1,123000,30,42571.4276596492,42509.74666879124,42665.64854977522
UCB1,123600,30,42569.418621199984,42504.32731618295,42660.53569166829
UCB1,124200,30,42564.10946866795,42502.38956088988,42648.228413788966
UCB1,124800,30,42558.2757495193,42501.07299424387,42644.62586107511
UCB1,125400,30,42554.78770693028,42500.01507073745,42635.93876658249
UCB1,126000,30,42551.49089326522,42491.85833822967,42629.60407154452
UCB1,126600,30,42546.967781875064,42488.7872263321,42628.64113301261
UCB1,127200,30,42543.8759794279,42487.80295136933,42624.67880874709
UCB1,127800,30,42540.98562507992,42485.31691827167,42622.34304285028
UCB1,128400,30,42538.89391901407,42484.01031835853,42617.196818550874
UCB1,129000,30,42537.42954140141,42483.566820362714,42615.52866738096
UCB1,129600,30,42533.97863910522,42481.932333049546,42614.47404396777
UCB1,130200,30,42531.55304258465,42481.73488623877,42613.189421461786
UCB1,130800,30,42530.469852980874,42481.44246409252,42611.061996367294
UCB1,131400,30,42529.27706356626,42480.210659631484,42608.30108442497
UCB1,132000,30,42526.60124004696,42478.31857650833,42604.84878188923
UCB1,132600,30,42525.755200228086,42475.699161571014,42600.4232528009
UCB1,133200,30,42523.06554756375,42474.19860709086,42598.01048891918
UCB1,133800,30,42521.57773534753,42472.72158207733,42595.371208882665
UCB1,134400,30,42513.79597891524,42472.39606728814,42591.607638990434
UCB1,135000,30,42511.21591799305,42466.17645633935,42590.88173346875
UCB1,135600,30,42510.333688379105,42465.213789427755,42587.479569909905
UCB1,136200,30,42510.01333946198,42464.65458211743,42581.09689582988
UCB1,136800,30,42509.50281916626,42464.08292814,42575.70046182721
UCB1,137400,30,42507.177592599524,42463.35118424871,42574.97637937759
UCB1,138000,30,42502.03413616955,42461.74432217744,42572.36742951129
UCB1,138600,30,42498.847875531195,42459.89588687227,42568.85229168914
UCB1,139200,30,42496.57921730847,42459.565347545846,42567.54067193228
UCB1,139800,30,42494.20656964915,42457.74029679307,42567.53479228227
UCB1,140400,30,42492.89644496,42457.45037961077,42566.14200243735
UCB1,141000,30,42488.93046728695,42457.1376549703,42565.90689100878
UCB1,141600,30,42487.860687166634,42456.05861639477,42565.086659200766
UCB1,142200,30,42486.63866397638,42454.77182710596,42563.21333238248
UCB1,142800,30,42483.758920168766,42454.02919382726,42558.54589384265
UCB1,143400,30,42483.226535616224,42453.411517984205,42556.56695221707
UCB1,144000,30,42483.226535616224,42451.75272195345,42552.59572884666
UCB1,144600,30,42483.226535616224,42451.0891556249,42550.13757438326
UCB1,145200,30,42481.856264247464,42449.44511482953,42547.436123569096
UCB1,145800,30,42481.856264247464,42448.51374319393,42546.35024385443
UCB1,146400,30,42481.411087742876,42447.312583484265,42544.627446126506
UCB1,147000,30,42481.00206744687,42447.225472035556,42543.296550323445
UCB1,147600,30,42479.339297392,42446.95750282784,42541.11211262924
UCB1,148200,30,42477.33912118844,42446.13869399638,42539.94525521385
UCB1,148800,30,42475.34465323975,42445.720836275985,42538.66865074031
UCB1,149400,30,42472.722029420416,42445.720836275985,42538.66865074031
UCB1,150000,30,42472.722029420416,42445.232300451426,42535.474402495245
UCB1,150600,30,42471.99878423264,42444.537865975864,42534.848185690906
UCB1,151200,30,42471.99878423264,42442.040613163685,42533.111647667916
UCB1,151800,30,42470.86312219003,42441.63045511556,42533.111647667916
UCB1,152400,30,42469.50173771255,42440.80154573478,42533.111647667916
UCB1,153000,30,42468.867904405895,42439.809861918104,42531.940569232735
UCB1,153600,30,42468.22372020151,42438.57327900754,42531.19480827078
UCB1,154200,30,42467.494464502524,42437.9101836475,42531.12999186377
UCB1,154800,30,42466.16899157943,42437.53466765387,42529.91246593511
UCB1,155400,30,42465.320976593124,42436.75323147123,42529.91246593511
UCB1,156000,30,42465.01160786265,42436.03127922829,42529.22384967639
UCB1,156600,30,42463.924574638106,42434.99433993932,42523.84082127297
UCB1,157200,30,42460.7276210077,42433.21138712393,42519.89540648162
UCB1,157800,30,42460.7276210077,42432.17063822315,42518.39190441297
UCB1,158400,30,42460.7276210077,42431.1487919454,42516.37543733881
UCB1,159000,30,42459.14112922872,42430.12383807864,42515.57942494392
UCB1,159600,30,42455.55636636712,42429.8678310695,42515.3590071435
UCB1,160200,30,42453.879695474134,42428.94752734828,42512.23762525254
UCB1,160800,30,42451.10944413472,42428.45885408581,42508.387063881324
UCB1,161400,30,42449.39190717473,42427.22338678967,42507.7955279705
UCB1,162000,30,42448.02034102955,42426.46843125162,42506.875969443325
UCB1,162600,30,42446.3909527157,42425.450622944845,42503.45308080141
UCB1,163200,30,42445.34429334867,42423.98829343108,42502.35671398528
UCB1,163800,30,42444.79167078613,42423.265182833245,42499.44826544841
UCB1,164400,30,42443.03418164305,42422.26452165263,42499.25863125421
UCB1,165000,30,42441.792469774955,42420.04601588266,42497.5734087211
UCB1,165600,30,42440.93194156526,42419.66615073194,42495.93872681756
UCB1,166200,30,42440.48820087629,42418.89811303899,42492.84768829654
UCB1,166800,30,42440.199092794486,42417.63440383426,42491.988942274955
UCB1,167400,30,42439.88474762091,42416.669240981515,42491.988942274955
UCB1,168000,30,42438.19801933649,42415.75650973217,42487.89267597931
UCB1,168600,30,42437.68237369927,42414.88457571041,42487.89267597931
UCB1,169200,30,42435.12340144714,42414.812300836435,42486.26389135801
UCB1,169800,30,42434.59585615968,42414.57551884244,42485.74101789532
UCB1,170400,30,42432.773974635755,42413.97544587495,42485.13482298059
UCB1,171000,30,42431.867935316994,42413.88273567938,42480.25499135026
UCB1,171600,30,42429.1324894471,42413.77289469431,42478.30248009836
UCB1,172200,30,42428.47190922873,42413.493754402734,42476.62281251203
UCB1,172800,30,42426.55076458126,42412.942218179276,42473.59323673071
UCB1,173400,30,42425.90442617918,42411.87342126967,42469.99992015515
UCB1,174000,30,42425.01287706981,42411.583769640674,42467.66189742545
UCB1,174600,30,42424.040403795734,42410.09560578746,42463.70285107984
UCB1,175200,30,42423.72802856186,42408.95910907918,42460.408235209
UCB1,175800,30,42423.3584672671,42408.14849893905,42458.01289839563
UCB1,176400,30,42422.69019034233,42407.22809725612,42457.73959679811
UCB1,177000,30,42422.30441997136,42405.39505268917,42454.16337356533
UCB1,177600,30,42421.11375261249,42405.219973654406,42452.07055119648
UCB1,178200,30,42419.70090155813,42405.219973654406,42450.57903907816
UCB1,178800,30,42419.57600797643,42405.205776668,42448.44535386194
UCB1,179400,30,42418.29641069315,42404.56355864739,42445.99116409915
UCB1,180000,30,42416.62876155378,42404.56355864739,42444.841614879966
UCB1,180600,30,42416.62876155378,42403.51715203952,42444.49808009856
UCB1,181200,30,42415.36270664593,42403.20638005079,42443.9055107942
UCB1,181800,30,42414.76625096076,42403.03136143125,42443.47350731773
UCB1,182400,30,42414.26402701324,42402.693941551464,42442.51181168625
UCB1,183000,30,42413.836111757555,42402.33631277368,42441.740597769705
UCB1,183600,30,42412.97210277154,42402.09637387073,42441.02191280898
UCB1,184200,30,42412.48200115698,42401.936923215624,42440.40263007572
UCB1,184800,30,42412.24429750223,42400.961365051444,42438.594173775105
UCB1,185400,30,42411.61473639442,42400.683498629216,42437.72784425499
UCB1,186000,30,42411.34313890638,42400.45210893548,42436.71752965497
UCB1,186600,30,42411.252418343625,42400.109079706024,42435.40850023264
UCB1,187200,30,42410.95551386736,42399.747159295024,42434.804510228954
UCB1,187800,30,42410.34363040566,42399.52392660074,42431.75121949488
UCB1,188400,30,42409.87205055548,42398.94492307477,42430.94503482939
UCB1,189000,30,42408.82529496947,42398.322339575316,42430.44928651774
UCB1,189600,30,42408.467175799524,42397.745562336495,42429.79293279822
UCB1,190200,30,42408.467175799524,42397.55717921346,42429.06326689113
UCB1,190800,30,42408.467175799524,42397.26514581262,42428.76431224071
UCB1,191400,30,42407.837626115244,42396.87829083329,42427.92986764312
UCB1,192000,30,42407.837626115244,42396.573010459535,42427.37371679636
UCB1,192600,30,42407.66297717005,42396.22767807794,42426.25584279491
UCB1,193200,30,42407.39470676816,42395.94087143316,42426.1981793281
UCB1,193800,30,42406.96794294832,42395.592330185245,42425.46876119354
UCB1,194400,30,42406.96794294832,42395.3213120463,42424.87670148593
UCB1,195000,30,42406.41538995198,42395.280390659595,42423.7862246144
UCB1,195600,30,42406.41538995198,42395.06729781752,42422.90797257713
UCB1,196200,30,42406.156261177064,42394.994809015516,42422.627945206084
UCB1,196800,30,42405.930817210676,42394.98818081115,42422.23995501482
UCB1,197400,30,42405.33464465542,42393.14097045216,42421.96707999566
UCB1,198000,30,42405.33464465542,42392.7269541826,42421.96707999566
UCB1,198600,30,42404.901217637365,42392.297230651166,42421.96707999566
UCB1,199200,30,42404.029936876585,42392.18243314038,42421.92271018568
UCB1,199800,30,42403.56658793281,42392.10882131836,42421.33894120858
UCB1,200400,30,42402.76600882731,42392.00882160891,42421.3113610598
UCB1,201000,30,42402.76600882731,42391.888717066395,42420.94585847053
UCB1,201600,30,42402.029242952056,42391.8357460063,42420.31337951046
UCB1,202200,30,42402.029242952056,42391.759893348804,42419.30146921886
UCB1,202800,30,42401.82604896576,42391.622729377974,42418.63524566461
UCB1,203400,30,42401.82604896576,42391.50138011831,42418.53689175537
UCB1,204000,30,42400.59201649306,42391.43139056615,42417.937709986465
UCB1,204600,30,42400.55510617359,42391.36147313986,42417.7746479343
UCB1,205200,30,42400.314374023656,42391.27732048713,42417.44325168908
UCB1,205800,30,42399.6735323347,42391.27732048713,42416.475152959596
UCB1,206400,30,42398.60585256429,42390.81189258998,42416.28009191257
UCB1,207000,30,42398.1328119577,42390.81189258998,42415.77042194413
UCB1,207600,30,42398.1328119577,42390.81189258998,42414.49858426906
UCB1,208200,30,42398.1328119577,42390.42358316209,42412.970195131595
UCB1,208800,30,42398.1328119577,42390.34699924168,42412.42214748733
UCB1,209400,30,42398.1328119577,42389.85127889154,42412.42214748733
UCB1,210000,30,42398.1328119577,42389.29044838636,42412.18642604966
UCB1,210600,30,42397.92133981826,42387.86484522307,42412.18642604966
UCB1,211200,30,42397.37170344246,42387.563969579,42411.94466453491
UCB1,211800,30,42397.193360626654,42387.563969579,42411.80441693534
UCB1,212400,30,42397.193360626654,42386.57583519254,42411.705365268725
UCB1,213000,30,42396.722740616926,42386.57583519254,42411.23945961933
UCB1,213600,30,42396.722740616926,42386.32866523722,42410.88205036298
UCB1,214200,30,42396.64242583766,42386.15728352645,42410.43777411358
UCB1,214800,30,42396.19674253202,42386.15728352645,42410.03394727173
UCB1,215400,30,42396.14927086503,42385.78593757634,42409.78079891033
UCB1,216000,30,42396.02298937966,42385.60335212437,42409.78079891033
UCB1,216600,30,42395.7837623308,42385.60335212437,42409.29115283695
UCB1,217200,30,42395.60670290393,42385.60335212437,42409.29115283695
UCB1,217800,30,42395.38453148129,42385.04611093179,42409.091077086196
UCB1,218400,30,42395.10475147761,42384.80289753894,42408.98119045787
UCB1,219000,30,42394.95413675246,42384.58842878674,42408.8405055117
UCB1,219600,30,42394.35327104428,42384.58842878674,42408.71226365618
UCB1,220200,30,42393.976890569975,42384.25193955426,42407.69266455961
UCB1,220800,30,42393.976890569975,42384.25193955426,42407.039086110344
UCB1,221400,30,42393.26079679579,42384.11888205291,42405.46666018995
UCB1,222000,30,42392.79452120514,42383.97094861303,42404.14192646048
