hour,p_vital_mw,p_nonvital_mw,p_load_mw,p_pv_mw,v_kn,p_propulsion_mw,p_ess_mw,energy_ess_mwh,soc,p_g1_mw,p_g2_mw,eeoi,co2_g1,co2_g2,cost_g1,cost_g2,cost_ess,cost_pv
0,5.500000,1.400000,6.900000,0.000000,10.602391212856,2.622008866119,-0.017367293725,37.516498929038,0.500219985721,3.806458157496,5.732918002347,7.437388311449,683.667751589358,893.414258008666,664.036106051965,809.016749994582,1.001296978433,0.000000000000
1,7.300000,1.900000,9.200000,0.000000,10.178736077785,2.320086847998,0.304026502689,37.196471031471,0.495952947086,4.268931621429,6.947128723880,8.756535524905,738.710308258238,1043.898973017019,718.136282906876,952.216200673741,1.397458091650,0.000000000000
2,7.900000,2.000000,9.900000,0.000000,10.091039396781,2.260634681222,0.881404364608,36.268676963463,0.483582359513,4.201801858962,7.077428457652,8.875801292195,730.362393226331,1060.958817124391,709.938427513266,968.494246378478,4.340556711983,0.000000000000
3,9.700000,2.400000,12.100000,0.000000,9.604812989303,1.949348197593,1.407250086349,34.787361083096,0.463831481108,4.626861827628,8.015236283616,10.277280624274,785.274598297735,1188.952570397137,763.824396767011,1090.861152695441,9.515517063774,0.000000000000
4,10.200000,2.600000,12.800000,0.000000,9.774451630208,2.054470389321,1.600394489526,33.102735304648,0.441369804062,4.945505258173,8.308570641623,10.540251913849,829.638353072986,1230.865296969661,807.300352460025,1131.013873119925,12.013428845051,0.000000000000
5,12.100000,3.100000,15.200000,0.600000,9.280867780528,1.758686530870,2.529243766318,30.440373445366,0.405871645938,5.122776033371,8.706666731181,11.554329731342,855.506023222762,1289.178107361322,832.630158145465,1186.938106974237,28.507418326673,6.120000000000
6,13.000000,3.300000,16.300000,1.050000,9.334375207289,1.789280556417,2.959222454992,27.325402440111,0.364338699201,5.129222343343,8.950835758082,11.689169815207,856.462668373973,1325.759269963218,833.566652136935,1222.054255414725,38.655089413951,10.710000000000
7,12.000000,3.000000,15.000000,1.400000,9.445402765144,1.853890698816,2.186955772996,25.023343731694,0.333644583089,5.071390249252,8.195544676568,10.918169323042,847.920389805304,1214.609744478178,825.203670773704,1115.436476418770,21.565934878073,14.280000000000
8,12.100000,3.000000,15.100000,2.250000,9.517560388329,1.896704191847,1.541243232744,23.400982434069,0.312013099121,4.952233337599,8.253227621504,10.787921161724,830.604636281425,1222.889186143464,808.246795441608,1123.369820414440,11.214352020661,22.950000000000
9,11.300000,2.900000,14.200000,1.550000,9.627885285103,1.963429907726,1.536381386672,21.783738869151,0.290449851589,4.927402339075,8.149646181978,10.568733004017,827.044489840923,1208.046489590221,804.759647613511,1109.148612498350,11.150011390841,15.810000000000
10,9.200000,2.300000,11.500000,1.650000,10.095430343642,2.263586997511,0.541313373022,21.213935318602,0.282852470915,4.463868096731,7.108405527758,9.056978103422,763.641279164948,1065.040552174700,742.605956165904,972.390119008151,2.259986721592,16.830000000000
11,11.500000,3.000000,14.500000,2.050000,9.769173048116,2.051143705988,1.277967460790,19.868706412507,0.264916085500,4.796547436945,8.426628808253,10.525684332976,808.558183120128,1247.986450853523,786.647844336586,1147.426678004003,8.022763572604,20.910000000000
12,9.200000,2.300000,11.500000,2.050000,10.077691655858,2.251675900112,0.292882635156,19.560408901817,0.260805452024,4.320594733691,7.088198531265,8.968296521501,745.217721849636,1062.376818590268,724.525141890620,969.847627402677,1.368855023297,20.910000000000
13,10.200000,2.600000,12.800000,3.500000,10.527385754926,2.566754263342,0.692732914650,18.831216360080,0.251082884801,4.212399034576,6.961622314116,8.442076766121,731.672116303509,1045.787857489558,711.224761559412,954.018123604864,3.063479231467,35.700000000000
14,11.300000,2.800000,14.100000,4.200000,10.123514740326,2.282530762947,0.599670619487,18.199984129042,0.242666455054,4.254587185919,7.328272957542,9.044362573831,736.916285514043,1094.298471146639,716.374703824589,1000.328833401390,2.546300863064,42.840000000000
15,10.100000,2.600000,12.700000,1.700000,9.696311788889,2.005591113777,0.736425366438,17.424799532791,0.232330660437,4.647210066804,7.621955680535,9.911959488393,788.025679635638,1134.163313130379,766.521819066743,1038.431579047172,3.331985977433,17.340000000000
16,9.200000,2.300000,11.500000,1.650000,10.072657350400,2.248303115084,0.357240624574,17.048756770082,0.227316756934,4.485483578096,7.255578912414,9.188430915979,766.468935327418,1084.569388762168,745.380121018927,991.035915287685,1.548769714538,16.830000000000
17,9.600000,2.400000,12.000000,1.150000,9.639766341206,1.970707649073,0.346161057546,16.684376709507,0.222458356127,4.681520506287,7.793026085240,10.116883232917,792.689767448493,1157.798041883104,771.094491335674,1061.039885371665,1.515258154373,11.730000000000
18,9.200000,2.300000,11.500000,0.000000,9.675592288381,1.992761664585,0.964037251022,15.669600655800,0.208928008744,4.659853502319,7.868870911244,10.118836296724,789.740702974639,1168.373985824895,768.203292647740,1071.160760357428,4.996281631841,0.000000000000
19,8.900000,2.300000,11.200000,0.000000,9.936296210840,2.158222769810,0.564198552376,15.075707442773,0.201009432570,4.770508266382,8.023515951052,10.039243906047,804.934695778694,1190.123327888278,783.096837751648,1091.982232181967,2.368776027963,0.000000000000
20,6.800000,1.700000,8.500000,0.000000,10.338336158003,2.430942179323,0.002906929942,15.072647516518,0.200968633554,4.067869976263,6.860165273118,8.447597917290,714.070842703630,1032.611297228249,693.932799584266,941.450305589540,1.000036336039,0.000000000000
