hour,p_vital_mw,p_nonvital_mw,p_load_mw,p_pv_mw,v_kn,p_propulsion_mw,p_ess_mw,energy_ess_mwh,soc,p_g1_mw,p_g2_mw,eeoi,co2_g1,co2_g2,cost_g1,cost_g2,cost_ess,cost_pv
0,5.500000,1.400000,6.900000,0.000000,10.660894204554,2.665652796367,-0.037221372521,37.535360303895,0.500471470719,3.909734463255,5.693139705633,7.429969296577,695.458662870298,888.743669407601,675.635120010226,804.584831173801,1.005957351461,0.000000000000
1,7.300000,1.900000,9.200000,0.000000,10.128767910997,2.286085876073,0.012683013261,37.522009763620,0.500293463515,4.196711778443,7.276691084369,8.970112113349,729.734379427256,1087.389295207496,709.321608108482,993.729148701284,1.000691692949,0.000000000000
2,7.900000,2.000000,9.900000,0.000000,10.198754563804,2.333802508216,0.671241040161,36.815440247661,0.490872536635,4.450923002798,7.111638465257,8.959040040147,761.953890315290,1065.467119619616,740.950378532467,972.797288828074,2.937427496185,0.000000000000
3,9.700000,2.400000,12.100000,0.000000,9.611629125950,1.953501257683,1.400077878644,35.341674059615,0.471222320795,4.774687718343,7.878735660696,10.275412059193,805.515055087322,1169.753941498193,783.665609120161,1072.481527534018,9.428937684949,0.000000000000
4,10.200000,2.600000,12.800000,0.000000,9.678435698967,1.994519046904,1.962800160269,33.275568627753,0.443674248370,4.646016142338,8.185702744297,10.337747579966,787.863952354107,1213.200552142834,766.363251641349,1114.086335677050,17.566113217348,0.000000000000
5,12.100000,3.100000,15.200000,0.600000,9.457520627937,1.861035135357,2.712231172521,30.420588446152,0.405607845949,5.032936770044,8.715867192792,11.275871503524,842.290476872489,1290.545269978290,819.691124146946,1188.250066821541,32.631651112742,6.120000000000
6,13.000000,3.300000,16.300000,1.050000,9.055651360246,1.633735562561,2.129231972724,28.179291632758,0.375723888437,5.433170139561,9.321333450276,12.618053347833,902.842761228702,1382.451078030415,878.949432625117,1276.523077328759,20.494603812788,10.710000000000
7,12.000000,3.000000,15.000000,1.400000,9.400508808382,1.827581540898,1.745619505812,26.341797416114,0.351223965548,5.121892743132,8.560069291954,11.291345923307,855.375028605318,1267.512907605281,832.501921455507,1166.152491853554,14.102906074007,14.280000000000
8,12.100000,3.000000,15.100000,2.250000,9.794588421468,2.067194089002,2.102815231103,24.128307699164,0.321710769322,4.930234303377,7.884144554523,10.199309067112,827.449681897429,1170.511008016678,805.156545361085,1073.206140689542,20.013877153474,22.950000000000
9,11.300000,2.900000,14.200000,1.550000,9.624962710157,1.961642434405,1.349798922395,22.707466728222,0.302766223043,4.956416214699,8.305427297310,10.709742353329,831.205995006988,1230.411420716736,808.835796589720,1130.578856932873,8.834415662865,15.810000000000
10,9.200000,2.300000,11.500000,1.650000,9.854088873964,2.105096966355,0.386588398800,22.300531571590,0.297340420955,4.321220916764,7.247287650790,9.279195018859,745.297037022660,1083.463210870927,724.603003750448,989.979484966188,1.642637537375,16.830000000000
11,11.500000,3.000000,14.500000,2.050000,9.547162295436,1.914456914550,1.163467968947,21.075828446382,0.281011045952,4.833172043159,8.367816902444,10.752540177541,813.685672415016,1239.439250848417,791.672240501947,1139.232349433754,6.820728173491,20.910000000000
12,9.200000,2.300000,11.500000,2.050000,10.042626577491,2.228253635199,0.335313543941,20.722866821181,0.276304890949,4.544419472307,6.798520618950,8.956324169221,774.242797316940,1024.657585451856,753.005762091412,933.866461738153,1.483471242826,20.910000000000
13,10.200000,2.600000,12.800000,3.500000,10.545966926236,2.580369475564,1.182902330117,19.477706473690,0.259702752983,4.094927008265,6.602540137182,8.140347707600,717.323037323428,999.633716524693,697.128677738448,910.018475701600,7.016809067159,35.700000000000
14,11.300000,2.800000,14.100000,4.200000,9.796523524073,2.068419568686,0.303385282688,19.158353544545,0.255444713927,4.413162656628,7.251871629370,9.396866031978,757.057689123377,1084.074693573478,736.146012119705,990.563463797261,1.395783307932,42.840000000000
