hour,p_vital_mw,p_nonvital_mw,p_load_mw,p_pv_mw,v_kn,p_propulsion_mw,p_ess_mw,energy_ess_mwh,soc,p_g1_mw,p_g2_mw,eeoi,co2_g1,co2_g2,cost_g1,cost_g2,cost_ess,cost_pv
0,5.500000,1.400000,6.900000,0.000000,10.656479132874,2.662342330673,-0.153484961510,37.645810713435,0.501944142846,4.411238329955,5.304588962228,7.510906721164,756.809201949036,843.987212911804,735.902166807113,762.159679138437,1.101297823662,0.000000000000
1,7.300000,1.900000,9.200000,0.000000,10.486606094015,2.537041351216,-0.056578877171,37.699560646747,0.502660808623,4.514533254043,7.279086974344,8.858912786017,770.288974315605,1087.709601848244,749.127535572760,994.035080002182,1.013765028170,0.000000000000
2,7.900000,2.000000,9.900000,0.000000,10.098731875201,2.265808521884,0.155569991733,37.535802760712,0.500477370143,5.423039407132,6.587199123018,9.401915399452,901.256705624006,997.691749023792,877.398106232616,908.168554285682,1.104068696009,0.000000000000
3,9.700000,2.400000,12.100000,0.000000,9.904538034139,2.137594645793,0.913920123672,36.573781577900,0.487650421039,5.570136744418,7.753537777702,10.484454078541,924.558082689685,1152.315401072091,900.185144502762,1055.794174405876,4.591574967546,0.000000000000
4,10.200000,2.600000,12.800000,0.000000,9.558738099105,1.921429119876,1.153806156049,35.359248782058,0.471456650427,5.012048239373,8.555574724454,11.016627574969,839.248954370056,1266.852200119992,816.712737071901,1165.518751773271,6.724455176671,0.000000000000
5,12.100000,3.100000,15.200000,0.600000,9.334574919015,1.789395405439,2.123979613674,33.123480767664,0.441646410236,5.176071553782,9.089344237982,11.838969666469,863.448891391151,1346.786094920951,840.405176133778,1242.250029493058,20.398544417008,6.120000000000
6,13.000000,3.300000,16.300000,1.050000,9.363553792031,1.806112549064,2.615137336152,30.370704624346,0.404942728325,5.284915629863,9.156059583048,11.944684577334,879.908654698035,1356.985276676138,856.513319350375,1252.048919177848,30.407456133835,10.710000000000
7,12.000000,3.000000,15.000000,1.400000,9.341603849791,1.793440691850,3.000000000000,27.212809887504,0.362837465167,4.629285221517,7.764155470333,10.380389042338,785.601654654251,1153.787990150373,764.145084266207,1057.203057328373,39.700000000000,14.280000000000
8,12.100000,3.000000,15.100000,2.250000,9.846733637657,2.100386658296,2.004279271903,25.103042232869,0.334707229772,4.955085216262,7.991022170131,10.239676496662,831.014590418220,1185.532749549963,808.648326100536,1087.586616529175,18.273682219056,22.950000000000
9,11.300000,2.900000,14.200000,1.550000,9.802438770398,2.072168633482,1.679761881653,23.334871831129,0.311131624415,4.845163727357,8.197243024472,10.355715861913,815.372393129692,1214.853020071085,793.324914811957,1115.669561924253,13.132879909935,15.810000000000
