hour,p_vital_mw,p_nonvital_mw,p_load_mw,p_pv_mw,v_kn,p_propulsion_mw,p_ess_mw,energy_ess_mwh,soc,p_g1_mw,p_g2_mw,eeoi,co2_g1,co2_g2,cost_g1,cost_g2,cost_ess,cost_pv
0,5.500000,1.400000,6.900000,0.000000,10.728629752143,2.716786150338,-0.086504684492,37.582179450267,0.501095726004,3.823529741112,5.879761093717,7.439884561789,685.596923106929,910.798414135421,665.934292748568,825.519847573116,1.032177159888,0.000000000000
1,7.300000,1.900000,9.200000,0.000000,10.317896093743,2.416551922038,0.075023182058,37.503207679680,0.500042769062,4.351445830763,7.190082909217,8.843802850700,749.138049351491,1075.850728389959,728.373400603985,982.710230934657,1.024202454738,0.000000000000
2,7.900000,2.000000,9.900000,0.000000,10.106290593021,2.270900080789,0.748858526423,36.714935546603,0.489532473955,4.326791572397,7.095249981970,8.951399950938,746.003107421953,1063.305874948771,725.296127911265,970.734375056953,3.411393098163,0.000000000000
3,9.700000,2.400000,12.100000,0.000000,9.708599102362,2.013225326302,1.267870265650,35.380335266971,0.471737803560,4.726123011453,8.119232049198,10.313073604770,798.800452826294,1203.709490010820,777.084579489506,1104.994097715634,7.912228545238,0.000000000000
4,10.200000,2.600000,12.800000,0.000000,9.674321258330,1.991976432889,1.779264110339,33.507425677140,0.446765675695,4.880483631202,8.132228691347,10.470628992242,820.362962716892,1205.561610237668,798.214369742080,1106.768238089585,14.612857329670,0.000000000000
5,12.100000,3.100000,15.200000,0.600000,9.353758526224,1.800450323273,2.164419686551,31.229089164981,0.416387855533,5.285105804859,8.950924831863,11.790503332888,879.937693524020,1325.772728045433,856.541733449462,1222.067179054257,21.144264091983,6.120000000000
6,13.000000,3.300000,16.300000,1.050000,9.122876413762,1.670390669992,2.461417829673,28.638123028483,0.381841640380,5.203536032328,9.255436807991,12.275928095328,867.571988059769,1372.263509498362,844.440666504556,1266.730888650417,27.051884248601,10.710000000000
7,12.000000,3.000000,15.000000,1.400000,9.336138917485,1.790294990250,1.831330234809,26.710406991842,0.356138759891,5.012844187622,8.546120567820,11.272474440611,839.364634342770,1265.463112084045,816.826019293326,1164.186388677127,15.421212844377,14.280000000000
8,12.100000,3.000000,15.100000,2.250000,9.488734206950,1.879522484988,1.625465868542,24.999390288114,0.333325203842,4.858102642178,8.245953974269,10.744530966312,817.196703727876,1221.843266625533,795.112328371264,1122.367542779921,12.361198946117,22.950000000000
9,11.300000,2.900000,14.200000,1.550000,9.592278736535,1.941726471548,1.119602842602,23.820860980112,0.317611479735,4.957406772942,8.514716856004,10.905668011625,831.348473546944,1260.855673965418,808.975346136623,1159.767372829394,6.390095258199,15.810000000000
10,9.200000,2.300000,11.500000,1.650000,10.080815145873,2.253770209255,0.539357956781,23.253115762448,0.310041543499,4.457712583581,7.106699668893,9.065010304680,762.838345786336,1064.815517751764,741.818170214590,972.175319738406,2.250900123834,16.830000000000
11,11.500000,3.000000,14.500000,2.050000,9.852670045666,2.104187798245,1.454326235195,21.722246041189,0.289629947216,4.797654057109,8.302207505940,10.345719403052,808.712580668963,1229.946612597299,786.799146557334,1130.133367561658,10.094778633025,20.910000000000
12,9.200000,2.300000,11.500000,2.050000,10.009398494498,2.206208838087,0.454454145412,21.243873256546,0.283251643421,4.304616474549,6.897138218126,8.894631000555,743.197425150463,1037.400697770974,722.541796603081,946.017868462218,1.888072852212,20.910000000000
13,10.200000,2.600000,12.800000,3.500000,10.066170127298,2.243961901471,0.479552648315,20.739080995161,0.276521079935,4.208760099534,6.855649153622,8.758292739576,731.222032263579,1032.027262561366,710.782721674934,940.893367639635,1.988874192777,35.700000000000
14,11.300000,2.800000,14.100000,4.200000,9.822087798983,2.084654639809,0.229097294628,20.497925948184,0.273305679309,4.405895225800,7.349662119381,9.434304539473,756.119774257820,1097.171575923222,735.225608339057,1003.073603206936,1.225687952746,42.840000000000
15,10.100000,2.600000,12.700000,1.700000,9.880242104532,2.121902579287,0.901892448185,19.548565476409,0.260647539685,4.595475528492,7.624534602610,9.693944865308,781.053092280002,1134.517352064638,759.684845670502,1038.770144448978,4.497662948804,17.340000000000
