hour,p_vital_mw,p_nonvital_mw,p_load_mw,p_pv_mw,v_kn,p_propulsion_mw,p_ess_mw,energy_ess_mwh,soc,p_g1_mw,p_g2_mw,eeoi,co2_g1,co2_g2,cost_g1,cost_g2,cost_ess,cost_pv
0,5.500000,1.400000,6.900000,0.000000,10.773948787753,2.751359887975,-0.010072399685,37.509568779701,0.500127583729,3.808265954163,5.853166333498,7.385894621363,683.871668839751,907.633339206323,664.236755959258,822.514341205338,1.000436248912,0.000000000000
1,7.300000,1.900000,9.200000,0.000000,10.060507104799,2.240176809760,0.051592082449,37.455261324492,0.499403484327,4.356843820055,7.031740907257,8.969645157890,749.826627177290,1054.956949592169,729.049270781224,962.766504148629,1.011445494777,0.000000000000
2,7.900000,2.000000,9.900000,0.000000,9.889583805710,2.127927004779,0.429613469390,37.003036619871,0.493373821598,4.427707703004,7.170605832386,9.263310510409,758.939116323771,1073.266595896265,737.992233978159,980.242960901952,1.793641252248,0.000000000000
3,9.700000,2.400000,12.100000,0.000000,9.572606800888,1.929804621602,1.292879109176,35.642111241791,0.475228149891,4.786974965774,7.949950546651,10.378416662057,807.223995517554,1179.746042915648,785.340380787628,1082.046339635739,8.187606481060,0.000000000000
4,10.200000,2.600000,12.800000,0.000000,9.653271574397,1.979002094197,1.623048951417,33.933638661352,0.452448515485,4.842522304863,8.313430837917,10.600384462953,815.000523735372,1231.567276542713,792.960557208551,1131.686691515210,12.327437964392,0.000000000000
5,12.100000,3.100000,15.200000,0.600000,9.363701929874,1.806198272238,2.611944305102,31.184223603350,0.415789648045,5.057350727934,8.736903239201,11.424620033168,845.860258481384,1293.674474571757,823.186561744584,1191.253055136549,30.335688127712,6.120000000000
6,13.000000,3.300000,16.300000,1.050000,9.383696782552,1.817793635244,2.889417799922,28.142731182380,0.375236415765,5.242376421093,8.935999414229,11.706241784042,873.437656506763,1323.518810787076,850.181154078733,1219.902814301699,36.899561456766,10.710000000000
7,12.000000,3.000000,15.000000,1.400000,9.543895471982,1.912492335100,2.119886732426,25.911271464036,0.345483619520,4.792067563367,8.600538039307,10.904377659233,807.933481313928,1273.471330020696,786.035660674725,1171.868101784857,20.323854960765,14.280000000000
8,12.100000,3.000000,15.100000,2.250000,9.502701614069,1.887834674093,1.619049613102,24.207008713403,0.322760116179,4.725962847440,8.392822213552,10.743509590989,798.778413752095,1243.068904869096,777.062977029283,1142.711971587785,12.271683093642,22.950000000000
9,11.300000,2.900000,14.200000,1.550000,9.787145286106,2.062484942920,1.569070451159,22.555355606920,0.300738074759,4.850974349182,8.292440142578,10.445989592086,816.191097333563,1228.537258564423,794.127069963715,1128.782617708952,11.586522947011,15.810000000000
10,9.200000,2.300000,11.500000,1.650000,10.313507961495,2.413470002986,0.686859908171,21.832345177266,0.291097935697,4.419505804165,7.157104290650,8.868733495901,757.877484007745,1071.477586359335,736.950479839552,978.534960615435,3.028639093848,16.830000000000
11,11.500000,3.000000,14.500000,2.050000,9.657842092492,1.981814409598,1.355539606070,20.405461381403,0.272072818419,4.809727693681,8.266547109848,10.536541922186,810.399263516148,1224.805898191745,788.451978659831,1125.206615532657,8.901196781580,20.910000000000
12,9.200000,2.300000,11.500000,2.050000,10.026121888143,2.217285520688,0.483589119071,19.896420203434,0.265285602712,4.260977489434,6.922718912184,8.869019988431,737.714818628092,1040.722690019601,717.158809024228,949.186376546499,2.005591275160,20.910000000000
13,10.200000,2.600000,12.800000,3.500000,10.030274184167,2.220041513325,0.008473244214,19.887500998998,0.265166679987,4.392046481040,7.119521788071,9.076741779810,754.336440747276,1066.507734260315,733.475497563547,973.790603531892,1.000308722230,35.700000000000
14,11.300000,2.800000,14.100000,4.200000,10.067996587814,2.245183592976,0.577915027040,19.279169391588,0.257055591888,4.305094643111,7.262173922826,9.081784746904,743.257784893983,1085.449771967874,722.601054237134,991.876728430917,2.436138847457,42.840000000000
15,10.100000,2.600000,12.700000,1.700000,9.855494624459,2.105998012606,0.716853271931,18.524587000082,0.246994493334,4.555063336921,7.834081403754,9.838025787722,775.656760414536,1163.515444909097,754.392586086698,1066.510956486572,3.209678037956,17.340000000000
16,9.200000,2.300000,11.500000,1.650000,10.047378883994,2.231418451486,0.700860303965,17.786839311698,0.237157857489,4.376231013986,7.004327133535,8.975834836535,752.306181624830,1051.366086431638,731.482944708915,959.340123630428,3.112182212395,16.830000000000
17,9.600000,2.400000,12.000000,1.150000,9.857168524187,2.107071270237,0.663142513486,17.088794560660,0.227850594142,4.619838235695,7.674090521056,9.767822825687,784.327604230836,1141.333909913097,762.895828040231,1045.289366786762,2.890959370730,11.730000000000
18,9.200000,2.300000,11.500000,0.000000,9.676576077856,1.993369583119,0.927714561156,16.112252917338,0.214830038898,4.745355652074,7.820299369890,10.143288986587,801.451960093772,1161.594191074048,779.683471265585,1064.672394854709,4.700813520014,0.000000000000
19,8.900000,2.300000,11.200000,0.000000,9.913410970956,2.143344658115,0.877864905807,15.188184595436,0.202509127939,4.666162097285,7.799317655023,9.831485494582,790.598048667767,1158.673074587833,769.043838503266,1061.877168657697,4.313781209242,0.000000000000
20,6.800000,1.700000,8.500000,0.000000,10.382938527473,2.462541335223,0.161115117227,15.018589735197,0.200247863136,4.190594657602,6.610831560394,8.329361140269,728.980574964319,1000.684318886357,708.581222487362,911.019329523992,1.111619748296,0.000000000000
21,5.400000,1.300000,6.700000,0.000000,10.713488384879,2.705299735976,0.002464839550,15.015995167250,0.200213268897,3.847561531533,5.555273364892,7.285252427132,688.325966790971,872.683378388903,668.619224984570,789.351738199549,1.000026124366,0.000000000000
22,4.800000,1.300000,6.100000,0.000000,10.926852115295,2.870171692732,0.014643940473,15.000580493068,0.200007739908,3.654263321644,5.301264430616,6.911541419738,666.816778939214,843.611040704908,647.448485370546,761.803454121214,1.000922113468,0.000000000000
23,2.800000,0.700000,3.500000,0.000000,10.999890018660,2.928112169780,0.000419953182,15.000138437087,0.200001845828,2.909125723309,3.518566493289,5.690040504912,593.341925632335,658.454469482746,574.928670841944,587.343070523014,1.000000758351,0.000000000000
