hour,p_vital_mw,p_nonvital_mw,p_load_mw,p_pv_mw,v_kn,p_propulsion_mw,p_ess_mw,energy_ess_mwh,soc,p_g1_mw,p_g2_mw,eeoi,co2_g1,co2_g2,cost_g1,cost_g2,cost_ess,cost_pv
0,5.500000,1.400000,6.900000,0.000000,10.956553892118,2.893640794997,0.622112744523,36.845144479449,0.491268593059,3.756390244237,5.415137806236,7.003189846980,678.055215946833,856.561323556478,658.512762601808,774.070496719059,2.664204347663,0.000000000000
1,7.300000,1.900000,9.200000,0.000000,10.098617829269,2.265731758782,0.043080775632,36.799796294573,0.490663950594,4.350973470196,7.071677512954,8.958057412979,749.077831569683,1060.202134556809,728.314293440900,967.772069479088,1.007980598885,0.000000000000
2,7.900000,2.000000,9.900000,0.000000,10.224226538823,2.351332635140,0.802845786812,35.954695466351,0.479395939551,4.684019291706,6.764467556622,8.867719778078,793.030688705621,1020.280829171948,771.428708926494,929.694023832217,3.771613836826,0.000000000000
3,9.700000,2.400000,12.100000,0.000000,9.240841526983,1.736030089846,1.058638448128,34.840339205163,0.464537856069,4.842477532146,7.934914109572,10.781626958112,814.994222087494,1177.631900371855,792.954382827118,1080.022415714423,5.819076064576,0.000000000000
4,10.200000,2.600000,12.800000,0.000000,9.846394020263,2.100169336512,1.692429260865,33.058834720042,0.440784462934,4.854778692943,8.352961382705,10.430283325560,816.727615055018,1237.285972273828,794.652734362178,1137.168203977600,13.316562253037,0.000000000000
5,12.100000,3.100000,15.200000,0.600000,9.373597211305,1.811930535342,1.916146699962,31.041838193767,0.413891175917,5.192266849531,9.303516985849,11.978165389661,865.877741491313,1379.692212370328,842.782457672005,1273.871110455235,16.787958155828,6.120000000000
6,13.000000,3.300000,16.300000,1.050000,8.875130232642,1.537966530964,0.994837172831,29.994641169734,0.399928548930,5.485751811984,10.307377546149,13.810534617716,911.119402846109,1540.286463446697,887.044169998734,1428.442198169803,5.255714301923,10.710000000000
7,12.000000,3.000000,15.000000,1.400000,9.589559627164,1.940075684404,1.627164235247,28.281836711579,0.377091156154,5.431705942266,8.481205506891,11.254759153968,902.613356906460,1255.950323020317,878.725054069369,1155.063089978970,12.384952828413,14.280000000000
8,12.100000,3.000000,15.100000,2.250000,9.126167499254,1.672199106832,0.773023640216,27.468127616614,0.366241701555,5.009356326689,8.739819139926,11.685992176751,838.857849171415,1294.108590828565,816.329736420922,1191.669675989006,3.569531857833,22.950000000000
9,11.300000,2.900000,14.200000,1.550000,9.331994850257,1.787912053298,1.756663273152,25.619008381717,0.341586778423,3.144052774855,9.537196005291,10.882070256041,614.888943738069,1416.139528052174,596.234515362242,1308.916352020430,14.269223177544,15.810000000000
