hour,p_vital_mw,p_nonvital_mw,p_load_mw,p_pv_mw,v_kn,p_propulsion_mw,p_ess_mw,energy_ess_mwh,soc,p_g1_mw,p_g2_mw,eeoi,co2_g1,co2_g2,cost_g1,cost_g2,cost_ess,cost_pv
0,5.500000,1.400000,6.900000,0.000000,10.434515291187,2.499421609363,0.008299569989,37.491263610538,0.499883514807,3.760490070569,5.630631968806,7.474950928170,678.512255912146,881.437539305028,658.962593267860,797.653747492194,1.000296196307,0.000000000000
1,7.300000,1.900000,9.200000,0.000000,9.869021942915,2.114681785603,0.120402944137,37.364523669341,0.498193648925,4.349548680007,6.844730161459,9.015646701300,748.896232016725,1030.616070477204,728.136042516864,939.547689508450,1.062336536514,0.000000000000
2,7.900000,2.000000,9.900000,0.000000,9.961580221990,2.174740242987,0.861727192169,36.457442414426,0.486099232192,4.332097412518,6.880915638299,8.944233040507,746.676392011097,1035.297507132529,725.957052840359,944.012013302736,4.193067141014,0.000000000000
3,9.700000,2.400000,12.100000,0.000000,9.703133871290,2.009827344086,1.225384063442,35.167564452908,0.468900859372,4.724625091006,8.159818189637,10.347654345214,798.594361292659,1209.499146016240,776.882570349390,1110.540236878416,7.456734242635,0.000000000000
4,10.200000,2.600000,12.800000,0.000000,9.703019299786,2.009756150729,1.735612154447,33.340604290333,0.444541390538,4.872500441595,8.201643554687,10.484960719872,819.232021886089,1215.483502562233,797.106392492607,1116.273641234109,13.953103067850,0.000000000000
5,12.100000,3.100000,15.200000,0.600000,9.260495902084,1.747130770159,2.092679779206,31.137783470116,0.415170446268,5.240942824501,9.013508166453,11.924141219262,873.220431055752,1335.248786881193,849.968575859911,1231.167737882475,19.831027230675,6.120000000000
6,13.000000,3.300000,16.300000,1.050000,9.190698762588,1.707922956852,2.258848307452,28.760048409640,0.383467312129,5.263602975992,9.435471673408,12.386784558885,876.660499659733,1400.203610696015,853.334947467281,1293.590780655567,22.940301407137,10.710000000000
7,12.000000,3.000000,15.000000,1.400000,9.327075276071,1.785085927679,1.583963552345,27.092718354540,0.361236244727,5.159000684103,8.642121691231,11.474701235177,860.896395631724,1279.611648186766,837.906752970644,1177.758918039382,11.788444301183,14.280000000000
8,12.100000,3.000000,15.100000,2.250000,9.740019617449,2.032835215823,1.778040024240,25.221097276393,0.336281297019,4.881669510822,8.223125680761,10.467614111956,820.531107482184,1218.564228484425,798.379097897385,1119.225474399859,14.594133209532,22.950000000000
9,11.300000,2.900000,14.200000,1.550000,9.735272845146,2.029864573741,1.595730420033,23.541381044779,0.313885080597,4.815692848232,8.268441305476,10.458426316039,811.234046197236,1225.078628152552,789.269983089444,1125.467980319695,11.949328965696,15.810000000000
10,9.200000,2.300000,11.500000,1.650000,10.067815599080,2.245062512593,0.611277523391,22.897931020157,0.305305746935,4.408603226487,7.075181762715,9.024461380960,756.469094780884,1060.663166509770,735.568410029562,968.212075933483,2.606738905593,16.830000000000
11,11.500000,3.000000,14.500000,2.050000,9.688294784582,2.000620499441,1.434545118578,21.387883526918,0.285171780359,4.839204165887,8.176871214977,10.458344760554,814.533650607189,1211.936889373470,792.503110459395,1112.875662083610,9.849054698109,20.910000000000
12,9.200000,2.300000,11.500000,2.050000,10.303988924080,2.406793502512,0.463803872812,20.899668923958,0.278662252319,4.396501436924,6.996488192776,8.759958319840,754.909550315046,1050.340719745614,734.037940746457,958.361790588958,1.924990339472,20.910000000000
13,10.200000,2.600000,12.800000,3.500000,10.077913325262,2.251824487303,0.072912865220,20.822918539516,0.277638913860,4.441770531897,7.037141090187,9.011929196894,760.763599002335,1055.665227791418,739.782477337115,963.442381250299,1.022860029433,35.700000000000
