method_id,search_nfe,runs,median_best_cost,q25_best_cost,q75_best_cost
UniformRandom,205200,30,42395.42880481192,42388.18678830817,42427.12481626385
UniformRandom,205800,30,42395.211466841974,42387.866624690054,42427.08577980563
UniformRandom,206400,30,42394.92659690177,42387.54232418735,42426.47401304602
UniformRandom,207000,30,42394.61872755148,42387.39575614827,42426.47401304602
UniformRandom,207600,30,42394.59706662086,42387.233354143435,42426.47401304602
UniformRandom,208200,30,42394.46913568497,42385.96826833859,42426.47401304602
UniformRandom,208800,30,42394.39352217957,42385.86976046932,42425.750831863756
UniformRandom,209400,30,42394.248490873244,42385.63562748961,42422.90184591585
UniformRandom,210000,30,42393.6976420417,42385.19884868327,42421.43893333784
UniformRandom,210600,30,42393.62379358032,42385.04898083826,42420.82002243925
UniformRandom,211200,30,42393.58172984593,42384.78232193094,42420.1545473951
UniformRandom,211800,30,42393.49614791965,42384.716188901315,42420.14574537822
UniformRandom,212400,30,42393.48963776263,42384.67417839471,42418.67028341786
UniformRandom,213000,30,42393.24653146276,42384.58231938287,42418.03421042358
UniformRandom,213600,30,42393.24653146276,42384.50259671367,42417.573866513965
UniformRandom,214200,30,42393.1967316104,42384.290732161055,42417.35599886454
UniformRandom,214800,30,42392.574192197266,42384.285613165805,42416.47946277345
UniformRandom,215400,30,42392.51079856973,42384.19193062184,42416.36302653774
UniformRandom,216000,30,42392.38044391331,42384.14314398472,42416.36302653774
UniformRandom,216600,30,42392.19113943593,42384.070537606065,42416.00708071927
UniformRandom,217200,30,42391.8415584601,42384.02849164606,42415.90309634022
UniformRandom,217800,30,42391.409087768836,42383.87766851232,42415.31076669268
UniformRandom,218400,30,42391.23833084131,42383.712617452686,42414.713419409316
UniformRandom,219000,30,42391.16650580821,42383.68847992728,42414.29217294699
UniformRandom,219600,30,42391.06776540392,42383.48037340011,42413.9258358181
UniformRandom,220200,30,42390.94917922169,42383.240295625226,42413.20651586356
UniformRandom,220800,30,42390.85755552753,42382.60475123853,42412.97521436746
UniformRandom,221400,30,42390.69397085848,42382.21563581949,42412.45332192988
UniformRandom,222000,30,42390.57421279762,42382.14015819655,42411.597723170125
UniformRandom,222600,30,42390.29144858007,42381.878396202446,42410.42933096226
UniformRandom,223200,30,42390.015844558184,42381.835945782776,42409.78912245367
UniformRandom,223800,30,42389.90409687282,42381.7046386449,42409.69838605872
UniformRandom,224400,30,42389.74513361104,42381.679977659085,42409.03961556238
UniformRandom,225000,30,42389.32371306533,42381.56085317325,42407.82356654646
UniformRandom,225600,30,42389.31766871277,42381.50084608579,42406.93761449214
UniformRandom,226200,30,42388.87253080856,42381.38548400572,42406.84424272355
UniformRandom,226800,30,42388.68244942632,42381.23316800521,42406.430069938986
UniformRandom,227400,30,42388.24181939894,42380.83158686957,42405.76572410162
UniformRandom,228000,30,42388.11270735078,42380.83158686957,42405.58552707358
UniformRandom,228600,30,42387.74524577864,42380.61768891086,42405.1999795311
UniformRandom,229200,30,42387.35838868982,42380.57497810817,42404.691367696956
