experiment_id,group,method,method_id,variant,seed,path,manifest_status,started,unstarted,resolved,infrastructure_missing,action_counts,audit_nfe,best_cost,best_cv,budget_checkpoints,completed_at,cv_d,cv_e,cv_r,cv_soc,feasible,first_feasible_nfe,llm_call_count,outcome,search_nfe,selector_fallbacks,selector_seconds,started_at,status,total_emissions,validation_failures,wall_seconds
uniform_random_formal,formal,UniformRandom,UniformRandom,default,310001,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\uniform_random_formal\UniformRandom\seed_310001,complete,True,False,True,False,"{'A1': 11, 'A2': 6, 'A3': 2, 'A4': 6}",1,42379.421959440326,0.0,"{'100': {'best_cost': 42379.421959440326, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 43018.652538240625, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42456.31345131708, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42402.82183353783, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-22T08:40:56.294589+00:00,0.0,0.0,0.0,0.0,True,12000,0,feasible,300600,0,0.0,2026-08-22T08:40:40.406637+00:00,complete,44717.67286739092,[],15.8777621
uniform_random_formal,formal,UniformRandom,UniformRandom,default,310002,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\uniform_random_formal\UniformRandom\seed_310002,complete,True,False,True,False,"{'A1': 6, 'A2': 8, 'A3': 6, 'A4': 5}",1,42370.70346264218,0.0,"{'100': {'best_cost': 42370.70346264218, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 42626.00586365711, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42421.80105842397, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42381.942709972114, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-22T08:40:56.643633+00:00,0.0,0.0,0.0,0.0,True,10800,0,feasible,300600,0,0.0,2026-08-22T08:40:40.407640+00:00,complete,44720.573732459045,[],16.2257485
uniform_random_formal,formal,UniformRandom,UniformRandom,default,310003,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\uniform_random_formal\UniformRandom\seed_310003,complete,True,False,True,False,"{'A1': 6, 'A2': 9, 'A3': 2, 'A4': 8}",1,42409.86630096766,0.0,"{'100': {'best_cost': 42409.86630096766, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 43383.82187165901, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42721.81816206985, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42527.69918366293, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-22T08:40:57.030405+00:00,0.0,0.0,0.0,0.0,True,6600,0,feasible,300600,0,0.0,2026-08-22T08:40:40.407640+00:00,complete,44760.21980462606,[],16.6115959
uniform_random_formal,formal,UniformRandom,UniformRandom,default,310004,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\uniform_random_formal\UniformRandom\seed_310004,complete,True,False,True,False,"{'A1': 8, 'A2': 5, 'A3': 5, 'A4': 7}",1,42371.114300049645,0.0,"{'100': {'best_cost': 42371.114300049645, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 42931.817191918555, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42460.120611815255, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42390.252285135095, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-22T08:40:56.186002+00:00,0.0,0.0,0.0,0.0,True,7800,0,feasible,300600,0,0.0,2026-08-22T08:40:40.410266+00:00,complete,44708.77330653304,[],15.765272099999999
uniform_random_formal,formal,UniformRandom,UniformRandom,default,310005,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\uniform_random_formal\UniformRandom\seed_310005,complete,True,False,True,False,"{'A1': 5, 'A2': 9, 'A3': 6, 'A4': 5}",1,42368.42747312399,0.0,"{'100': {'best_cost': 42368.42747312399, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 42926.914663928066, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42418.43984757173, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42377.401131876366, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-22T08:41:09.056195+00:00,0.0,0.0,0.0,0.0,True,13200,0,feasible,300600,0,0.0,2026-08-22T08:40:56.336681+00:00,complete,44698.4431690985,[],12.711679500000002
uniform_random_formal,formal,UniformRandom,UniformRandom,default,310006,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\uniform_random_formal\UniformRandom\seed_310006,complete,True,False,True,False,"{'A1': 9, 'A2': 6, 'A3': 3, 'A4': 7}",1,42440.53574190971,0.0,"{'100': {'best_cost': 42440.53574190971, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 44503.94378731304, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42904.368950973236, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42587.32558495978, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-22T08:41:08.598425+00:00,0.0,0.0,0.0,0.0,True,13800,0,feasible,300600,0,0.0,2026-08-22T08:40:56.440761+00:00,complete,44789.57434470906,[],12.1505933
uniform_random_formal,formal,UniformRandom,UniformRandom,default,310007,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\uniform_random_formal\UniformRandom\seed_310007,complete,True,False,True,False,"{'A1': 7, 'A2': 5, 'A3': 8, 'A4': 5}",1,42374.94138667307,0.0,"{'100': {'best_cost': 42374.94138667307, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 46230.689164163305, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42948.27237265452, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42436.20163203069, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-22T08:41:08.675468+00:00,0.0,0.0,0.0,0.0,True,19800,0,feasible,300600,0,0.0,2026-08-22T08:40:56.797057+00:00,complete,44712.19508709229,[],11.871248000000001
uniform_random_formal,formal,UniformRandom,UniformRandom,default,310008,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\uniform_random_formal\UniformRandom\seed_310008,complete,True,False,True,False,"{'A1': 9, 'A2': 6, 'A3': 4, 'A4': 6}",1,42379.71250331873,0.0,"{'100': {'best_cost': 42379.71250331873, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 43398.40694028246, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42577.130522935695, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42406.518173508404, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-22T08:41:09.165865+00:00,0.0,0.0,0.0,0.0,True,13800,0,feasible,300600,0,0.0,2026-08-22T08:40:57.176328+00:00,complete,44711.01304413616,[],11.980775400000002
uniform_random_formal,formal,UniformRandom,UniformRandom,default,310009,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\uniform_random_formal\UniformRandom\seed_310009,complete,True,False,True,False,"{'A1': 7, 'A2': 7, 'A3': 8, 'A4': 3}",1,42384.32900195397,0.0,"{'100': {'best_cost': 42384.32900195397, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 44250.197514098676, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 43012.52155336276, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42480.80036329861, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-22T08:41:20.844309+00:00,0.0,0.0,0.0,0.0,True,15000,0,feasible,300600,0,0.0,2026-08-22T08:41:08.734715+00:00,complete,44740.437684642464,[],12.102153400000002
uniform_random_formal,formal,UniformRandom,UniformRandom,default,310010,D:\FileRecv\personal\paper\ship-op\code\case2_design\results\uniform_random_formal\UniformRandom\seed_310010,complete,True,False,True,False,"{'A1': 6, 'A2': 7, 'A3': 4, 'A4': 8}",1,42372.541276605174,0.0,"{'100': {'best_cost': 42372.541276605174, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 300600}, '25': {'best_cost': 43144.227499723194, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 75000}, '50': {'best_cost': 42446.34365479618, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 150000}, '75': {'best_cost': 42381.43356757363, 'best_cv': 0.0, 'feasible': True, 'search_nfe': 225000}}",2026-08-22T08:41:20.826852+00:00,0.0,0.0,0.0,0.0,True,12000,0,feasible,300600,0,0.0,2026-08-22T08:41:08.801087+00:00,complete,44705.97808417342,[],12.018734599999998
