seed,checkpoint,target_fraction,target_nfe,actual_fraction,actual_nfe,iteration,before_cost,before_cv,oracle_action,action_rank,A1_reward_median,A1_reward_mean,A1_reward_std,A1_reward_q25,A1_reward_q75,A1_after_cost_median,A1_gap_reward_median,A2_reward_median,A2_reward_mean,A2_reward_std,A2_reward_q25,A2_reward_q75,A2_after_cost_median,A2_gap_reward_median,A3_reward_median,A3_reward_mean,A3_reward_std,A3_reward_q25,A3_reward_q75,A3_after_cost_median,A3_gap_reward_median,A4_reward_median,A4_reward_mean,A4_reward_std,A4_reward_q25,A4_reward_q75,A4_after_cost_median,A4_gap_reward_median,second_best_action,oracle_reward,random_reward_mean,delta_reward,margin,pooled_repeat_std,margin_noise_ratio,oracle_class,oracle_gap_reward,random_gap_reward,delta_gap_reward,relative_delta_vs_random
310026,20pct,0.2,60120,0.20159680638722555,60600,100,42588.92799153017,0.0,A2,A2>A1>A4>A3,32.92430793928361,32.92430793928361,0.0,32.92430793928361,32.92430793928361,42556.00368359088,0.0007773104621414968,40.01598354122689,40.90987424722456,6.69748198691351,37.36010541285941,44.012697728590865,42548.91200798894,0.0009447379339556257,26.209891529011657,28.211773206974613,5.242153970411612,25.23771578880769,30.184889786160056,42562.718100001155,0.0006187897080377584,29.013528544317523,27.06023321670121,5.449020118257967,24.95865848536414,30.13845561184644,42559.91446298585,0.0006849808148656766,A1,40.01598354122689,32.04092788845992,7.975055652766969,7.09167560194328,5.050452045701286,1.404166505843648,Ambiguous Oracle,0.0009447379339556257,0.0007564547297501394,0.00018828320420548631,0.24890214417414921
310026,40pct,0.4,120240,0.40119760479041916,120600,200,42450.10585296736,0.0,A1,A1>A2>A4>A3,19.39793721368187,19.39793721368187,0.0,19.39793721368187,19.39793721368187,42430.70791575368,0.0004579661801233561,19.35573505537468,18.379704139661044,4.651781116537752,16.33654165767075,20.910882079508156,42430.750117911986,0.00045696982875774407,5.617454340070253,5.3520291210103705,3.729036308094711,3.5574129732049187,7.279357878345763,42444.48839862729,0.00013262256072902505,14.203815539229254,14.897618926518286,4.79478706948488,12.345672720937728,17.10266343845433,42435.90203742813,0.0003353380864172266,A2,19.39793721368187,14.643735537089015,4.7542016765928565,0.042202158307190984,3.825400710545408,0.011032088270087134,Ambiguous Oracle,0.0004579661801233561,0.00034572416400683795,0.00011224201611651814,0.32465771213578815
310026,60pct,0.6,180360,0.6007984031936128,180600,300,42391.980984099944,0.0,A1,A1>A2>A4>A3,4.586144380526093,4.586144380526093,0.0,4.586144380526093,4.586144380526093,42387.39483971942,0.00010827434898399058,4.118492896413954,4.002350874504676,0.4048752709290924,3.835295037701144,4.227477722262847,42387.86249120353,9.723355833451909e-05,1.9099285146730836,1.8737391681982747,0.3080341704922636,1.7295686871584621,2.036004322475492,42390.07105558527,4.50915299156948e-05,3.655052595961024,3.7580132407626174,0.6136784773877803,3.428690058452048,4.03585610067239,42388.32593150398,8.629218958094097e-05,A2,4.586144380526093,3.567404596893539,1.0187397836325545,0.46765148411213886,0.3985631407975866,1.1733435339160962,Ambiguous Oracle,0.00010827434898399058,8.422290670378636e-05,2.4051442280204218e-05,0.28556889356471177
310026,80pct,0.8,240480,0.8003992015968064,240600,400,42380.75049501406,0.0,A2,A2>A4>A1>A3,4.091794257074071,4.091794257074071,0.0,4.091794257074071,4.091794257074071,42376.65870075698,9.66032297723484e-05,5.061508830389357,4.772347992846335,0.7558049250113825,4.4880815474789415,5.201194856985239,42375.68898618367,0.00011949723515339061,0.4692190913192462,0.9656872108219735,0.9541768503281035,0.41566144176613307,1.2674789201264502,42380.28127592274,1.10778003106878e-05,4.928037956095068,4.85436240137157,1.4159440794828377,4.165528405523219,5.5800341745816695,42375.82245705796,0.00011634611935252252,A4,5.061508830389357,3.6376400337194355,1.4238687966699217,0.1334708742942894,0.9336209325250829,0.1429604560528676,Ambiguous Oracle,0.00011949723515339061,8.588109614723733e-05,3.361613900615328e-05,0.3914265247444058
310026,90pct,0.9,270540,0.9001996007984032,270600,450,42374.94840232068,0.0,A2,A2>A4>A1>A3,1.721406596545421,1.721406596545421,0.0,1.721406596545421,1.721406596545421,42373.22699572414,4.064071322506461e-05,2.0751923425268615,1.7909462139262662,0.618225159703266,1.57845640510277,2.14555908705006,42372.873209978156,4.8993246016795365e-05,0.9739383576015825,1.023123714789108,0.6271879981296866,0.6979574402648723,1.3236973107195809,42373.97446396308,2.299372476532275e-05,2.0564773236692417,2.4170086499264776,0.6655656783711419,2.0329835998891213,2.6207680368352158,42372.89192499701,4.855140286601358e-05,A4,2.0751923425268615,1.7067536550857767,0.36843868744108477,0.018715018857619725,0.551938584743287,0.03390779223439198,Ambiguous Oracle,4.8993246016795365e-05,4.029477171829908e-05,8.698474298496288e-06,0.21587104052375272
310008,20pct,0.2,60120,0.20159680638722555,60600,100,43507.60384244645,0.0,A2,A2>A4>A1>A3,94.67284011712763,94.67284011712763,0.0,94.67284011712763,94.67284011712763,43412.93100232932,0.0022351324510571854,136.97383193486894,123.23044066304526,34.300487772738414,110.58164628176382,142.75093068023853,43370.63001051158,0.00323381717844853,2.752755831563263,5.852923400198051,6.195263679839505,2.286241629422875,7.869521386655833,43504.851086614886,6.498985222532644e-05,102.80809110192058,90.58525169977172,23.24525884926078,83.29333251413482,103.98859058648304,43404.79575134453,0.0024271977091724975,A4,136.97383193486894,84.3018797463701,52.671952188498835,34.16574083294836,20.947832897937513,1.6309916638829145,Ambiguous Oracle,0.00323381717844853,0.001990284297725885,0.0012435328807226453,0.62480163368797
310008,40pct,0.4,120240,0.40119760479041916,120600,200,42725.79218945056,0.0,A1,A1>A3>A4>A2,81.33522518657992,81.33522518657992,0.0,81.33522518657992,81.33522518657992,42644.45696426398,0.0019202445073334112,49.42389832523622,53.40636685124385,10.204888937842663,47.60854406600265,57.212955373481236,42676.36829112533,0.001166849530106164,80.21486983121576,83.07950722227058,29.891883978109796,67.46896875666425,97.25772699234949,42645.57731961935,0.001893794021551089,75.19226437202451,71.35103837816617,9.252805840463646,67.99428126031125,76.62840849295026,42650.59992507854,0.0017752152566507598,A3,81.33522518657992,71.5415644287641,9.793660757815815,1.120355355364154,16.456601273621164,0.06807938873502448,Ambiguous Oracle,0.0019202445073334112,0.001689025828910356,0.0002312186784230552,0.13689469661468798
310008,60pct,0.6,180360,0.6007984031936128,180600,300,42487.11087652298,0.0,A3,A3>A2>A1>A4,21.627460936331772,21.627460936331772,0.0,21.627460936331772,21.627460936331772,42465.48341558665,0.0005106030379247212,21.87258123036736,22.66650396814657,3.81073025222798,20.593928164045792,24.342118403357745,42465.23829529261,0.0005163900864904323,24.057868064766808,25.326390178823203,2.5454290095204253,23.861179995285056,26.157339305333153,42463.05300845821,0.0005679825549575377,17.014569492639566,15.320069702201485,3.08895841912969,14.384635512000386,17.102753787621623,42470.09630703034,0.0004016972171397462,A2,24.057868064766808,21.143119931026376,2.9147481337404315,2.1852868343994487,2.7632651887244664,0.7908350032116119,Ambiguous Oracle,0.0005679825549575377,0.0004991682241281093,6.881433082942835e-05,0.13785799556777795
310008,80pct,0.8,240480,0.8003992015968064,240600,400,42398.03060452541,0.0,A4,A4>A1>A2>A3,4.965537969299476,4.965537969299476,0.0,4.965537969299476,4.965537969299476,42393.06506655611,0.00011723145770642146,4.388471317171934,4.797400699472443,0.7238180952669007,4.379535970714642,5.01080073707999,42393.64213320824,0.00010360748277340537,3.665485477336915,3.6644447144062724,0.010191454172112483,3.659629145404324,3.6697806648735423,42394.365119048074,8.653849962817763e-05,5.4202726139265,5.384095421002712,0.7590512520410693,5.013937526709924,5.772341911757394,42392.610331911485,0.0001279672945057439,A1,5.4202726139265,4.609941844433706,0.8103307694927935,0.45473464462702395,0.5244462088715728,0.8670758543673258,Ambiguous Oracle,0.0001279672945057439,0.00010883618365343709,1.9131110852306803e-05,0.17577895705370575
310008,90pct,0.9,270540,0.9001996007984032,270600,450,42382.91810646984,0.0,A1,A1>A2>A4>A3,2.4368685785884736,2.4368685785884736,0.0,2.4368685785884736,2.4368685785884736,42380.481237891254,5.753206550290551e-05,2.3799306029904983,2.3789728128540446,0.3816175109537721,2.1884039556389325,2.5700205651373835,42380.53817586685,5.618781601383254e-05,1.0266751775416196,1.2572653751073328,0.6372058921826605,0.8970651569034089,1.5021704945284,42381.8914312923,2.423878910972916e-05,1.6782386811319157,1.9055375190073391,0.8485720886660191,1.4360004343943729,2.2614251846825937,42381.23986778871,3.962156128596724e-05,A2,2.4368685785884736,1.8804282600631268,0.5564403185253468,0.05693797559797531,0.563856777772925,0.10097950018950598,Ambiguous Oracle,5.753206550290551e-05,4.439505797810861e-05,1.31370075247969e-05,0.29591148481605295
310006,20pct,0.2,60120,0.20159680638722555,60600,100,45408.92545289649,0.0,A3,A3>A2>A1>A4,841.4806820123413,841.4806820123413,0.0,841.4806820123413,841.4806820123413,44567.44477088415,0.019866529587330393,854.324610378324,842.4685163039976,245.11295231553441,722.9836380637098,967.8814415814486,44554.600842518164,0.020169762077813888,1190.8476727493398,1246.1536715344216,132.1057762775329,1170.7685189133226,1293.8858247629796,44218.07778014715,0.028114739922611,587.0240117414651,561.1884889678573,79.38977581582465,529.5615099940951,605.7332293284235,44821.90144115502,0.013859058380099765,A2,1190.8476727493398,868.4192442203675,322.4284285289723,336.52306237101584,144.77139912877638,2.32451343563844,Clear Oracle,0.028114739922611,0.020502522491963764,0.007612217430647238,0.3712819938927491
310006,40pct,0.4,120240,0.40119760479041916,120600,200,43400.5897325654,0.0,A2,A2>A3>A4>A1,118.55947426972125,118.55947426972125,0.0,118.55947426972125,118.55947426972125,43282.03025829568,0.0027990723421066135,182.3797362083933,188.7064933321332,45.043160981893685,164.77046745030748,209.47914065208897,43218.20999635701,0.00430580582889771,161.100529033145,172.5292363532911,51.04736444724811,144.63273093924,194.71138810726916,43239.489203532255,0.0038034247190532854,145.92483716106653,144.33846923330324,9.262163786396219,140.15520707989344,149.31491535059467,43254.664895404334,0.0034451415902429262,A3,182.3797362083933,151.99114416808152,30.388592040311778,21.279207175248303,34.35297456646582,0.6194283739266155,Ambiguous Oracle,0.00430580582889771,0.003588361120075134,0.0007174447088225764,0.19993659635002242
310006,60pct,0.6,180360,0.6007984031936128,180600,300,42718.50218623405,0.0,A3,A3>A4>A2>A1,24.967731958378863,24.967731958378863,0.0,24.967731958378863,24.967731958378863,42693.53445427567,0.000589463544776174,25.93475795176346,26.648763035215477,2.414185918484928,25.30343474154506,27.637088787159882,42692.56742828229,0.0006122940754347637,45.26153706796322,43.238716528627265,9.808976036139242,38.91878287992222,48.57006044700029,42673.24064916609,0.001068580283005896,29.679905916134885,29.341086270602926,0.9966728924597527,28.949540777677612,29.902041586294217,42688.822280317916,0.0007007133278710588,A4,45.26153706796322,31.460983223560106,13.800553844403112,15.581631151828333,5.075373419294607,3.0700462536594837,Clear Oracle,0.001068580283005896,0.0007427628077719731,0.0003258174752339229,0.4386561521722667
310006,80pct,0.8,240480,0.8003992015968064,240600,400,42530.709000933566,0.0,A1,A1>A4>A3>A2,22.93198142449546,22.93198142449546,0.0,22.93198142449546,22.93198142449546,42507.77701950907,0.0005414014809898729,14.23027662338427,17.56968095406046,6.028176118576464,14.090250918430684,19.37940882435214,42516.47872431018,0.00033596280653560304,20.114713124959962,20.45311507298902,5.533018911361775,17.605888509009674,23.13114066295384,42510.594287808606,0.00047488855297550276,20.773802309384337,22.17077979016176,5.505503319703923,19.136069573884015,24.507001266050793,42509.93519862418,0.0004904489990593553,A4,22.93198142449546,19.512693370556008,3.4192880539394537,2.1581791151111247,4.931119862499125,0.43766510960805255,Ambiguous Oracle,0.0005414014809898729,0.0004606754598900835,8.072602109978938e-05,0.175234038121003
310006,90pct,0.9,270540,0.9001996007984032,270600,450,42490.3047546734,0.0,A3,A3>A1>A2>A4,20.05971597989992,20.05971597989992,0.0,20.05971597989992,20.05971597989992,42470.2450386935,0.0004735901245826596,19.089228689685115,18.519534217654535,2.343479064291278,17.516479738842463,19.807435932481894,42471.215525983716,0.0004506778761171654,27.983346247521695,25.099048545004432,5.38920089313408,23.43244070853325,28.207805232734245,42462.32140842588,0.000660659226126771,15.774357636430068,15.324054311194535,4.110570452064183,13.39061513596971,17.482645149037126,42474.53039703697,0.00037241703749614193,A1,27.983346247521695,20.7266621383842,7.256684109137495,7.923630267621775,3.585811269179955,2.2097175988388935,Clear Oracle,0.000660659226126771,0.0004893360660806845,0.00017132316004608654,0.35011349442989514
