hour,p_vital_mw,p_nonvital_mw,p_load_mw,p_pv_mw,v_kn,p_propulsion_mw,p_ess_mw,energy_ess_mwh,soc,p_g1_mw,p_g2_mw,eeoi,co2_g1,co2_g2,cost_g1,cost_g2,cost_ess,cost_pv
0,5.500000,1.400000,6.900000,0.000000,10.606838987407,2.625310101780,-0.016974752702,37.516126015067,0.500215013534,3.822121582636,5.720163271846,7.435543997220,685.437496624440,891.914862621293,665.777433093486,807.593882990215,1.001239011586,0.000000000000
1,7.300000,1.900000,9.200000,0.000000,10.215869515228,2.345571587568,0.308233908475,37.191669269303,0.495888923591,4.235377300034,7.001960379058,8.739240892309,734.522454794528,1051.056437564872,714.023998957774,959.044675290522,1.408535012036,0.000000000000
2,7.900000,2.000000,9.900000,0.000000,9.990733692831,2.193889902571,0.362512010752,36.810077679038,0.490801035721,4.498487031942,7.232890859878,9.257179178921,768.176075602806,1081.544162865597,747.054856878416,988.146817706331,1.565084319140,0.000000000000
3,9.700000,2.400000,12.100000,0.000000,9.934560181023,2.157091739366,1.352383641341,35.386515951310,0.471820212684,4.869039833677,8.035668264348,10.119145922786,818.742308512823,1191.842974496421,796.626613729211,1093.628964910330,8.864448507479,0.000000000000
4,10.200000,2.600000,12.800000,0.000000,9.756331212999,2.043065487156,1.294384873793,34.024005557844,0.453653407438,5.032081245814,8.516599367549,10.779140279382,842.165674928524,1261.131580212055,819.568916587916,1160.031984006758,8.204358466465,0.000000000000
5,12.100000,3.100000,15.200000,0.600000,9.228209309126,1.728920365345,2.103863712405,31.809412176365,0.424125495685,5.077914381930,9.147142271009,11.944348128739,848.879539167222,1355.619352694186,826.142760695975,1250.736499068130,20.032842837617,6.120000000000
6,13.000000,3.300000,16.300000,1.050000,9.178739963182,1.701264656834,2.591457593921,29.081562077501,0.387754161033,5.146799148367,9.213007914547,12.119336349432,859.076801377707,1365.727936177881,836.125628937625,1260.449888690601,29.877305582682,10.710000000000
7,12.000000,3.000000,15.000000,1.400000,9.431206298364,1.845544047715,1.682496568419,27.310513058113,0.364140174108,5.083314524361,8.679732954935,11.318038919115,849.674313716866,1285.180885065005,826.920899488799,1183.102487335393,13.172417221794,14.280000000000
8,12.100000,3.000000,15.100000,2.250000,9.596607225563,1.944356253838,1.676424569785,25.545855616234,0.340611408216,4.888012879396,8.229918804657,10.633813313539,821.431172567428,1219.539421032564,799.260863371648,1120.159908204623,13.084717154164,22.950000000000
9,11.300000,2.900000,14.200000,1.550000,9.540820763728,1.910644516750,1.455062009794,24.014211395398,0.320189485272,4.795683435904,8.309899071051,10.688256561942,808.437659194054,1231.057143490487,786.529736257159,1131.197749064179,10.103983445089,15.810000000000
10,9.200000,2.300000,11.500000,1.650000,10.097565513812,2.265023538265,0.478702004803,23.510314548237,0.313470860643,4.383750555745,7.252570977718,9.098423954099,753.270636179886,1084.168002799138,732.429502823879,990.652576932833,1.985369120430,16.830000000000
11,11.500000,3.000000,14.500000,2.050000,9.648246137082,1.975912931844,1.364117817243,22.074401056403,0.294325347419,4.869175321408,8.192619793193,10.535346495739,818.761475407297,1214.190847199409,796.645391894809,1115.035128440252,9.001514903072,20.910000000000
12,9.200000,2.300000,11.500000,2.050000,10.075079497091,2.249925436598,0.384463488983,21.669702646947,0.288929368626,4.468633944813,6.846828002802,8.908866423141,764.263645440017,1030.887103402310,743.216568663276,939.806135385496,1.635592349753,20.910000000000
13,10.200000,2.600000,12.800000,3.500000,10.384344524918,2.463541859984,0.573856212567,21.065643475823,0.280875246344,4.205788183113,6.983897464303,8.568426473452,730.854714087549,1048.695136647495,710.421963333168,956.791751861674,2.416037096617,35.700000000000
14,11.300000,2.800000,14.100000,4.200000,9.989170979823,2.192860583556,0.641961796298,20.389894216562,0.271865256221,4.372314257378,7.078584529880,9.074403656832,751.804424104941,1061.110969255660,730.990486637061,968.639462076380,2.772094275998,42.840000000000
