iteration,population,epsilon,feasible_ratio,best_cost,minimum_cv,best_cv,total_load_shedding,peak_load_shedding,minimum_ess_energy
30,564,1.8165302425495444,0.0,11026.27180904758,0.9013276451775085,5.921189464667501e-16,0.0,0.0,6.837304669195332
31,563,1.907356754678022,0.0,11026.27180904758,0.9690768453974892,5.921189464667501e-16,0.0,0.0,6.837304669195332
32,562,2.0027245924129233,0.0,11026.27180904758,1.0932100398067588,5.921189464667501e-16,0.0,0.0,6.837304669195332
33,561,2.1028608220345695,0.0,11026.27180904758,1.2383538189606067,5.921189464667501e-16,0.0,0.0,6.837304669195332
34,559,2.2080038631372982,0.0,11026.27180904758,1.257109142369704,5.921189464667501e-16,0.0,0.0,6.837304669195332
35,558,2.3184040562951633,0.0,11026.27180904758,1.3029069092455392,5.921189464667501e-16,0.0,0.0,6.837304669195332
36,557,2.4343242591109218,0.0,11026.27180904758,1.3670448570331586,5.921189464667501e-16,0.0,0.0,6.837304669195332
37,556,2.556040472067468,0.0,11026.27180904758,1.4316427577771258,5.921189464667501e-16,0.0,0.0,6.837304669195332
38,555,2.6838424956718416,0.0,11026.27180904758,1.6110812905825105,5.921189464667501e-16,0.0,0.0,6.837304669195332
39,554,2.8180346204564337,0.0,11026.27180904758,1.6110812905825105,5.921189464667501e-16,0.0,0.0,6.837304669195332
40,552,2.9589363514802556,0.0,11026.27180904758,1.7863785220694999,5.921189464667501e-16,0.0,0.0,6.837304669195332
41,551,3.1068831690552687,0.0,11026.27180904758,1.833625260361619,5.921189464667501e-16,0.0,0.0,6.837304669195332
42,550,3.2622273275090325,0.0,11026.27180904758,1.8802843473708695,5.921189464667501e-16,0.0,0.0,6.837304669195332
43,549,3.4253386938854846,0.0,11026.27180904758,2.014759975865137,5.921189464667501e-16,0.0,0.0,6.837304669195332
44,548,3.5966056285807593,0.0,11026.27180904758,2.0399809402752593,5.921189464667501e-16,0.0,0.0,6.837304669195332
45,546,3.7764359100107976,0.0,11026.27180904758,2.0399809402752593,5.921189464667501e-16,0.0,0.0,6.837304669195332
46,545,3.9652577055123377,0.0,11026.27180904758,2.055109209434502,5.921189464667501e-16,0.0,0.0,6.837304669195332
47,544,4.163520590788955,0.0,11026.27180904758,2.1523283792165806,5.921189464667501e-16,0.0,0.0,6.837304669195332
48,543,4.371696620329403,0.0,11026.27180904758,2.160836392246686,5.921189464667501e-16,0.0,0.0,6.837304669195332
49,542,4.590281451346874,0.0,11026.27180904758,2.1047161795883653,5.921189464667501e-16,0.0,0.0,6.837304669195332
50,540,4.698401718948595,0.0,11026.27180904758,2.1773956255591096,5.921189464667501e-16,0.0,0.0,6.837304669195332
51,539,4.698401718948595,0.0,11026.27180904758,2.251437386945742,5.921189464667501e-16,0.0,0.0,6.837304669195332
52,538,4.698401718948595,0.0,11026.27180904758,2.2943587471529407,5.921189464667501e-16,0.0,0.0,6.837304669195332
53,537,4.698401718948595,0.0,11026.27180904758,2.284882920339853,5.921189464667501e-16,0.0,0.0,6.837304669195332
54,536,4.698401718948595,0.0,11026.27180904758,2.2730265803317242,5.921189464667501e-16,0.0,0.0,6.837304669195332
55,534,4.698401718948595,0.0,11026.27180904758,2.3122057193439005,5.921189464667501e-16,0.0,0.0,6.837304669195332
56,533,4.698401718948595,0.0,11026.27180904758,2.333267987414934,5.921189464667501e-16,0.0,0.0,6.837304669195332
57,532,4.698401718948595,0.0,11026.27180904758,2.3573989100170403,5.921189464667501e-16,0.0,0.0,6.837304669195332
58,531,4.698401718948595,0.0,11026.27180904758,2.3731820607603646,5.921189464667501e-16,0.0,0.0,6.837304669195332
59,530,4.698401718948595,0.0,11026.27180904758,2.376499416386251,5.921189464667501e-16,0.0,0.0,6.837304669195332
60,528,4.698401718948595,0.0,11026.27180904758,2.3731027528941215,5.921189464667501e-16,0.0,0.0,6.837304669195332
61,527,4.698401718948595,0.0,11026.27180904758,2.390827540491935,5.921189464667501e-16,0.0,0.0,6.837304669195332
62,526,4.698401718948595,0.0,11026.27180904758,2.3914596670639607,5.921189464667501e-16,0.0,0.0,6.837304669195332
63,525,4.698401718948595,0.0,11026.27180904758,2.3914596670639607,5.921189464667501e-16,0.0,0.0,6.837304669195332
64,524,4.698401718948595,0.0,11026.27180904758,2.4035131539504606,5.921189464667501e-16,0.0,0.0,6.837304669195332
65,523,4.698401718948595,0.0,11026.27180904758,2.4035131539504606,5.921189464667501e-16,0.0,0.0,6.837304669195332
66,521,4.698401718948595,0.0,11026.27180904758,2.421692831954005,5.921189464667501e-16,0.0,0.0,6.837304669195332
67,520,4.698401718948595,0.0,11026.27180904758,2.40288176867113,5.921189464667501e-16,0.0,0.0,6.837304669195332
68,519,4.698401718948595,0.0,11026.27180904758,2.401376278333889,5.921189464667501e-16,0.0,0.0,6.837304669195332
69,518,4.698401718948595,0.0,11026.27180904758,2.4362807626679457,5.921189464667501e-16,0.0,0.0,6.837304669195332
70,517,4.698401718948595,0.0,11026.27180904758,2.442519998999876,5.921189464667501e-16,0.0,0.0,6.837304669195332
71,515,4.698401718948595,0.0,11026.27180904758,2.446782623255666,5.921189464667501e-16,0.0,0.0,6.837304669195332
72,514,4.698401718948595,0.0,11026.27180904758,2.446782623255666,5.921189464667501e-16,0.0,0.0,6.837304669195332
73,513,4.698401718948595,0.0,11026.27180904758,2.4514974170693593,5.921189464667501e-16,0.0,0.0,6.837304669195332
74,512,4.698401718948595,0.0,11026.27180904758,2.4514974170693593,5.921189464667501e-16,0.0,0.0,6.837304669195332
75,511,4.698401718948595,0.0,11026.27180904758,2.465467112169043,5.921189464667501e-16,0.0,0.0,6.837304669195332
76,509,4.698401718948595,0.0,11026.27180904758,2.4611305352538935,5.921189464667501e-16,0.0,0.0,6.837304669195332
77,508,4.698401718948595,0.0,11026.27180904758,2.4684883109776474,5.921189464667501e-16,0.0,0.0,6.837304669195332
78,507,4.698401718948595,0.0,11026.27180904758,2.472116635214607,5.921189464667501e-16,0.0,0.0,6.837304669195332
79,506,4.698401718948595,0.0,11026.27180904758,2.472116635214607,5.921189464667501e-16,0.0,0.0,6.837304669195332
80,505,4.698401718948595,0.0,11026.27180904758,2.472116635214607,5.921189464667501e-16,0.0,0.0,6.837304669195332
81,503,4.698401718948595,0.0,11026.27180904758,2.472116635214607,5.921189464667501e-16,0.0,0.0,6.837304669195332
82,502,4.698401718948595,0.0,11026.27180904758,2.4850806871586544,5.921189464667501e-16,0.0,0.0,6.837304669195332
83,501,4.698401718948595,0.0,11026.27180904758,2.482955182505461,5.921189464667501e-16,0.0,0.0,6.837304669195332
84,500,4.698401718948595,0.0,11026.27180904758,2.482955182505461,5.921189464667501e-16,0.0,0.0,6.837304669195332
85,499,4.698401718948595,0.0,11026.27180904758,2.490241576914075,5.921189464667501e-16,0.0,0.0,6.837304669195332
86,497,4.698401718948595,0.0,11026.27180904758,2.4938153527165223,5.921189464667501e-16,0.0,0.0,6.837304669195332
87,496,4.698401718948595,0.0,11026.27180904758,2.4985533652693452,5.921189464667501e-16,0.0,0.0,6.837304669195332
88,495,4.698401718948595,0.0,11026.27180904758,2.497913593251247,5.921189464667501e-16,0.0,0.0,6.837304669195332
89,494,4.698401718948595,0.0,11026.27180904758,2.4998235270203595,5.921189464667501e-16,0.0,0.0,6.837304669195332
90,493,4.698401718948595,0.0,11026.27180904758,2.500997867307208,5.921189464667501e-16,0.0,0.0,6.837304669195332
91,492,4.698401718948595,0.0,11026.27180904758,2.500997867307208,5.921189464667501e-16,0.0,0.0,6.837304669195332
92,490,4.698401718948595,0.0,11026.27180904758,2.500997867307208,5.921189464667501e-16,0.0,0.0,6.837304669195332
93,489,4.698401718948595,0.0,11026.27180904758,2.500997867307208,5.921189464667501e-16,0.0,0.0,6.837304669195332
94,488,4.698401718948595,0.0,11026.27180904758,2.500997867307208,5.921189464667501e-16,0.0,0.0,6.837304669195332
95,487,4.698401718948595,0.0,11026.27180904758,2.500997867307208,5.921189464667501e-16,0.0,0.0,6.837304669195332
96,486,4.698401718948595,0.0,11026.27180904758,2.500997867307208,5.921189464667501e-16,0.0,0.0,6.837304669195332
97,484,4.698401718948595,0.0,11026.27180904758,2.5066752160289787,5.921189464667501e-16,0.0,0.0,6.837304669195332
98,483,4.698401718948595,0.0,11026.27180904758,2.5066752160289787,5.921189464667501e-16,0.0,0.0,6.837304669195332
99,482,4.698401718948595,0.0,11026.27180904758,2.5066752160289787,5.921189464667501e-16,0.0,0.0,6.837304669195332
100,481,4.698401718948595,0.0,11026.27180904758,2.5066752160289787,5.921189464667501e-16,0.0,0.0,6.837304669195332
101,480,4.698401718948595,0.0,11026.27180904758,2.5066752160289787,5.921189464667501e-16,0.0,0.0,6.837304669195332
102,478,4.698401718948595,0.0,11026.27180904758,2.5105477418081286,5.921189464667501e-16,0.0,0.0,6.837304669195332
103,477,4.698401718948595,0.0,11026.27180904758,2.5133968741649317,5.921189464667501e-16,0.0,0.0,6.837304669195332
104,476,4.698401718948595,0.0,11026.27180904758,2.5118765502194265,5.921189464667501e-16,0.0,0.0,6.837304669195332
105,475,4.698401718948595,0.0,11026.27180904758,2.5118765502194265,5.921189464667501e-16,0.0,0.0,6.837304669195332
106,474,4.698401718948595,0.0,11026.27180904758,2.5118765502194265,5.921189464667501e-16,0.0,0.0,6.837304669195332
107,472,4.698401718948595,0.0,11026.27180904758,2.514517526238608,5.921189464667501e-16,0.0,0.0,6.837304669195332
108,471,4.698401718948595,0.0,11026.27180904758,2.5149471060415505,5.921189464667501e-16,0.0,0.0,6.837304669195332
109,470,4.698401718948595,0.0,11026.27180904758,2.5156989125151243,5.921189464667501e-16,0.0,0.0,6.837304669195332
110,469,4.698401718948595,0.0,11026.27180904758,2.5142393636065457,5.921189464667501e-16,0.0,0.0,6.837304669195332
111,468,4.698401718948595,0.0,11026.27180904758,2.5162692019166255,5.921189464667501e-16,0.0,0.0,6.837304669195332
112,466,4.698401718948595,0.0,11026.27180904758,2.5163732368305647,5.921189464667501e-16,0.0,0.0,6.837304669195332
113,465,4.698401718948595,0.0,11026.27180904758,2.5163732368305647,5.921189464667501e-16,0.0,0.0,6.837304669195332
114,464,4.698401718948595,0.0,11026.27180904758,2.516634588078631,5.921189464667501e-16,0.0,0.0,6.837304669195332
115,463,4.698401718948595,0.0,11026.27180904758,2.517208689579531,5.921189464667501e-16,0.0,0.0,6.837304669195332
116,462,4.698401718948595,0.0,11026.27180904758,2.517575974215884,5.921189464667501e-16,0.0,0.0,6.837304669195332
117,461,4.698401718948595,0.0,11026.27180904758,2.5176334931628546,5.921189464667501e-16,0.0,0.0,6.837304669195332
118,459,4.698401718948595,0.0,11026.27180904758,2.5176351805481065,5.921189464667501e-16,0.0,0.0,6.837304669195332
119,458,4.698401718948595,0.0,11026.27180904758,2.5178928064295096,5.921189464667501e-16,0.0,0.0,6.837304669195332
120,457,4.698401718948595,0.0,11026.27180904758,2.518260753740136,5.921189464667501e-16,0.0,0.0,6.837304669195332
121,456,4.698401718948595,0.0,11026.27180904758,2.5187447727563104,5.921189464667501e-16,0.0,0.0,6.837304669195332
122,455,4.698401718948595,0.0,11026.27180904758,2.519058706798155,5.921189464667501e-16,0.0,0.0,6.837304669195332
123,453,4.698401718948595,0.0,11026.27180904758,2.5192334709327744,5.921189464667501e-16,0.0,0.0,6.837304669195332
124,452,4.698401718948595,0.0,11026.27180904758,2.5192334709327744,5.921189464667501e-16,0.0,0.0,6.837304669195332
125,451,4.698401718948595,0.0,11026.27180904758,2.519314011242816,5.921189464667501e-16,0.0,0.0,6.837304669195332
126,450,4.698401718948595,0.0,11026.27180904758,2.519314011242816,5.921189464667501e-16,0.0,0.0,6.837304669195332
127,449,4.698401718948595,0.0,11026.27180904758,2.5192371119115275,5.921189464667501e-16,0.0,0.0,6.837304669195332
128,447,4.698401718948595,0.0,11026.27180904758,2.519639130778183,5.921189464667501e-16,0.0,0.0,6.837304669195332
129,446,4.698401718948595,0.0,11026.27180904758,2.519418920545504,5.921189464667501e-16,0.0,0.0,6.837304669195332
130,445,4.698401718948595,0.0,11026.27180904758,2.519418920545504,5.921189464667501e-16,0.0,0.0,6.837304669195332
131,444,4.698401718948595,0.0,11026.27180904758,2.5198876368851413,5.921189464667501e-16,0.0,0.0,6.837304669195332
132,443,4.698401718948595,0.0,11026.27180904758,2.5198876368851413,5.921189464667501e-16,0.0,0.0,6.837304669195332
133,441,4.698401718948595,0.0,11026.27180904758,2.520048266390872,5.921189464667501e-16,0.0,0.0,6.837304669195332
134,440,4.698401718948595,0.0,11026.27180904758,2.520181205068668,5.921189464667501e-16,0.0,0.0,6.837304669195332
135,439,4.698401718948595,0.0,11026.27180904758,2.520248328688521,5.921189464667501e-16,0.0,0.0,6.837304669195332
136,438,4.698401718948595,0.0,11026.27180904758,2.520577903355939,5.921189464667501e-16,0.0,0.0,6.837304669195332
137,437,4.698401718948595,0.0,11026.27180904758,2.520473574035471,5.921189464667501e-16,0.0,0.0,6.837304669195332
138,436,4.698401718948595,0.0,11026.27180904758,2.520577903355939,5.921189464667501e-16,0.0,0.0,6.837304669195332
139,434,4.698401718948595,0.0,11026.27180904758,2.520577903355939,5.921189464667501e-16,0.0,0.0,6.837304669195332
140,433,4.698401718948595,0.0,11026.27180904758,2.520577903355939,5.921189464667501e-16,0.0,0.0,6.837304669195332
141,432,4.698401718948595,0.0,11026.27180904758,2.520577903355939,5.921189464667501e-16,0.0,0.0,6.837304669195332
142,431,4.698401718948595,0.0,11026.27180904758,2.520577903355939,5.921189464667501e-16,0.0,0.0,6.837304669195332
143,430,4.698401718948595,0.0,11026.27180904758,2.520857756917112,5.921189464667501e-16,0.0,0.0,6.837304669195332
144,428,4.698401718948595,0.0,11026.27180904758,2.5209343045862953,5.921189464667501e-16,0.0,0.0,6.837304669195332
145,427,4.698401718948595,0.0,11026.27180904758,2.5209343045862953,5.921189464667501e-16,0.0,0.0,6.837304669195332
146,426,4.698401718948595,0.0,11026.27180904758,2.5209343045862953,5.921189464667501e-16,0.0,0.0,6.837304669195332
147,425,4.698401718948595,0.0,11026.27180904758,2.5209606547363337,5.921189464667501e-16,0.0,0.0,6.837304669195332
148,424,4.698401718948595,0.0,11026.27180904758,2.521021924662282,5.921189464667501e-16,0.0,0.0,6.837304669195332
149,422,4.698401718948595,0.0,11026.27180904758,2.521021924662282,5.921189464667501e-16,0.0,0.0,6.837304669195332
150,421,4.698401718948595,0.0,11026.27180904758,2.521021924662282,5.921189464667501e-16,0.0,0.0,6.837304669195332
151,420,4.698401718948595,0.0,11026.27180904758,2.5211511138293172,5.921189464667501e-16,0.0,0.0,6.837304669195332
152,419,4.698401718948595,0.0,11026.27180904758,2.5211471230944777,5.921189464667501e-16,0.0,0.0,6.837304669195332
153,418,4.698401718948595,0.0,11026.27180904758,2.5212298400415785,5.921189464667501e-16,0.0,0.0,6.837304669195332
154,416,4.698401718948595,0.0,11026.27180904758,2.5212490131048737,5.921189464667501e-16,0.0,0.0,6.837304669195332
155,415,4.698401718948595,0.0,11026.27180904758,2.5212964701349523,5.921189464667501e-16,0.0,0.0,6.837304669195332
156,414,4.698401718948595,0.0,11026.27180904758,2.5212964701349523,5.921189464667501e-16,0.0,0.0,6.837304669195332
157,413,4.698401718948595,0.0,11026.27180904758,2.5212955018959136,5.921189464667501e-16,0.0,0.0,6.837304669195332
158,412,4.698401718948595,0.0,11026.27180904758,2.5212955018959136,5.921189464667501e-16,0.0,0.0,6.837304669195332
159,410,4.698401718948595,0.0,11026.27180904758,2.5212955018959136,5.921189464667501e-16,0.0,0.0,6.837304669195332
160,409,4.698401718948595,0.0,11026.27180904758,2.521318937262464,5.921189464667501e-16,0.0,0.0,6.837304669195332
161,408,4.698401718948595,0.0,11026.27180904758,2.5213461210238908,5.921189464667501e-16,0.0,0.0,6.837304669195332
162,407,4.698401718948595,0.0,11026.27180904758,2.5213461210238908,5.921189464667501e-16,0.0,0.0,6.837304669195332
163,406,4.698401718948595,0.0,11026.27180904758,2.5213461210238908,5.921189464667501e-16,0.0,0.0,6.837304669195332
164,405,4.698401718948595,0.0,11026.27180904758,2.521371517501988,5.921189464667501e-16,0.0,0.0,6.837304669195332
165,403,4.698401718948595,0.0,11026.27180904758,2.521371517501988,5.921189464667501e-16,0.0,0.0,6.837304669195332
166,402,4.698401718948595,0.0,11026.27180904758,2.521371517501988,5.921189464667501e-16,0.0,0.0,6.837304669195332
167,401,4.698401718948595,0.0,11026.27180904758,2.5214039228166385,5.921189464667501e-16,0.0,0.0,6.837304669195332
168,400,4.698401718948595,0.0,11026.27180904758,2.5214023127068534,5.921189464667501e-16,0.0,0.0,6.837304669195332
169,399,4.698401718948595,0.0,11026.27180904758,2.5214023127068534,5.921189464667501e-16,0.0,0.0,6.837304669195332
170,397,4.698401718948595,0.0,11026.27180904758,2.5214434124733804,5.921189464667501e-16,0.0,0.0,6.837304669195332
171,396,4.698401718948595,0.0,11026.27180904758,2.5214432234446194,5.921189464667501e-16,0.0,0.0,6.837304669195332
172,395,4.698401718948595,0.0,11026.27180904758,2.5214518854623544,5.921189464667501e-16,0.0,0.0,6.837304669195332
173,394,4.698401718948595,0.0,11026.27180904758,2.5214777153050174,5.921189464667501e-16,0.0,0.0,6.837304669195332
174,393,4.698401718948595,0.0,11026.27180904758,2.5214800937732376,5.921189464667501e-16,0.0,0.0,6.837304669195332
175,391,4.698401718948595,0.0,11026.27180904758,2.5214868419200567,5.921189464667501e-16,0.0,0.0,6.837304669195332
176,390,4.698401718948595,0.0,11026.27180904758,2.5214914455162973,5.921189464667501e-16,0.0,0.0,6.837304669195332
177,389,4.698401718948595,0.0,11026.27180904758,2.5214813554280213,5.921189464667501e-16,0.0,0.0,6.837304669195332
178,388,4.698401718948595,0.0,11026.27180904758,2.521489977444441,5.921189464667501e-16,0.0,0.0,6.837304669195332
179,387,4.698401718948595,0.0,11026.27180904758,2.521489977444441,5.921189464667501e-16,0.0,0.0,6.837304669195332
180,385,4.698401718948595,0.0,11026.27180904758,2.521489977444441,5.921189464667501e-16,0.0,0.0,6.837304669195332
181,384,4.698401718948595,0.0,11026.27180904758,2.521489977444441,5.921189464667501e-16,0.0,0.0,6.837304669195332
182,383,4.698401718948595,0.0,11026.27180904758,2.5215130837213238,5.921189464667501e-16,0.0,0.0,6.837304669195332
183,382,4.698401718948595,0.0,11026.27180904758,2.521512610202039,5.921189464667501e-16,0.0,0.0,6.837304669195332
184,381,4.698401718948595,0.0,11026.27180904758,2.5215176300910445,5.921189464667501e-16,0.0,0.0,6.837304669195332
185,379,4.698401718948595,0.0,11026.27180904758,2.5215201001926375,5.921189464667501e-16,0.0,0.0,6.837304669195332
186,378,4.698401718948595,0.0,11026.27180904758,2.521524080911973,5.921189464667501e-16,0.0,0.0,6.837304669195332
187,377,4.698401718948595,0.0,11026.27180904758,2.521524316887394,5.921189464667501e-16,0.0,0.0,6.837304669195332
188,376,4.698401718948595,0.0,11026.27180904758,2.521523242982948,5.921189464667501e-16,0.0,0.0,6.837304669195332
189,375,4.698401718948595,0.0,11026.27180904758,2.521523242982948,5.921189464667501e-16,0.0,0.0,6.837304669195332
190,374,4.698401718948595,0.0,11026.27180904758,2.5215288317918603,5.921189464667501e-16,0.0,0.0,6.837304669195332
191,372,4.698401718948595,0.0,11026.27180904758,2.521530977477034,5.921189464667501e-16,0.0,0.0,6.837304669195332
192,371,4.698401718948595,0.0,11026.27180904758,2.5215329221300467,5.921189464667501e-16,0.0,0.0,6.837304669195332
193,370,4.698401718948595,0.0,11026.27180904758,2.5215326873282766,5.921189464667501e-16,0.0,0.0,6.837304669195332
194,369,4.698401718948595,0.0,11026.27180904758,2.5215335460788224,5.921189464667501e-16,0.0,0.0,6.837304669195332
195,368,4.698401718948595,0.0,11026.27180904758,2.521537095446889,5.921189464667501e-16,0.0,0.0,6.837304669195332
196,366,4.698401718948595,0.0,11026.27180904758,2.521537095446889,5.921189464667501e-16,0.0,0.0,6.837304669195332
197,365,4.698401718948595,0.0,11026.27180904758,2.521537095446889,5.921189464667501e-16,0.0,0.0,6.837304669195332
198,364,4.698401718948595,0.0,11026.27180904758,2.5215432664701813,5.921189464667501e-16,0.0,0.0,6.837304669195332
199,363,4.698401718948595,0.0,11026.27180904758,2.5215435740033594,5.921189464667501e-16,0.0,0.0,6.837304669195332
200,362,4.698401718948595,0.0,11026.27180904758,2.521546233926999,5.921189464667501e-16,0.0,0.0,6.837304669195332
201,360,4.698401718948595,0.0,11026.27180904758,2.521546309773278,5.921189464667501e-16,0.0,0.0,6.837304669195332
202,359,4.698401718948595,0.0,11026.27180904758,2.521546309773278,5.921189464667501e-16,0.0,0.0,6.837304669195332
203,358,4.698401718948595,0.0,11026.27180904758,2.5215482201676322,5.921189464667501e-16,0.0,0.0,6.837304669195332
204,357,4.698401718948595,0.0,11026.27180904758,2.5215490615400196,5.921189464667501e-16,0.0,0.0,6.837304669195332
205,356,4.698401718948595,0.0,11026.27180904758,2.5215490615400196,5.921189464667501e-16,0.0,0.0,6.837304669195332
206,354,4.698401718948595,0.0,11026.27180904758,2.5215490615400196,5.921189464667501e-16,0.0,0.0,6.837304669195332
207,353,4.698401718948595,0.0,11026.27180904758,2.521549897478434,5.921189464667501e-16,0.0,0.0,6.837304669195332
208,352,4.698401718948595,0.0,11026.27180904758,2.5215491942607966,5.921189464667501e-16,0.0,0.0,6.837304669195332
209,351,4.698401718948595,0.0,11026.27180904758,2.5215491942607966,5.921189464667501e-16,0.0,0.0,6.837304669195332
210,350,4.698401718948595,0.0,11026.27180904758,2.5215521599168236,5.921189464667501e-16,0.0,0.0,6.837304669195332
211,348,4.698401718948595,0.0,11026.27180904758,2.5215530668703328,5.921189464667501e-16,0.0,0.0,6.837304669195332
212,347,4.698401718948595,0.0,11026.27180904758,2.5215530668703328,5.921189464667501e-16,0.0,0.0,6.837304669195332
213,346,4.698401718948595,0.0,11026.27180904758,2.5215523659332963,5.921189464667501e-16,0.0,0.0,6.837304669195332
214,345,4.698401718948595,0.0,11026.27180904758,2.521554798638907,5.921189464667501e-16,0.0,0.0,6.837304669195332
215,344,4.698401718948595,0.0,11026.27180904758,2.5215550474609336,5.921189464667501e-16,0.0,0.0,6.837304669195332
216,343,4.698401718948595,0.0,11026.27180904758,2.5215557262740877,5.921189464667501e-16,0.0,0.0,6.837304669195332
217,341,4.698401718948595,0.0,11026.27180904758,2.5215557262740877,5.921189464667501e-16,0.0,0.0,6.837304669195332
218,340,4.698401718948595,0.0,11026.27180904758,2.5215565017390005,5.921189464667501e-16,0.0,0.0,6.837304669195332
219,339,4.698401718948595,0.0,11026.27180904758,2.5215562162184346,5.921189464667501e-16,0.0,0.0,6.837304669195332
220,338,4.698401718948595,0.0,11026.27180904758,2.5215562162184346,5.921189464667501e-16,0.0,0.0,6.837304669195332
221,337,4.698401718948595,0.0,11026.27180904758,2.5215562376684684,5.921189464667501e-16,0.0,0.0,6.837304669195332
222,335,4.698401718948595,0.0,11026.27180904758,2.5215571960572243,5.921189464667501e-16,0.0,0.0,6.837304669195332
223,334,4.698401718948595,0.0,11026.27180904758,2.5215572592007156,5.921189464667501e-16,0.0,0.0,6.837304669195332
224,333,4.698401718948595,0.0,11026.27180904758,2.5215571488948396,5.921189464667501e-16,0.0,0.0,6.837304669195332
225,332,4.698401718948595,0.0,11026.27180904758,2.5215572679838156,5.921189464667501e-16,0.0,0.0,6.837304669195332
226,331,4.698401718948595,0.0,11026.27180904758,2.52155735414103,5.921189464667501e-16,0.0,0.0,6.837304669195332
227,329,4.698401718948595,0.0,11026.27180904758,2.521557609263348,5.921189464667501e-16,0.0,0.0,6.837304669195332
228,328,4.698401718948595,0.0,11026.27180904758,2.5215582823467053,5.921189464667501e-16,0.0,0.0,6.837304669195332
229,327,4.698401718948595,0.0,11026.27180904758,2.521558302003084,5.921189464667501e-16,0.0,0.0,6.837304669195332
230,326,4.698401718948595,0.0,11026.27180904758,2.5215583434236275,5.921189464667501e-16,0.0,0.0,6.837304669195332
