iteration,population,epsilon,feasible_ratio,best_cost,minimum_cv,best_cv,total_load_shedding,peak_load_shedding,minimum_ess_energy
240,314,4.839645319152206,0.0,24836.813190617817,3.035407481814482,0.0,1.4391291167919973,1.278955892941898,3.0
241,313,4.839645319152206,0.0,24836.813190617817,3.035407481814482,0.0,1.4391291167919973,1.278955892941898,3.0
242,312,4.839645319152206,0.0,24836.813190617817,3.0354078061922514,0.0,1.4391291167919973,1.278955892941898,3.0
243,310,4.839645319152206,0.0,24836.813190617817,3.0354081704193074,0.0,1.4391291167919973,1.278955892941898,3.0
244,309,4.839645319152206,0.0,24836.813190617817,3.0354082272530767,0.0,1.4391291167919973,1.278955892941898,3.0
245,308,4.839645319152206,0.0,24836.813190617817,3.035408009293648,0.0,1.4391291167919973,1.278955892941898,3.0
246,307,4.839645319152206,0.0,24836.813190617817,3.035408302897941,0.0,1.4391291167919973,1.278955892941898,3.0
247,306,4.839645319152206,0.0,24836.813190617817,3.0354084087565116,0.0,1.4391291167919973,1.278955892941898,3.0
248,304,4.839645319152206,0.0,24836.813190617817,3.0354083052095238,0.0,1.4391291167919973,1.278955892941898,3.0
249,303,4.839645319152206,0.0,24836.813190617817,3.0354083052095238,0.0,1.4391291167919973,1.278955892941898,3.0
250,302,4.839645319152206,0.0,24836.813190617817,3.0354085206956425,0.0,1.4391291167919973,1.278955892941898,3.0
251,301,4.839645319152206,0.0,24836.813190617817,3.0354085206956425,0.0,1.4391291167919973,1.278955892941898,3.0
252,300,4.839645319152206,0.0,24836.813190617817,3.0354088076888486,0.0,1.4391291167919973,1.278955892941898,3.0
253,298,4.839645319152206,0.0,24836.813190617817,3.035408789171642,0.0,1.4391291167919973,1.278955892941898,3.0
254,297,4.839645319152206,0.0,24836.813190617817,3.035408789631913,0.0,1.4391291167919973,1.278955892941898,3.0
255,296,4.839645319152206,0.0,24836.813190617817,3.035409194737006,0.0,1.4391291167919973,1.278955892941898,3.0
256,295,4.839645319152206,0.0,24836.813190617817,3.035409198974275,0.0,1.4391291167919973,1.278955892941898,3.0
257,294,4.839645319152206,0.0,24836.813190617817,3.0354092525885292,0.0,1.4391291167919973,1.278955892941898,3.0
258,292,4.839645319152206,0.0,24836.813190617817,3.0354092525885292,0.0,1.4391291167919973,1.278955892941898,3.0
259,291,4.839645319152206,0.0,24836.813190617817,3.0354092317359047,0.0,1.4391291167919973,1.278955892941898,3.0
260,290,4.839645319152206,0.0,24836.813190617817,3.0354092317359047,0.0,1.4391291167919973,1.278955892941898,3.0
261,289,4.839645319152206,0.0,24836.813190617817,3.0354092317359047,0.0,1.4391291167919973,1.278955892941898,3.0
262,288,4.839645319152206,0.0,24836.813190617817,3.035409416317128,0.0,1.4391291167919973,1.278955892941898,3.0
263,287,4.839645319152206,0.0,24836.813190617817,3.03540935189666,0.0,1.4391291167919973,1.278955892941898,3.0
264,285,4.839645319152206,0.0,24836.813190617817,3.03540948839167,0.0,1.4391291167919973,1.278955892941898,3.0
265,284,4.839645319152206,0.0,24836.813190617817,3.03540948839167,0.0,1.4391291167919973,1.278955892941898,3.0
266,283,4.839645319152206,0.0,24836.813190617817,3.0354095193126347,0.0,1.4391291167919973,1.278955892941898,3.0
267,282,4.839645319152206,0.0,24836.813190617817,3.035409631290187,0.0,1.4391291167919973,1.278955892941898,3.0
268,281,4.839645319152206,0.0,24836.813190617817,3.0354096027324884,0.0,1.4391291167919973,1.278955892941898,3.0
269,279,4.839645319152206,0.0,24836.813190617817,3.0354096027324884,0.0,1.4391291167919973,1.278955892941898,3.0
270,278,4.839645319152206,0.0,24836.813190617817,3.0354096027324884,0.0,1.4391291167919973,1.278955892941898,3.0
271,277,4.839645319152206,0.0,24836.813190617817,3.0354096027324884,0.0,1.4391291167919973,1.278955892941898,3.0
272,276,4.839645319152206,0.0,24836.813190617817,3.035409628120613,0.0,1.4391291167919973,1.278955892941898,3.0
273,275,4.839645319152206,0.0,24836.813190617817,3.035409628120613,0.0,1.4391291167919973,1.278955892941898,3.0
274,273,4.839645319152206,0.0,24836.813190617817,3.035409628120613,0.0,1.4391291167919973,1.278955892941898,3.0
275,272,4.839645319152206,0.0,24836.813190617817,3.0354097595741845,0.0,1.4391291167919973,1.278955892941898,3.0
276,271,4.839645319152206,0.0,24836.813190617817,3.0354097595741845,0.0,1.4391291167919973,1.278955892941898,3.0
277,270,4.839645319152206,0.0,24836.813190617817,3.0354097481590143,0.0,1.4391291167919973,1.278955892941898,3.0
278,269,4.839645319152206,0.0,24836.813190617817,3.0354097595741845,0.0,1.4391291167919973,1.278955892941898,3.0
279,267,4.839645319152206,0.0,24836.813190617817,3.0354097595741845,0.0,1.4391291167919973,1.278955892941898,3.0
280,266,4.839645319152206,0.0,24836.813190617817,3.0354097595741845,0.0,1.4391291167919973,1.278955892941898,3.0
281,265,4.839645319152206,0.0,24836.813190617817,3.0354097595741845,0.0,1.4391291167919973,1.278955892941898,3.0
282,264,4.839645319152206,0.0,24836.813190617817,3.035409805910976,0.0,1.4391291167919973,1.278955892941898,3.0
283,263,4.839645319152206,0.0,24836.813190617817,3.035409831623375,0.0,1.4391291167919973,1.278955892941898,3.0
284,261,4.839645319152206,0.0,24836.813190617817,3.0354098333157227,0.0,1.4391291167919973,1.278955892941898,3.0
285,260,4.839645319152206,0.0,24836.813190617817,3.03540982784261,0.0,1.4391291167919973,1.278955892941898,3.0
286,259,4.839645319152206,0.0,24836.813190617817,3.03540982784261,0.0,1.4391291167919973,1.278955892941898,3.0
287,258,4.839645319152206,0.0,24836.813190617817,3.035409831139827,0.0,1.4391291167919973,1.278955892941898,3.0
288,257,4.839645319152206,0.0,24836.813190617817,3.035409843558498,0.0,1.4391291167919973,1.278955892941898,3.0
289,256,4.839645319152206,0.0,24836.813190617817,3.035409868094515,0.0,1.4391291167919973,1.278955892941898,3.0
290,254,4.839645319152206,0.0,24836.813190617817,3.035409865081621,0.0,1.4391291167919973,1.278955892941898,3.0
291,253,4.839645319152206,0.0,24836.813190617817,3.0354098613058476,0.0,1.4391291167919973,1.278955892941898,3.0
292,252,4.839645319152206,0.0,24836.813190617817,3.0354098613058476,0.0,1.4391291167919973,1.278955892941898,3.0
293,251,4.839645319152206,0.0,24836.813190617817,3.0354098613058476,0.0,1.4391291167919973,1.278955892941898,3.0
294,250,4.839645319152206,0.0,24836.813190617817,3.0354098805916347,0.0,1.4391291167919973,1.278955892941898,3.0
295,248,4.839645319152206,0.0,24836.813190617817,3.0354098805916347,0.0,1.4391291167919973,1.278955892941898,3.0
296,247,4.839645319152206,0.0,24836.813190617817,3.03540988802642,0.0,1.4391291167919973,1.278955892941898,3.0
297,246,4.839645319152206,0.0,24836.813190617817,3.03540988802642,0.0,1.4391291167919973,1.278955892941898,3.0
298,245,4.839645319152206,0.0,24836.813190617817,3.03540988802642,0.0,1.4391291167919973,1.278955892941898,3.0
299,244,4.839645319152206,0.0,24836.813190617817,3.03540988802642,0.0,1.4391291167919973,1.278955892941898,3.0
300,242,4.839645319152206,0.0,24836.813190617817,3.03540988802642,0.0,1.4391291167919973,1.278955892941898,3.0
301,241,4.839645319152206,0.0,24836.813190617817,3.0354099045891134,0.0,1.4391291167919973,1.278955892941898,3.0
302,240,4.839645319152206,0.0,24836.813190617817,3.0354099045891134,0.0,1.4391291167919973,1.278955892941898,3.0
303,239,4.839645319152206,0.0,24836.813190617817,3.0354099045891134,0.0,1.4391291167919973,1.278955892941898,3.0
304,238,4.839645319152206,0.0,24836.813190617817,3.0354099045891134,0.0,1.4391291167919973,1.278955892941898,3.0
305,236,4.839645319152206,0.0,24836.813190617817,3.0354099075948033,0.0,1.4391291167919973,1.278955892941898,3.0
306,235,4.839645319152206,0.0,24836.813190617817,3.0354099075948033,0.0,1.4391291167919973,1.278955892941898,3.0
307,234,4.839645319152206,0.0,24836.813190617817,3.0354099075948033,0.0,1.4391291167919973,1.278955892941898,3.0
308,233,4.839645319152206,0.0,24836.813190617817,3.0354099075948033,0.0,1.4391291167919973,1.278955892941898,3.0
309,232,4.839645319152206,0.0,24836.813190617817,3.035409910260788,0.0,1.4391291167919973,1.278955892941898,3.0
310,230,4.839645319152206,0.0,24836.813190617817,3.035409910260788,0.0,1.4391291167919973,1.278955892941898,3.0
311,229,4.839645319152206,0.0,24836.813190617817,3.035409910260788,0.0,1.4391291167919973,1.278955892941898,3.0
312,228,4.839645319152206,0.0,24836.813190617817,3.035409910260788,0.0,1.4391291167919973,1.278955892941898,3.0
313,227,4.839645319152206,0.0,24836.813190617817,3.035409910260788,0.0,1.4391291167919973,1.278955892941898,3.0
314,226,4.839645319152206,0.0,24836.813190617817,3.035409910260788,0.0,1.4391291167919973,1.278955892941898,3.0
315,225,4.839645319152206,0.0,24836.813190617817,3.035409910260788,0.0,1.4391291167919973,1.278955892941898,3.0
316,223,4.839645319152206,0.0,24836.813190617817,3.035409910260788,0.0,1.4391291167919973,1.278955892941898,3.0
317,222,4.839645319152206,0.0,24836.813190617817,3.035409910260788,0.0,1.4391291167919973,1.278955892941898,3.0
318,221,4.839645319152206,0.0,24836.813190617817,3.035409915180165,0.0,1.4391291167919973,1.278955892941898,3.0
319,220,4.839645319152206,0.0,24836.813190617817,3.035409915180165,0.0,1.4391291167919973,1.278955892941898,3.0
320,219,4.839645319152206,0.0,24836.813190617817,3.035409915180165,0.0,1.4391291167919973,1.278955892941898,3.0
321,217,4.839645319152206,0.0,24836.813190617817,3.035409915180165,0.0,1.4391291167919973,1.278955892941898,3.0
322,216,4.839645319152206,0.0,24836.813190617817,3.035409915180165,0.0,1.4391291167919973,1.278955892941898,3.0
323,215,4.839645319152206,0.0,24836.813190617817,3.035409915180165,0.0,1.4391291167919973,1.278955892941898,3.0
324,214,4.839645319152206,0.0,24836.813190617817,3.035409915180165,0.0,1.4391291167919973,1.278955892941898,3.0
325,213,4.839645319152206,0.0,24836.813190617817,3.035409915180165,0.0,1.4391291167919973,1.278955892941898,3.0
326,211,4.839645319152206,0.0,24836.813190617817,3.035409915180165,0.0,1.4391291167919973,1.278955892941898,3.0
327,210,4.839645319152206,0.0,24836.813190617817,3.035409915180165,0.0,1.4391291167919973,1.278955892941898,3.0
328,209,4.839645319152206,0.0,24836.813190617817,3.035409915180165,0.0,1.4391291167919973,1.278955892941898,3.0
329,208,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
330,207,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
331,205,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
332,204,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
333,203,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
334,202,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
335,201,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
336,199,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
337,198,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
338,197,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
339,196,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
340,195,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
341,194,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
342,192,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
343,191,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
344,190,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
345,189,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
346,188,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
347,186,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
348,185,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
349,184,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
350,183,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
351,182,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
352,180,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
353,179,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
354,178,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
355,177,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
356,176,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
357,174,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
358,173,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
359,172,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
360,171,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
361,170,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
362,168,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
363,167,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
364,166,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
365,165,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
366,164,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
367,163,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
368,161,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
369,160,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
370,159,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
371,158,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
372,157,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
373,155,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
374,154,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
375,153,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
376,152,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
377,151,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
378,149,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
379,148,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
380,147,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
381,146,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
382,145,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
383,143,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
384,142,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
385,141,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
386,140,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
387,139,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
388,138,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
389,136,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
390,135,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
391,134,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
392,133,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
393,132,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
394,130,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
395,129,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
396,128,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
397,127,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
398,126,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
399,124,4.839645319152206,0.0,24836.813190617817,3.0354099248176136,0.0,1.4391291167919973,1.278955892941898,3.0
400,123,0.0,0.0,24836.813190617817,3.035409914498757,0.0,1.4391291167919973,1.278955892941898,3.0
401,122,0.0,0.0,24836.813190617817,3.035409863178355,0.0,1.4391291167919973,1.278955892941898,3.0
402,121,0.0,0.0,24836.813190617817,3.035409820581916,0.0,1.4391291167919973,1.278955892941898,3.0
403,120,0.0,0.0,24836.813190617817,3.035409713386679,0.0,1.4391291167919973,1.278955892941898,3.0
404,118,0.0,0.0,24836.813190617817,3.0354095493578535,0.0,1.4391291167919973,1.278955892941898,3.0
405,117,0.0,0.0,24836.813190617817,3.035409449053337,0.0,1.4391291167919973,1.278955892941898,3.0
406,116,0.0,0.0,24836.813190617817,3.035409192641812,0.0,1.4391291167919973,1.278955892941898,3.0
407,115,0.0,0.0,24836.813190617817,3.0354086426171536,0.0,1.4391291167919973,1.278955892941898,3.0
408,114,0.0,0.0,24836.813190617817,3.0354078951287295,0.0,1.4391291167919973,1.278955892941898,3.0
409,112,0.0,0.0,24836.813190617817,3.035406906538518,0.0,1.4391291167919973,1.278955892941898,3.0
410,111,0.0,0.0,24836.813190617817,3.0354045645069547,0.0,1.4391291167919973,1.278955892941898,3.0
411,110,0.0,0.0,24836.813190617817,3.0354015978421423,0.0,1.4391291167919973,1.278955892941898,3.0
412,109,0.0,0.0,24836.813190617817,3.0353966804786,0.0,1.4391291167919973,1.278955892941898,3.0
413,108,0.0,0.0,24836.813190617817,3.0353867145139937,0.0,1.4391291167919973,1.278955892941898,3.0
414,107,0.0,0.0,24836.813190617817,3.0353793403151523,0.0,1.4391291167919973,1.278955892941898,3.0
415,105,0.0,0.0,24836.813190617817,3.0353548731890427,0.0,1.4391291167919973,1.278955892941898,3.0
416,104,0.0,0.0,24836.813190617817,3.035322208863401,0.0,1.4391291167919973,1.278955892941898,3.0
417,103,0.0,0.0,24836.813190617817,3.0352756380890398,0.0,1.4391291167919973,1.278955892941898,3.0
418,102,0.0,0.0,24836.813190617817,3.0351718537982952,0.0,1.4391291167919973,1.278955892941898,3.0
419,101,0.0,0.0,24836.813190617817,3.0350450994989373,0.0,1.4391291167919973,1.278955892941898,3.0
420,99,0.0,0.0,24836.813190617817,3.034880033632028,0.0,1.4391291167919973,1.278955892941898,3.0
421,98,0.0,0.0,24836.813190617817,3.0345312899571972,0.0,1.4391291167919973,1.278955892941898,3.0
422,97,0.0,0.0,24836.813190617817,3.0339100651679844,0.0,1.4391291167919973,1.278955892941898,3.0
423,96,0.0,0.0,24836.813190617817,3.033208716753947,0.0,1.4391291167919973,1.278955892941898,3.0
424,95,0.0,0.0,24836.813190617817,3.0316269584090385,0.0,1.4391291167919973,1.278955892941898,3.0
425,93,0.0,0.0,24836.813190617817,3.029163485202228,0.0,1.4391291167919973,1.278955892941898,3.0
426,92,0.0,0.0,24836.813190617817,3.0267578026364363,0.0,1.4391291167919973,1.278955892941898,3.0
427,91,0.0,0.0,24836.813190617817,3.022819255377885,0.0,1.4391291167919973,1.278955892941898,3.0
428,90,0.0,0.0,24836.813190617817,3.0147811774735134,0.0,1.4391291167919973,1.278955892941898,3.0
429,89,0.0,0.0,24836.813190617817,3.00060343915499,0.0,1.4391291167919973,1.278955892941898,3.0
430,87,0.0,0.0,24836.813190617817,2.9769880616260176,0.0,1.4391291167919973,1.278955892941898,3.0
431,86,0.0,0.0,24836.813190617817,2.948640745004603,0.0,1.4391291167919973,1.278955892941898,3.0
432,85,0.0,0.0,24836.813190617817,2.9012338180081243,0.0,1.4391291167919973,1.278955892941898,3.0
433,84,0.0,0.0,24836.813190617817,2.80203502495385,0.0,1.4391291167919973,1.278955892941898,3.0
434,83,0.0,0.0,24836.813190617817,2.6626013365616847,0.0,1.4391291167919973,1.278955892941898,3.0
435,81,0.0,0.0,24836.813190617817,2.6049485904536516,0.0,1.4391291167919973,1.278955892941898,3.0
436,80,0.0,0.0,24836.813190617817,2.5469461379225975,0.0,1.4391291167919973,1.278955892941898,3.0
437,79,0.0,0.0,24836.813190617817,2.443662598673877,0.0,1.4391291167919973,1.278955892941898,3.0
438,78,0.0,0.0,24836.813190617817,2.434297758129606,0.0,1.4391291167919973,1.278955892941898,3.0
439,77,0.0,0.0,24836.813190617817,2.3803722740428412,0.0,1.4391291167919973,1.278955892941898,3.0
440,76,0.0,0.0,24836.813190617817,2.222346472606869,0.0,1.4391291167919973,1.278955892941898,3.0
441,74,0.0,0.0,24836.813190617817,1.94951550249788,0.0,1.4391291167919973,1.278955892941898,3.0
442,73,0.0,0.0,24836.813190617817,1.4313299150635306,0.0,1.4391291167919973,1.278955892941898,3.0
443,72,0.0,0.0,24836.813190617817,1.4114567125182267,0.0,1.4391291167919973,1.278955892941898,3.0
444,71,0.0,0.0,24836.813190617817,1.3454499942627909,0.0,1.4391291167919973,1.278955892941898,3.0
445,70,0.0,0.0,24836.813190617817,1.3396286822324541,0.0,1.4391291167919973,1.278955892941898,3.0
446,68,0.0,0.0,24836.813190617817,1.3396286822324541,0.0,1.4391291167919973,1.278955892941898,3.0
447,67,0.0,0.0,24836.813190617817,1.3396286822324541,0.0,1.4391291167919973,1.278955892941898,3.0
448,66,0.0,0.0,24836.813190617817,1.3299954133435303,0.0,1.4391291167919973,1.278955892941898,3.0
449,65,0.0,0.0,24836.813190617817,1.3299954133435303,0.0,1.4391291167919973,1.278955892941898,3.0
450,64,0.0,0.0,24836.813190617817,1.2988754568804932,0.0,1.4391291167919973,1.278955892941898,3.0
451,62,0.0,0.0,24836.813190617817,1.2988754568804932,0.0,1.4391291167919973,1.278955892941898,3.0
452,61,0.0,0.0,24836.813190617817,1.2988754568804932,0.0,1.4391291167919973,1.278955892941898,3.0
453,60,0.0,0.0,24836.813190617817,1.2988754568804932,0.0,1.4391291167919973,1.278955892941898,3.0
454,59,0.0,0.0,24836.813190617817,1.2988754568804932,0.0,1.4391291167919973,1.278955892941898,3.0
455,58,0.0,0.0,24836.813190617817,1.2988754568804932,0.0,1.4391291167919973,1.278955892941898,3.0
456,56,0.0,0.0,24836.813190617817,1.2796286555069765,0.0,1.4391291167919973,1.278955892941898,3.0
457,55,0.0,0.0,24836.813190617817,1.2796286555069765,0.0,1.4391291167919973,1.278955892941898,3.0
458,54,0.0,0.0,24836.813190617817,1.2796286555069765,0.0,1.4391291167919973,1.278955892941898,3.0
459,53,0.0,0.0,24836.813190617817,1.2796286555069765,0.0,1.4391291167919973,1.278955892941898,3.0
460,52,0.0,0.0,24836.813190617817,1.2643378002367978,0.0,1.4391291167919973,1.278955892941898,3.0
461,50,0.0,0.0,24836.813190617817,1.2643378002367978,0.0,1.4391291167919973,1.278955892941898,3.0
462,49,0.0,0.0,24836.813190617817,1.2627004448100076,0.0,1.4391291167919973,1.278955892941898,3.0
463,48,0.0,0.0,24836.813190617817,1.257618262883228,0.0,1.4391291167919973,1.278955892941898,3.0
464,47,0.0,0.0,24836.813190617817,1.257618262883228,0.0,1.4391291167919973,1.278955892941898,3.0
465,46,0.0,0.0,24836.813190617817,1.257618262883228,0.0,1.4391291167919973,1.278955892941898,3.0
466,45,0.0,0.0,24836.813190617817,1.257618262883228,0.0,1.4391291167919973,1.278955892941898,3.0
467,43,0.0,0.0,24836.813190617817,1.257618262883228,0.0,1.4391291167919973,1.278955892941898,3.0
468,42,0.0,0.0,24836.813190617817,1.257618262883228,0.0,1.4391291167919973,1.278955892941898,3.0
469,41,0.0,0.0,24836.813190617817,1.257618262883228,0.0,1.4391291167919973,1.278955892941898,3.0
470,40,0.0,0.0,24836.813190617817,1.257618262883228,0.0,1.4391291167919973,1.278955892941898,3.0
471,39,0.0,0.0,24836.813190617817,1.2568841390203942,0.0,1.4391291167919973,1.278955892941898,3.0
472,37,0.0,0.0,24836.813190617817,1.2550601664623118,0.0,1.4391291167919973,1.278955892941898,3.0
473,36,0.0,0.0,24836.813190617817,1.2550601664623118,0.0,1.4391291167919973,1.278955892941898,3.0
474,35,0.0,0.0,24836.813190617817,1.2521230512804942,0.0,1.4391291167919973,1.278955892941898,3.0
475,34,0.0,0.0,24836.813190617817,1.2517777875191705,0.0,1.4391291167919973,1.278955892941898,3.0
476,33,0.0,0.0,24836.813190617817,1.2517777875191705,0.0,1.4391291167919973,1.278955892941898,3.0
477,31,0.0,0.0,24836.813190617817,1.2517777875191705,0.0,1.4391291167919973,1.278955892941898,3.0
478,30,0.0,0.0,24836.813190617817,1.2517777875191705,0.0,1.4391291167919973,1.278955892941898,3.0
479,29,0.0,0.0,24836.813190617817,1.2517777875191705,0.0,1.4391291167919973,1.278955892941898,3.0
480,28,0.0,0.0,24836.813190617817,1.2502718941937159,0.0,1.4391291167919973,1.278955892941898,3.0
481,27,0.0,0.0,24836.813190617817,1.2502718941937159,0.0,1.4391291167919973,1.278955892941898,3.0
482,25,0.0,0.0,24836.813190617817,1.2502718941937159,0.0,1.4391291167919973,1.278955892941898,3.0
483,24,0.0,0.0,24836.813190617817,1.2502718941937159,0.0,1.4391291167919973,1.278955892941898,3.0
484,23,0.0,0.0,24836.813190617817,1.2502718941937159,0.0,1.4391291167919973,1.278955892941898,3.0
485,22,0.0,0.0,24836.813190617817,1.2502718941937159,0.0,1.4391291167919973,1.278955892941898,3.0
486,21,0.0,0.0,24836.813190617817,1.250082746455253,0.0,1.4391291167919973,1.278955892941898,3.0
