iteration,population,epsilon,feasible_ratio,best_cost,minimum_cv
142,431,4.334075164352811,0.0,nan,1.2006376107736705
143,430,4.334075164352811,0.0,nan,1.7806107533073738
144,428,4.334075164352811,0.0,nan,1.7906009430849075
145,427,4.334075164352811,0.0,nan,1.211026553458377
146,426,4.334075164352811,0.0,nan,1.216420615466202
147,425,4.334075164352811,0.0,nan,1.9693596855124982
148,424,4.334075164352811,0.0,nan,1.4608061172573934
149,422,4.334075164352811,0.0,nan,1.3848179929379683
150,421,4.334075164352811,0.0,nan,1.3913471088226244
151,420,4.334075164352811,0.0,nan,1.5777823918306666
152,419,4.334075164352811,0.0,nan,1.5846373626494503
153,418,4.334075164352811,0.0,nan,1.591537580800371
154,416,4.334075164352811,0.0,nan,1.5984830462834294
155,415,4.334075164352811,0.0,nan,1.4291759956449024
156,414,4.334075164352811,0.0,nan,1.4291759956449024
157,413,4.334075164352811,0.0,nan,1.4291759956449024
158,412,4.334075164352811,0.0,nan,1.6231770662588159
159,410,4.334075164352811,0.0,nan,1.5291433327893325
160,409,4.334075164352811,0.0,nan,1.5257341110010558
161,408,4.334075164352811,0.0,nan,1.4600400832548697
162,407,4.334075164352811,0.0,nan,1.4633036333547944
163,406,4.334075164352811,0.0,nan,1.0437529343675465
164,405,4.334075164352811,0.0,nan,1.8900044434237526
165,403,4.334075164352811,0.0,nan,0.8964534749687187
166,402,4.334075164352811,0.0,nan,1.9130588315136383
167,401,4.334075164352811,0.0,nan,1.8524036965929507
168,400,4.334075164352811,0.0,nan,1.9098576831443106
169,399,4.334075164352811,0.0,nan,1.9062417705928225
170,397,4.334075164352811,0.0,nan,1.9122500288386493
171,396,4.334075164352811,0.0,nan,1.3675274938988615
172,395,4.334075164352811,0.0,nan,1.369264037980323
173,394,4.334075164352811,0.0,nan,2.074000589940724
174,393,4.334075164352811,0.0,nan,1.711026839606244
175,391,4.334075164352811,0.0,nan,1.8933651825195756
176,390,4.334075164352811,0.0,nan,2.2389304412218825
177,389,4.334075164352811,0.0,nan,1.7405709745228766
178,388,4.334075164352811,0.0,nan,1.1809490175011401
179,387,4.334075164352811,0.0,nan,1.8215433078725445
180,385,4.334075164352811,0.0,nan,1.8308551608313564
181,384,4.334075164352811,0.0,nan,2.022726932124137
182,383,4.334075164352811,0.0,nan,2.0317484653432873
183,382,4.334075164352811,0.0,nan,2.138315052793632
184,381,4.334075164352811,0.0,nan,1.6758134211742395
185,379,4.334075164352811,0.0,nan,1.6815512385836455
186,378,4.334075164352811,0.0,nan,1.64858807143791
187,377,4.334075164352811,0.0,nan,1.4963215005640573
188,376,4.334075164352811,0.0,nan,1.5267790421130192
189,375,4.334075164352811,0.0,nan,1.2358839698595192
190,374,4.334075164352811,0.0,nan,1.2358839698595192
191,372,4.334075164352811,0.0,nan,1.789824741728637
192,371,4.334075164352811,0.0,nan,2.1553366915241434
193,370,4.334075164352811,0.0,nan,1.9480099894406484
194,369,4.334075164352811,0.0,nan,1.694592133136395
195,368,4.334075164352811,0.0,nan,1.3390064669987247
196,366,4.334075164352811,0.0,nan,1.085665462226552
197,365,4.334075164352811,0.0,nan,1.9351237597674769
198,364,4.334075164352811,0.0,nan,1.9849281647602388
199,363,4.334075164352811,0.0,nan,0.7745274181434649
200,362,4.334075164352811,0.0,nan,1.6298497743729858
201,360,4.334075164352811,0.0,nan,1.686158535759295
202,359,4.334075164352811,0.0,nan,1.5090833832921626
203,358,4.334075164352811,0.0,nan,1.0618207663044528
204,357,4.334075164352811,0.0,nan,1.0624025976180322
205,356,4.334075164352811,0.0,nan,0.8146309618237058
206,354,4.334075164352811,0.0,nan,1.0635748376109933
207,353,4.334075164352811,0.0,nan,1.0625941886499408
208,352,4.334075164352811,0.0,nan,1.2760035127234084
209,351,4.334075164352811,0.0,nan,1.075330090781404
210,350,4.334075164352811,0.0,nan,1.0785678049050529
211,348,4.334075164352811,0.0,nan,0.7409233049486671
212,347,4.334075164352811,0.0,nan,0.741170431965314
213,346,4.334075164352811,0.0,nan,0.8536413401635173
214,345,4.334075164352811,0.0,nan,0.8536413401635173
215,344,4.334075164352811,0.0,nan,0.8536413401635173
216,343,4.334075164352811,0.0,nan,0.9574144835061729
217,341,4.334075164352811,0.0,nan,1.0428141727824087
218,340,4.334075164352811,0.0,nan,1.043984403604527
219,339,4.334075164352811,0.0,nan,1.045160014798241
220,338,4.334075164352811,0.0,nan,1.0009924622176873
221,337,4.334075164352811,0.0,nan,0.9600683575520307
222,335,4.334075164352811,0.0,nan,1.0840448427654774
223,334,4.334075164352811,0.0,nan,1.395253410077061
224,333,4.334075164352811,0.0,nan,1.0514112975478822
225,332,4.334075164352811,0.0,nan,1.0514112975478822
226,331,4.334075164352811,0.0,nan,1.0514112975478822
227,329,4.334075164352811,0.0,nan,1.0514112975478822
228,328,4.334075164352811,0.0,nan,1.2833543458594738
229,327,4.334075164352811,0.0,nan,1.0025703971008788
230,326,4.334075164352811,0.0,nan,1.127290278015016
231,325,4.334075164352811,0.0,nan,0.9602568279331598
232,323,4.334075164352811,0.0,nan,0.8938918108389802
233,322,4.334075164352811,0.0,nan,0.8938918108389802
234,321,4.334075164352811,0.0,nan,0.9121348500316341
235,320,4.334075164352811,0.0,nan,0.9121348500316341
236,319,4.334075164352811,0.0,nan,0.9121348500316341
237,317,4.334075164352811,0.0,nan,0.7482640804249462
238,316,4.334075164352811,0.0,nan,0.7482640804249462
239,315,4.334075164352811,0.0,nan,0.7482640804249462
240,314,4.334075164352811,0.0,nan,0.7106210594799217
241,313,4.334075164352811,0.0,nan,0.7106210594799217
242,312,4.334075164352811,0.0,nan,0.6393691985598555
243,310,4.334075164352811,0.0,nan,0.5812285458601381
244,309,4.334075164352811,0.0,nan,0.5812285458601381
245,308,4.334075164352811,0.0,nan,0.5812285458601381
246,307,4.334075164352811,0.0,nan,0.5812285458601381
247,306,4.334075164352811,0.0,nan,0.9852349275823906
248,304,4.334075164352811,0.0,nan,0.8882721704173852
249,303,4.334075164352811,0.0,nan,0.8882721704173852
250,302,4.334075164352811,0.0,nan,0.8882721704173852
251,301,4.334075164352811,0.0,nan,0.8882721704173852
252,300,4.334075164352811,0.0,nan,1.2662745980673558
253,298,4.334075164352811,0.0,nan,1.2662745980673558
254,297,4.334075164352811,0.0,nan,0.9122366140148047
255,296,4.334075164352811,0.0,nan,0.9122366140148047
256,295,4.334075164352811,0.0,nan,0.9122366140148047
257,294,4.334075164352811,0.0,nan,0.9360903871917698
258,292,4.334075164352811,0.0,nan,0.90576678128177
259,291,4.334075164352811,0.0,nan,0.9061431021123335
260,290,4.334075164352811,0.0,nan,1.0174595179402668
261,289,4.334075164352811,0.0,nan,1.1808232482688366
262,288,4.334075164352811,0.0,nan,1.0998845298863207
263,287,4.334075164352811,0.0,nan,1.1000423405494064
264,285,4.334075164352811,0.0,nan,1.1002007523959705
265,284,4.334075164352811,0.0,nan,1.100359765426013
266,283,4.334075164352811,0.0,nan,1.1005193796395343
267,282,4.334075164352811,0.0,nan,0.6218014452445492
268,281,4.334075164352811,0.0,nan,0.6218014452445492
269,279,4.334075164352811,0.0,nan,0.7350656748978381
270,278,4.334075164352811,0.0,nan,0.7456689273049456
271,277,4.334075164352811,0.0,nan,0.7456689273049456
272,276,4.334075164352811,0.0,nan,0.7456689273049456
273,275,4.334075164352811,0.0,nan,1.0548079652526203
274,273,4.334075164352811,0.0,nan,0.7971566345732175
275,272,4.334075164352811,0.0,nan,0.7971566345732175
276,271,4.334075164352811,0.0,nan,0.7971566345732175
277,270,4.334075164352811,0.0,nan,0.7791471569416868
278,269,4.334075164352811,0.0,nan,0.6494914960124598
279,267,4.334075164352811,0.0,nan,0.7550429742854604
280,266,4.334075164352811,0.0,nan,1.2765703145033838
281,265,4.334075164352811,0.0,nan,1.3649950581689192
282,264,4.334075164352811,0.0,nan,1.2907295335096118
283,263,4.334075164352811,0.0,nan,0.7638865860970774
284,261,4.334075164352811,0.0,nan,0.7638865860970774
285,260,4.334075164352811,0.0,nan,0.7638865860970774
286,259,4.334075164352811,0.0,nan,1.4752932541540809
287,258,4.334075164352811,0.0,nan,1.1450243509075981
288,257,4.334075164352811,0.0,nan,1.1450243509075981
289,256,4.334075164352811,0.0,nan,0.9700530356381691
290,254,4.334075164352811,0.0,nan,0.9545096406049145
291,253,4.334075164352811,0.0,nan,0.9545096406049145
292,252,4.334075164352811,0.0,nan,0.9586268206182869
293,251,4.334075164352811,0.0,nan,0.8492817244300641
294,250,4.334075164352811,0.0,nan,0.8508499880387064
295,248,4.334075164352811,0.0,nan,1.6658125494260467
296,247,4.334075164352811,0.0,nan,1.708132439078963
297,246,4.334075164352811,0.0,nan,0.7372162331074927
298,245,4.334075164352811,0.0,nan,0.7372162331074927
299,244,4.334075164352811,0.0,nan,1.0939546176139756
300,242,4.334075164352811,0.0,nan,1.0939546176139756
301,241,4.334075164352811,0.0,nan,0.9082001060998539
302,240,4.334075164352811,0.0,nan,0.9082001060998539
303,239,4.334075164352811,0.0,nan,1.2417153613721028
304,238,4.334075164352811,0.0,nan,1.1757894379673313
305,236,4.334075164352811,0.0,nan,1.2293671015181749
306,235,4.334075164352811,0.0,nan,1.216542622093337
307,234,4.334075164352811,0.0,nan,1.1245858380296672
308,233,4.334075164352811,0.0,nan,0.8929845159216505
309,232,4.334075164352811,0.0,nan,0.8468604345506245
310,230,4.334075164352811,0.0,nan,1.1245858380296672
311,229,4.334075164352811,0.0,nan,1.2066460391984224
312,228,4.334075164352811,0.0,nan,0.7615080907272896
313,227,4.334075164352811,0.0,nan,1.1144079039513501
314,226,4.334075164352811,0.0,nan,1.1708811964462893
315,225,4.334075164352811,0.0,nan,0.6944121635715997
316,223,4.334075164352811,0.0,nan,0.8876531804032619
317,222,4.334075164352811,0.0,nan,0.8876531804032619
318,221,4.334075164352811,0.0,nan,0.8876531804032619
319,220,4.334075164352811,0.0,nan,0.8876531804032619
320,219,4.334075164352811,0.0,nan,0.8876531804032619
321,217,4.334075164352811,0.0,nan,0.8876531804032619
322,216,4.334075164352811,0.0,nan,1.1068757963339102
323,215,4.334075164352811,0.0,nan,1.1068757963339102
324,214,4.334075164352811,0.0,nan,1.1068757963339102
325,213,4.334075164352811,0.0,nan,1.1068757963339102
326,211,4.334075164352811,0.0,nan,1.0524659762503976
327,210,4.334075164352811,0.0,nan,1.1068757963339102
328,209,4.334075164352811,0.0,nan,1.137031622521733
329,208,4.334075164352811,0.0,nan,0.81846520314015
330,207,4.334075164352811,0.0,nan,0.81846520314015
331,205,4.334075164352811,0.0,nan,1.502408164351965
332,204,4.334075164352811,0.0,nan,1.6295561055386236
333,203,4.334075164352811,0.0,nan,1.7832229069015293
334,202,4.334075164352811,0.0,nan,1.5044626176373517
335,201,4.334075164352811,0.0,nan,1.360823964299127
336,199,4.334075164352811,0.0,nan,1.386176978523344
337,198,4.334075164352811,0.0,nan,0.7687030857295412
338,197,4.334075164352811,0.0,nan,0.7687030857295412
339,196,4.334075164352811,0.0,nan,0.7687030857295412
340,195,4.334075164352811,0.0,nan,0.7687030857295412
341,194,4.334075164352811,0.0,nan,0.7687030857295412
342,192,4.334075164352811,0.0,nan,1.3712166844286502
343,191,4.334075164352811,0.0,nan,1.4064950627755157
344,190,4.334075164352811,0.0,nan,1.0166498279782794
345,189,4.334075164352811,0.0,nan,1.2432657592548702
346,188,4.334075164352811,0.0,nan,1.8435580572621104
347,186,4.334075164352811,0.0,nan,1.5694170623959423
348,185,4.334075164352811,0.0,nan,1.397923220150747
349,184,4.334075164352811,0.0,nan,1.0053756453172515
350,183,4.334075164352811,0.0,nan,1.0053756453172515
351,182,4.334075164352811,0.0,nan,1.0053756453172515
352,180,4.334075164352811,0.0,nan,1.0053756453172515
353,179,4.334075164352811,0.0,nan,1.0053756453172515
354,178,4.334075164352811,0.0,nan,1.1184811397001349
355,177,4.334075164352811,0.0,nan,1.165373651142865
356,176,4.334075164352811,0.0,nan,1.242382304761494
357,174,4.334075164352811,0.0,nan,1.2804327999788145
358,173,4.334075164352811,0.0,nan,1.280787402676825
359,172,4.334075164352811,0.0,nan,1.1984191811535585
360,171,4.334075164352811,0.0,nan,1.1984191811535585
361,170,4.334075164352811,0.0,nan,1.1524644768578511
362,168,4.334075164352811,0.0,nan,1.1524644768578511
363,167,4.334075164352811,0.0,nan,1.1984191811535585
364,166,4.334075164352811,0.0,nan,1.1984191811535585
365,165,4.334075164352811,0.0,nan,1.1984191811535585
366,164,4.334075164352811,0.0,nan,1.2688603171645647
367,163,4.334075164352811,0.0,nan,1.0483370588858043
368,161,4.334075164352811,0.0,nan,1.048820755684486
369,160,4.334075164352811,0.0,nan,1.0493057686649327
370,159,4.334075164352811,0.0,nan,1.0497920978271444
371,158,4.334075164352811,0.0,nan,1.0502797431711215
372,157,4.334075164352811,0.0,nan,0.949802239760227
373,155,4.334075164352811,0.0,nan,0.9083619568650932
374,154,4.334075164352811,0.0,nan,1.2533422244246792
375,153,4.334075164352811,0.0,nan,1.2533422244246792
376,152,4.334075164352811,0.0,nan,1.2533422244246792
377,151,4.334075164352811,0.0,nan,1.2533422244246792
378,149,4.334075164352811,0.0,nan,1.4728647287839167
379,148,4.334075164352811,0.0,nan,1.429803648692177
380,147,4.334075164352811,0.0,nan,1.429803648692177
381,146,4.334075164352811,0.0,nan,1.299398710338358
382,145,4.334075164352811,0.0,nan,1.3197463584423725
383,143,4.334075164352811,0.0,nan,1.3197463584423725
384,142,4.334075164352811,0.0,nan,1.3197463584423725
385,141,4.334075164352811,0.0,nan,1.388681785618871
386,140,4.334075164352811,0.0,nan,1.388681785618871
387,139,4.334075164352811,0.0,nan,1.491393779927255
388,138,4.334075164352811,0.0,nan,1.491393779927255
389,136,4.334075164352811,0.0,nan,1.491393779927255
390,135,4.334075164352811,0.0,nan,1.491393779927255
391,134,4.334075164352811,0.0,nan,1.491393779927255
392,133,4.334075164352811,0.0,nan,1.4012593985247603
393,132,4.334075164352811,0.0,nan,1.536271137020494
394,130,4.334075164352811,0.0,nan,2.246486845625087
395,129,4.334075164352811,0.0,nan,2.3302258261073727
396,128,4.334075164352811,0.0,nan,2.334163924030092
397,127,4.334075164352811,0.0,nan,2.2679663357953217
398,126,4.334075164352811,0.0,nan,2.270533458289825
399,124,4.334075164352811,0.0,nan,1.367641495942354
400,123,0.0,0.0,nan,1.299124371600425
401,122,0.0,0.0,nan,1.245966917721668
402,121,0.0,0.0,nan,1.1976426914310405
403,120,0.0,0.0,nan,1.0317867931383138
404,118,0.0,0.0,nan,0.8127523662486442
405,117,0.0,0.0,nan,0.7786282191143928
406,116,0.0,0.0,nan,0.7057715438857483
407,115,0.0,0.0,nan,0.4453354035899008
408,114,0.0,0.0,nan,0.41590237408664754
409,112,0.0,0.0,nan,0.2871803689800979
410,111,0.0,0.0,nan,0.2325370747229556
411,110,0.0,0.0,nan,0.22809289395464108
412,109,0.0,0.0,nan,0.22809289395464108
413,108,0.0,0.0,nan,0.17629393212189556
414,107,0.0,0.0,nan,0.14331328649154318
415,105,0.0,0.0,nan,0.05002875129668031
416,104,0.0,0.0,nan,0.028589398817971068
417,103,0.0,0.0,nan,0.02403713528363512
418,102,0.0,0.00980392156862745,45391.738087337486,0.0
419,101,0.0,0.009900990099009901,45391.738087337486,0.0
420,99,0.0,0.050505050505050504,45361.99405847702,0.0
421,98,0.0,0.09183673469387756,45361.99405847702,0.0
422,97,0.0,0.20618556701030927,45329.80030355112,0.0
423,96,0.0,0.3229166666666667,45329.80030355112,0.0
424,95,0.0,0.4105263157894737,45285.16571654582,0.0
425,93,0.0,0.6021505376344086,45285.16571654582,0.0
426,92,0.0,0.717391304347826,45285.16571654582,0.0
427,91,0.0,0.7912087912087912,45285.16571654582,0.0
428,90,0.0,0.8222222222222222,45250.28165995849,0.0
429,89,0.0,0.8764044943820225,45250.28165995849,0.0
430,87,0.0,0.9310344827586207,45250.28165995849,0.0
431,86,0.0,0.9651162790697675,45250.28165995849,0.0
432,85,0.0,0.9882352941176471,45221.05647109482,0.0
433,84,0.0,1.0,45219.76853093444,0.0
434,83,0.0,1.0,45219.76853093444,0.0
435,81,0.0,1.0,45187.080828100676,0.0
436,80,0.0,1.0,45187.080828100676,0.0
437,79,0.0,1.0,45187.080828100676,0.0
438,78,0.0,1.0,45172.22074325412,0.0
439,77,0.0,1.0,45169.06298682498,0.0
440,76,0.0,1.0,45169.06298682498,0.0
441,74,0.0,1.0,45169.06298682498,0.0
442,73,0.0,1.0,45169.06298682498,0.0
443,72,0.0,1.0,45165.01481756645,0.0
444,71,0.0,1.0,45157.99474831735,0.0
445,70,0.0,1.0,45140.266706058435,0.0
446,68,0.0,1.0,45140.266706058435,0.0
447,67,0.0,1.0,45140.266706058435,0.0
448,66,0.0,1.0,45140.266706058435,0.0
449,65,0.0,1.0,45139.07208156162,0.0
450,64,0.0,1.0,45139.07208156162,0.0
451,62,0.0,1.0,45139.07208156162,0.0
452,61,0.0,1.0,45134.34099162312,0.0
453,60,0.0,1.0,45132.88490806388,0.0
454,59,0.0,1.0,45132.88490806388,0.0
455,58,0.0,1.0,45132.281001664356,0.0
456,56,0.0,1.0,45132.281001664356,0.0
457,55,0.0,1.0,45120.28347563639,0.0
458,54,0.0,1.0,45120.28347563639,0.0
459,53,0.0,1.0,45116.89523734,0.0
460,52,0.0,1.0,45116.89523734,0.0
461,50,0.0,1.0,45116.89523734,0.0
462,49,0.0,1.0,45113.56695170596,0.0
463,48,0.0,1.0,45113.56695170596,0.0
464,47,0.0,1.0,45108.5961233507,0.0
465,46,0.0,1.0,45108.5961233507,0.0
466,45,0.0,1.0,45107.59947208961,0.0
467,43,0.0,1.0,45105.74825768145,0.0
468,42,0.0,1.0,45104.53130926729,0.0
469,41,0.0,1.0,45104.53130926729,0.0
470,40,0.0,1.0,45103.58868280161,0.0
471,39,0.0,1.0,45103.38218450232,0.0
472,37,0.0,1.0,45102.60406092656,0.0
473,36,0.0,1.0,45100.85920392927,0.0
474,35,0.0,1.0,45100.85920392927,0.0
475,34,0.0,1.0,45100.54802532467,0.0
476,33,0.0,1.0,45098.08427995996,0.0
477,31,0.0,1.0,45098.08427995996,0.0
478,30,0.0,1.0,45098.08427995996,0.0
479,29,0.0,1.0,45097.81915663027,0.0
480,28,0.0,1.0,45095.52717192372,0.0
481,27,0.0,1.0,45094.66486745339,0.0
482,25,0.0,1.0,45094.66486745339,0.0
483,24,0.0,1.0,45094.603367203264,0.0
484,23,0.0,1.0,45094.14864839785,0.0
485,22,0.0,1.0,45093.86589756487,0.0
486,21,0.0,1.0,45093.76938450184,0.0
487,19,0.0,1.0,45092.661524479714,0.0
488,18,0.0,1.0,45090.808516023055,0.0
489,17,0.0,1.0,45090.024084268116,0.0
490,16,0.0,1.0,45089.932510297345,0.0
491,15,0.0,1.0,45089.199832542035,0.0
492,14,0.0,1.0,45089.199832542035,0.0
493,12,0.0,1.0,45089.199832542035,0.0
494,11,0.0,1.0,45089.199832542035,0.0
495,10,0.0,1.0,45089.199832542035,0.0
496,9,0.0,1.0,45089.199832542035,0.0
497,8,0.0,1.0,45089.14897295537,0.0
498,6,0.0,1.0,45089.14897295537,0.0
499,5,0.0,1.0,45089.07935077959,0.0
500,4,0.0,1.0,45089.07935077959,0.0
