hour,p_vital_mw,p_nonvital_mw,p_load_mw,p_pv_mw,v_kn,p_propulsion_mw,p_ess_mw,energy_ess_mwh,soc,p_g1_mw,p_g2_mw,eeoi,co2_g1,co2_g2,cost_g1,cost_g2,cost_ess,cost_pv
0,5.500000,1.400000,6.900000,0.000000,10.981819195749,2.913704793828,-0.046692274032,37.544357660330,0.500591435471,3.872578543889,5.987818523971,7.352686974579,691.183457249802,923.734121905550,671.430182048286,837.807210761725,1.009374724353,0.000000000000
1,7.300000,1.900000,9.200000,0.000000,10.114047959336,2.276133374518,0.354142414035,37.171576171872,0.495621015625,4.175105320207,6.946885640276,8.754870858055,727.076363072121,1043.867311651213,706.710821495125,952.185997809556,1.539292452500,0.000000000000
2,7.900000,2.000000,9.900000,0.000000,10.165089608551,2.310767842633,0.389931959394,36.761121477773,0.490148286370,4.418210902078,7.402624981162,9.158878161824,757.710041286471,1104.306303288317,736.786169303008,1009.890553401347,1.653801811714,0.000000000000
3,9.700000,2.400000,12.100000,0.000000,9.426113774635,1.842556072703,1.122815615422,35.579210303646,0.474389470715,4.790441503808,8.029298953473,10.601656160754,807.706867357074,1190.941476059494,785.813585463986,1092.765682338656,6.421074096808,0.000000000000
4,10.200000,2.600000,12.800000,0.000000,9.737389640485,2.031188956411,1.685973113758,33.804501762848,0.450726690171,4.867417454451,8.277798388202,10.500448979121,818.512835669100,1226.426426525423,796.401794240054,1126.759636196213,13.222772963355,0.000000000000
5,12.100000,3.100000,15.200000,0.600000,9.390115263437,1.821526318551,2.283171538586,31.401163301178,0.418682177349,5.103167943173,9.035186836792,11.667289175194,852.603040690810,1338.540762647724,829.788215049042,1234.329641626974,23.415350780824,6.120000000000
6,13.000000,3.300000,16.300000,1.050000,9.547840461523,1.914864913892,2.712665386375,28.545726052362,0.380609680698,5.398203655031,9.053995872486,11.724018206995,897.380173016415,1341.400935150979,873.606278975881,1237.076959916061,32.641780043275,10.710000000000
7,12.000000,3.000000,15.000000,1.400000,9.711744589982,2.015182754099,1.974880389015,26.466904590241,0.352892061203,4.926276103253,8.714026261831,10.899972878789,826.883410346542,1290.271642383939,804.601864430307,1187.987484812955,17.770655968941,14.280000000000
8,12.100000,3.000000,15.100000,2.250000,9.474436548473,1.871039067172,1.703451129928,24.673798137686,0.328983975169,4.870401271819,8.147186665425,10.695255212635,818.934928123461,1207.695409513370,796.815326392830,1108.812289520817,13.477506733824,22.950000000000
9,11.300000,2.900000,14.200000,1.550000,9.768823558524,2.050923576486,1.672928020040,22.912821274486,0.305504283660,4.752076693013,8.275918863433,10.382706396189,802.380911029930,1226.155625856587,780.593947967816,1126.500112675988,13.034359089010,15.810000000000
10,9.200000,2.300000,11.500000,1.650000,10.030884249469,2.220446622692,0.688973000987,22.187586536605,0.295834487155,4.409592323422,6.971881298283,8.990847037129,756.596733427783,1047.126185254605,735.693665845236,955.294897464908,3.041140323181,16.830000000000
11,11.500000,3.000000,14.500000,2.050000,9.387948702591,1.820265779035,0.782057643841,21.364367964141,0.284858239522,4.993764481569,8.494443653625,11.155168996516,836.596374730273,1257.886711430269,814.115061844722,1156.920049508517,3.629940880647,20.910000000000
12,9.200000,2.300000,11.500000,2.050000,10.064138078143,2.242603215774,0.459492820756,20.880691310713,0.278409217476,4.335122560529,6.897987834489,8.865992879897,747.060608405206,1037.510922457150,726.334209718860,946.122995450214,1.907874705003,20.910000000000
13,10.200000,2.600000,12.800000,3.500000,10.089324841150,2.259482572333,0.227662689934,20.641046373941,0.275213951653,4.360242910001,6.971576972398,8.907172295797,750.260625261916,1047.086468905904,729.475251964811,955.257007071513,1.222870291668,35.700000000000
14,11.300000,2.800000,14.100000,4.200000,9.959204427974,2.173184615487,0.756398316318,19.844837619922,0.264597834932,4.364214172485,6.952572126684,9.013652736576,750.768073859710,1044.608131066673,729.973319533020,952.892698306571,3.460195175595,42.840000000000
15,10.100000,2.600000,12.700000,1.700000,9.978090327838,2.185571275462,0.931538159047,18.864271136715,0.251523615156,4.649508153856,7.604524962559,9.621627123902,788.337083520968,1131.772207340577,766.827136792294,1036.145057565223,4.731382369570,17.340000000000
16,9.200000,2.300000,11.500000,1.650000,9.828000803531,2.088421861659,0.225413210589,18.626994072936,0.248359920972,4.372007854843,7.341000796226,9.400552537972,751.765189766409,1096.007568170087,730.951979134689,1001.961563392732,1.218487796685,16.830000000000
17,9.600000,2.400000,12.000000,1.150000,9.785307935472,2.061323583848,0.649684431504,17.943115723985,0.239241542986,4.513032634943,7.748606517401,9.819430162780,770.091084464304,1151.631873409074,748.933417952158,1055.140234304670,2.814986400318,11.730000000000
18,9.200000,2.300000,11.500000,0.000000,9.839557520552,2.095797835484,1.304567011158,16.569887291186,0.220931830549,4.533251890174,7.757978934151,9.785469304130,772.762550348639,1152.931211322953,751.553867779102,1056.383337718047,8.318148872391,0.000000000000
19,8.900000,2.300000,11.200000,0.000000,9.905668442172,2.138326622370,0.981440822477,15.536791688579,0.207157222514,4.728475073579,7.628410726314,9.762964499982,799.124183775458,1135.049603214783,777.401895661887,1039.279138856899,5.141872178502,0.000000000000
