hour,p_vital_mw,p_nonvital_mw,p_load_mw,p_pv_mw,v_kn,p_propulsion_mw,p_ess_mw,energy_ess_mwh,soc,p_g1_mw,p_g2_mw,eeoi,co2_g1,co2_g2,cost_g1,cost_g2,cost_ess,cost_pv
0,5.500000,1.400000,6.900000,0.000000,10.571625266979,2.599249455304,-0.090405908302,37.585885612887,0.501145141505,3.830182842853,5.759472520753,7.486513077309,686.350886659295,896.541329533629,666.676102040158,811.984494409114,1.035144881500,0.000000000000
1,7.300000,1.900000,9.200000,0.000000,10.177351559280,2.319140237463,0.419066931718,37.144762526868,0.495263500358,4.259590672390,6.840482633355,8.684031716800,737.541428124149,1030.067446552137,716.988553120772,939.024550752009,1.755153501016,0.000000000000
2,7.900000,2.000000,9.900000,0.000000,10.043132407907,2.228590352459,0.591649383016,36.521973702640,0.486959649369,4.351795573283,7.185145396161,9.082713604242,749.182639339993,1075.195267669983,728.417168130737,982.084395293018,2.505210667420,0.000000000000
3,9.700000,2.400000,12.100000,0.000000,9.727695121042,2.025128255334,1.239141668142,35.217614051965,0.469568187360,4.774224356096,8.111762231095,10.321542993881,805.450689292590,1202.645779171404,783.602528903611,1103.975205784833,7.602529917021,0.000000000000
4,10.200000,2.600000,12.800000,0.000000,9.559052027746,1.921618437159,1.580163421954,33.554284134118,0.447390455122,4.881122058298,8.260332956907,10.693345472199,820.453479981018,1223.911434407250,798.303047823613,1124.349436665807,11.736740692352,0.000000000000
5,12.100000,3.100000,15.200000,0.600000,9.387596758031,1.820061067023,2.478926974815,30.944887318524,0.412598497580,5.061924347127,8.879209745081,11.512503787290,846.530797767808,1314.964066839778,823.843107414042,1211.688808369294,27.423839469798,6.120000000000
6,13.000000,3.300000,16.300000,1.050000,9.197574702418,1.711759127691,2.152032167711,28.679590299881,0.382394537332,5.433418675987,9.376308283994,12.469952557623,902.881706625501,1390.984697061357,878.987524723192,1284.726847357395,20.914342538702,10.710000000000
7,12.000000,3.000000,15.000000,1.400000,9.451901208537,1.857719766115,1.561264270104,27.036154226087,0.360482056348,5.065290630659,8.831164865352,11.398645964252,847.024690142633,1307.752821161306,824.326686817430,1204.765831969196,11.481448320750,14.280000000000
8,12.100000,3.000000,15.100000,2.250000,9.794713664623,2.067273389492,2.030872031997,24.898394192405,0.331978589232,4.828410898444,8.057990459051,10.250543645076,813.017058341296,1195.005739863358,791.017104236078,1096.657797109053,18.735097204500,22.950000000000
9,11.300000,2.900000,14.200000,1.550000,9.602421524286,1.947892478236,1.330400992924,23.497972094591,0.313306294595,4.983475598754,8.284015886559,10.739114837663,835.107648073082,1227.322501305986,812.657084748902,1127.618405986632,8.610857248480,15.810000000000
10,9.200000,2.300000,11.500000,1.650000,10.093426166300,2.262239141386,0.673376178580,22.789155064506,0.303855400860,4.395212790157,7.043650172649,8.972488812283,754.743716756795,1056.519350337891,733.875194601730,964.257449301996,2.949772554882,16.830000000000
11,11.500000,3.000000,14.500000,2.050000,9.741750533098,2.033919184368,1.582001065890,21.123890784622,0.281651877128,4.793255824071,8.108662294406,10.317979480091,808.099127073149,1202.204514940108,786.197988023794,1103.552541173672,11.761727701656,20.910000000000
12,9.200000,2.300000,11.500000,2.050000,10.112057664976,2.274789911241,0.589272146130,20.503604315011,0.273381390867,4.249090687347,6.886427077764,8.763014011104,736.230324408989,1036.011735576631,715.701119949034,944.693173110045,2.493139147480,20.910000000000
13,10.200000,2.600000,12.800000,3.500000,10.097015099854,2.264653162075,0.098626332742,20.399787122652,0.271997161635,4.424855916826,7.041170912508,8.986634833410,758.569782611250,1056.193969585035,737.629819502567,963.946944109987,1.041826760093,35.700000000000
14,11.300000,2.800000,14.100000,4.200000,10.215857232574,2.345563127257,0.567191885589,19.802743032558,0.264036573767,4.405868269796,7.272502971873,9.020025367086,756.116298043666,1086.829529643312,735.222196977861,993.194511812075,2.383338530834,42.840000000000
15,10.100000,2.600000,12.700000,1.700000,9.839220474107,2.095582473052,1.141308458484,18.601365707838,0.248018209438,4.501320869051,7.452953145517,9.551884015021,768.548717833548,1111.113137504195,747.420414788574,1016.395418631094,6.601115488851,17.340000000000
16,9.200000,2.300000,11.500000,1.650000,10.076609853171,2.250950850870,0.685395102991,17.879897178374,0.238398629045,4.262488693405,7.153067054473,8.975473153500,737.903820063070,1070.943004245539,717.344392519176,978.024601918700,3.019995722978,16.830000000000
17,9.600000,2.400000,12.000000,1.150000,9.870119466119,2.115387378455,0.612499859144,17.235160484538,0.229802139794,4.593823372754,7.759064146557,9.796808114812,780.831611658401,1153.081717938306,759.467651813878,1056.527333058964,2.613171133040,11.730000000000
18,9.200000,2.300000,11.500000,0.000000,9.599560808535,1.946152071377,0.806163094810,16.386567753159,0.218487570042,4.721290112935,7.918698863633,10.279066021074,798.135735591031,1175.354650893748,776.433025651653,1077.842457711953,3.794565422365,0.000000000000
19,8.900000,2.300000,11.200000,0.000000,9.851114673626,2.103191435362,1.025304708647,15.307299638794,0.204097328517,4.643790272852,7.634096453864,9.762312333020,787.562542054627,1135.830623391980,766.067728551214,1040.026044668796,5.520373905964,0.000000000000
20,6.800000,1.700000,8.500000,0.000000,10.346852858201,2.436954945505,0.291770309745,15.000172996957,0.200002306626,4.118084816217,6.527099819543,8.264492751027,720.122252635217,990.107556215718,699.879110990872,900.944957298461,1.366058628690,0.000000000000
21,5.400000,1.300000,6.700000,0.000000,10.727525371964,2.715947257766,-0.001477864103,15.001576967855,0.200021026238,3.811120073532,5.606305048336,7.284060587068,684.193789636225,878.605105537523,664.553711675849,794.967275247505,1.000009391554,0.000000000000
22,4.800000,1.300000,6.100000,0.000000,10.915825556626,2.861491372892,0.000154614639,15.001414215603,0.200018856208,3.697471682582,5.263865075671,6.920797806567,671.537224213012,839.387207170226,652.096519156428,757.804016716201,1.000000102794,0.000000000000
23,2.800000,0.700000,3.500000,0.000000,11.000000000000,2.928200000000,0.001085574779,15.000271505310,0.200003620071,2.912670797635,3.514443627586,5.689638918654,593.655998844221,658.064563259674,575.239514851793,586.977901494159,1.000005067432,0.000000000000
