hour,p_vital_mw,p_nonvital_mw,p_load_mw,p_pv_mw,v_kn,p_propulsion_mw,p_ess_mw,energy_ess_mwh,soc,p_g1_mw,p_g2_mw,eeoi,co2_g1,co2_g2,cost_g1,cost_g2,cost_ess,cost_pv
0,5.500000,1.400000,6.900000,0.000000,10.616387626693,2.632406668394,-0.294083719396,37.779379533426,0.503725060446,3.795517471160,6.030972916629,7.589067594385,682.435538509046,928.934127634315,662.823597014424,842.748290134538,1.371886506259,0.000000000000
1,7.300000,1.900000,9.200000,0.000000,10.116155774567,2.277556741860,0.499875200570,37.253195111773,0.496709268157,4.176858610176,6.800822931114,8.660629355315,727.291582068646,1024.953931214538,706.922225364298,934.148993627853,2.074463429424,0.000000000000
2,7.900000,2.000000,9.900000,0.000000,10.361996932178,2.447671093433,0.368441671065,36.865361773810,0.491538156984,5.062343006537,6.916886415831,9.103249509631,846.592205729124,1039.964664103686,823.903233384281,948.463345608697,1.583721839402,0.000000000000
3,9.700000,2.400000,12.100000,0.000000,9.625311376702,1.961855625007,1.063712195692,35.745664725713,0.476608863010,4.562026437582,8.436116991733,10.524086362042,776.583414807927,1249.368748991256,755.301425074494,1148.752047040855,5.865379631636,0.000000000000
4,10.200000,2.600000,12.800000,0.000000,9.620802674275,1.959099990368,1.166636227514,34.517626591488,0.460235021220,5.132820738060,8.459643024795,10.964767933857,856.997165222841,1252.800207994300,834.089882334433,1152.042349845531,6.852472375596,0.000000000000
5,12.100000,3.100000,15.200000,0.600000,9.462470620960,1.863958819170,2.112679728184,32.293753193399,0.430583375912,5.295487969993,9.055791120993,11.747453132580,881.524483044492,1341.674119718311,858.094362564309,1237.339372992352,20.192687225686,6.120000000000
6,13.000000,3.300000,16.300000,1.050000,9.228647831331,1.729166850651,1.462886201070,30.753872981746,0.410051639757,5.609812551638,9.906468097943,13.034609456075,930.943083187387,1474.893322593546,906.427709858404,1365.454514005891,10.202154960312,10.710000000000
7,12.000000,3.000000,15.000000,1.400000,9.722467825390,2.021865327212,2.045427631742,28.600791264123,0.381343883522,4.935288882515,8.641148812955,10.839023811678,828.173419602421,1279.467785751073,805.865459190514,1177.620892873344,18.990229045783,14.280000000000
8,12.100000,3.000000,15.100000,2.250000,9.416231235188,1.836766820843,1.418153560368,27.107998042683,0.361439973902,4.815881416580,8.452731843895,10.954765018948,811.260450716402,1251.791560194860,789.295856640281,1151.075169131490,9.647985939372,22.950000000000
9,11.300000,2.900000,14.200000,1.550000,9.741530062293,2.033781095330,1.932513601265,25.073773199247,0.334316975990,4.699856660749,8.051410833316,10.210245813858,795.195377133979,1194.072953647879,773.550764139682,1095.764488647983,17.058817922018,15.810000000000
10,9.200000,2.300000,11.500000,1.650000,10.199575287714,2.334365977506,0.934800715705,24.089772445873,0.321196965945,4.453490691205,6.796074570596,8.758359914078,762.288227956786,1024.342798853898,741.278419670872,933.566351430322,4.757565225754,16.830000000000
11,11.500000,3.000000,14.500000,2.050000,9.720186514664,2.020442410438,1.664224698843,22.337956973407,0.297839426312,4.949727942815,7.856489768779,10.271861127837,830.244669984641,1166.643450321269,807.894222516328,1069.504511708592,12.909468547428,20.910000000000
12,9.200000,2.300000,11.500000,2.050000,9.968367290510,2.179188383569,0.664712705039,21.638259389155,0.288510125189,3.854747726982,7.109727951548,8.799636048152,689.145057791912,1065.215025223957,669.425013226540,972.556657514666,2.899924815031,20.910000000000
13,10.200000,2.600000,12.800000,3.500000,9.956337660163,2.171308494979,0.358417758102,21.260977538522,0.283479700514,4.295899982267,6.816990754609,8.884465484124,742.098214700869,1027.036551099192,721.462636336582,936.134606571536,1.552392144089,35.700000000000
14,11.300000,2.800000,14.100000,4.200000,10.117215894359,2.278272844716,0.106453316608,21.148921415776,0.281985618877,4.578657934675,7.493161593433,9.367064435184,778.802043864060,1116.570219878618,757.477305492029,1021.611250318022,1.048728927053,42.840000000000
