iteration,population,epsilon,feasible_ratio,best_cost,minimum_cv
196,366,0.0,1.0,44609.64762040826,0.0
197,365,0.0,1.0,44609.64762040826,0.0
198,364,0.0,1.0,44609.522106408906,0.0
199,363,0.0,1.0,44609.522106408906,0.0
200,362,0.0,1.0,44609.522106408906,0.0
201,360,0.0,1.0,44609.46182051393,0.0
202,359,0.0,1.0,44609.46182051393,0.0
203,358,0.0,1.0,44609.46182051393,0.0
204,357,0.0,1.0,44609.426386182895,0.0
205,356,0.0,1.0,44609.39231856319,0.0
206,354,0.0,1.0,44609.36413093528,0.0
207,353,0.0,1.0,44609.355945123985,0.0
208,352,0.0,1.0,44609.29866225031,0.0
209,351,0.0,1.0,44609.29866225031,0.0
210,350,0.0,1.0,44609.24999198088,0.0
211,348,0.0,1.0,44609.17207303064,0.0
212,347,0.0,1.0,44609.14577943807,0.0
213,346,0.0,1.0,44609.11123316207,0.0
214,345,0.0,1.0,44609.10243182774,0.0
215,344,0.0,1.0,44609.10243182774,0.0
216,343,0.0,1.0,44609.06973624059,0.0
217,341,0.0,1.0,44609.05913618706,0.0
218,340,0.0,1.0,44609.0093041996,0.0
219,339,0.0,1.0,44609.0093041996,0.0
220,338,0.0,1.0,44608.9789092184,0.0
221,337,0.0,1.0,44608.97787290688,0.0
222,335,0.0,1.0,44608.92880130753,0.0
223,334,0.0,1.0,44608.92880130753,0.0
224,333,0.0,1.0,44608.908847178114,0.0
225,332,0.0,1.0,44608.908847178114,0.0
226,331,0.0,1.0,44608.87953852756,0.0
227,329,0.0,1.0,44608.85556004822,0.0
228,328,0.0,1.0,44608.85556004822,0.0
229,327,0.0,1.0,44608.83431125182,0.0
230,326,0.0,1.0,44608.80616718105,0.0
231,325,0.0,1.0,44608.80616718105,0.0
232,323,0.0,1.0,44608.80616718105,0.0
233,322,0.0,1.0,44608.79913300513,0.0
234,321,0.0,1.0,44608.797215733655,0.0
235,320,0.0,1.0,44608.76361001226,0.0
236,319,0.0,1.0,44608.75857460813,0.0
237,317,0.0,1.0,44608.747844264464,0.0
238,316,0.0,1.0,44608.7253588855,0.0
239,315,0.0,1.0,44608.68916660252,0.0
240,314,0.0,1.0,44608.679727825845,0.0
241,313,0.0,1.0,44608.67320773723,0.0
242,312,0.0,1.0,44608.66731175511,0.0
243,310,0.0,1.0,44608.648866902266,0.0
244,309,0.0,1.0,44608.63756313018,0.0
245,308,0.0,1.0,44608.63756313018,0.0
246,307,0.0,1.0,44608.62770729019,0.0
247,306,0.0,1.0,44608.61096396379,0.0
248,304,0.0,1.0,44608.60681245785,0.0
249,303,0.0,1.0,44608.58568482126,0.0
250,302,0.0,1.0,44608.58508831155,0.0
251,301,0.0,1.0,44608.570634701246,0.0
252,300,0.0,1.0,44608.570634701246,0.0
253,298,0.0,1.0,44608.55493743418,0.0
254,297,0.0,1.0,44608.55493743418,0.0
255,296,0.0,1.0,44608.55253493125,0.0
256,295,0.0,1.0,44608.54950525904,0.0
257,294,0.0,1.0,44608.5426214401,0.0
258,292,0.0,1.0,44608.53493797546,0.0
259,291,0.0,1.0,44608.526897470525,0.0
260,290,0.0,1.0,44608.51754384853,0.0
261,289,0.0,1.0,44608.51754384853,0.0
262,288,0.0,1.0,44608.517425255784,0.0
263,287,0.0,1.0,44608.51130864635,0.0
264,285,0.0,1.0,44608.50800297434,0.0
265,284,0.0,1.0,44608.50647247326,0.0
266,283,0.0,1.0,44608.49913904779,0.0
267,282,0.0,1.0,44608.49701124316,0.0
268,281,0.0,1.0,44608.493532354114,0.0
269,279,0.0,1.0,44608.492670024,0.0
270,278,0.0,1.0,44608.48569438929,0.0
271,277,0.0,1.0,44608.48533373855,0.0
272,276,0.0,1.0,44608.47951499162,0.0
273,275,0.0,1.0,44608.47788176454,0.0
274,273,0.0,1.0,44608.47670773075,0.0
275,272,0.0,1.0,44608.47670773075,0.0
276,271,0.0,1.0,44608.461439132865,0.0
277,270,0.0,1.0,44608.461439132865,0.0
278,269,0.0,1.0,44608.460947769454,0.0
279,267,0.0,1.0,44608.45944531485,0.0
280,266,0.0,1.0,44608.45244038124,0.0
281,265,0.0,1.0,44608.448855409915,0.0
282,264,0.0,1.0,44608.448855409915,0.0
283,263,0.0,1.0,44608.44494816262,0.0
284,261,0.0,1.0,44608.44284046152,0.0
285,260,0.0,1.0,44608.43387813141,0.0
286,259,0.0,1.0,44608.431202868465,0.0
287,258,0.0,1.0,44608.42730593661,0.0
288,257,0.0,1.0,44608.42278215921,0.0
289,256,0.0,1.0,44608.42167362194,0.0
290,254,0.0,1.0,44608.41310126393,0.0
291,253,0.0,1.0,44608.41085777755,0.0
292,252,0.0,1.0,44608.405361232675,0.0
293,251,0.0,1.0,44608.402666819806,0.0
294,250,0.0,1.0,44608.39446670126,0.0
295,248,0.0,1.0,44608.39253440079,0.0
296,247,0.0,1.0,44608.39253440079,0.0
297,246,0.0,1.0,44608.39253440079,0.0
298,245,0.0,1.0,44608.39076641883,0.0
299,244,0.0,1.0,44608.38875103681,0.0
300,242,0.0,1.0,44608.38875103681,0.0
301,241,0.0,1.0,44608.38873340431,0.0
302,240,0.0,1.0,44608.38701318791,0.0
303,239,0.0,1.0,44608.38591198556,0.0
304,238,0.0,1.0,44608.3843913426,0.0
305,236,0.0,1.0,44608.3843913426,0.0
306,235,0.0,1.0,44608.38342176903,0.0
307,234,0.0,1.0,44608.38342176903,0.0
308,233,0.0,1.0,44608.38295323411,0.0
309,232,0.0,1.0,44608.38144288883,0.0
310,230,0.0,1.0,44608.378939730705,0.0
311,229,0.0,1.0,44608.378939730705,0.0
312,228,0.0,1.0,44608.378939730705,0.0
313,227,0.0,1.0,44608.37466854963,0.0
314,226,0.0,1.0,44608.37466854963,0.0
315,225,0.0,1.0,44608.3743762988,0.0
316,223,0.0,1.0,44608.373463750584,0.0
317,222,0.0,1.0,44608.371382650694,0.0
318,221,0.0,1.0,44608.3690987991,0.0
319,220,0.0,1.0,44608.36585777301,0.0
320,219,0.0,1.0,44608.36585777301,0.0
321,217,0.0,1.0,44608.36585777301,0.0
322,216,0.0,1.0,44608.361952227526,0.0
323,215,0.0,1.0,44608.36124093333,0.0
324,214,0.0,1.0,44608.358195009234,0.0
325,213,0.0,1.0,44608.35548183521,0.0
326,211,0.0,1.0,44608.35113241972,0.0
327,210,0.0,1.0,44608.35113241972,0.0
328,209,0.0,1.0,44608.35113241972,0.0
329,208,0.0,1.0,44608.35113241972,0.0
330,207,0.0,1.0,44608.34919028643,0.0
331,205,0.0,1.0,44608.3488242303,0.0
332,204,0.0,1.0,44608.34787304023,0.0
333,203,0.0,1.0,44608.345125673324,0.0
334,202,0.0,1.0,44608.345125673324,0.0
335,201,0.0,1.0,44608.34363797655,0.0
336,199,0.0,1.0,44608.3427808582,0.0
337,198,0.0,1.0,44608.340823892424,0.0
338,197,0.0,1.0,44608.340823892424,0.0
339,196,0.0,1.0,44608.33977325091,0.0
340,195,0.0,1.0,44608.33897550852,0.0
341,194,0.0,1.0,44608.33640959181,0.0
342,192,0.0,1.0,44608.33466092744,0.0
343,191,0.0,1.0,44608.33370903913,0.0
344,190,0.0,1.0,44608.33129081195,0.0
345,189,0.0,1.0,44608.3306873169,0.0
346,188,0.0,1.0,44608.32746650725,0.0
347,186,0.0,1.0,44608.32746650725,0.0
348,185,0.0,1.0,44608.323916629,0.0
349,184,0.0,1.0,44608.32319251458,0.0
350,183,0.0,1.0,44608.321710428034,0.0
351,182,0.0,1.0,44608.32079004318,0.0
352,180,0.0,1.0,44608.31819998681,0.0
353,179,0.0,1.0,44608.31604293622,0.0
354,178,0.0,1.0,44608.31604293622,0.0
355,177,0.0,1.0,44608.314466305594,0.0
356,176,0.0,1.0,44608.314466305594,0.0
357,174,0.0,1.0,44608.31309832452,0.0
358,173,0.0,1.0,44608.310053766436,0.0
359,172,0.0,1.0,44608.30714934767,0.0
360,171,0.0,1.0,44608.304095244595,0.0
361,170,0.0,1.0,44608.304095244595,0.0
362,168,0.0,1.0,44608.29894929468,0.0
363,167,0.0,1.0,44608.29894929468,0.0
364,166,0.0,1.0,44608.298388529554,0.0
365,165,0.0,1.0,44608.295824607994,0.0
366,164,0.0,1.0,44608.291889266395,0.0
367,163,0.0,1.0,44608.29125227376,0.0
368,161,0.0,1.0,44608.286593664285,0.0
369,160,0.0,1.0,44608.28651438739,0.0
370,159,0.0,1.0,44608.281726226705,0.0
371,158,0.0,1.0,44608.28165259792,0.0
372,157,0.0,1.0,44608.28165259792,0.0
373,155,0.0,1.0,44608.28045714184,0.0
374,154,0.0,1.0,44608.278027165245,0.0
375,153,0.0,1.0,44608.27756082291,0.0
376,152,0.0,1.0,44608.276514747005,0.0
377,151,0.0,1.0,44608.276514747005,0.0
378,149,0.0,1.0,44608.276085109195,0.0
379,148,0.0,1.0,44608.27407363737,0.0
380,147,0.0,1.0,44608.27278375608,0.0
381,146,0.0,1.0,44608.27216313769,0.0
382,145,0.0,1.0,44608.271195660134,0.0
383,143,0.0,1.0,44608.268636891225,0.0
384,142,0.0,1.0,44608.268636891225,0.0
385,141,0.0,1.0,44608.268636891225,0.0
386,140,0.0,1.0,44608.26754671227,0.0
387,139,0.0,1.0,44608.26727871421,0.0
388,138,0.0,1.0,44608.26727871421,0.0
389,136,0.0,1.0,44608.26695884658,0.0
390,135,0.0,1.0,44608.26554417792,0.0
391,134,0.0,1.0,44608.265397947835,0.0
392,133,0.0,1.0,44608.263580018174,0.0
393,132,0.0,1.0,44608.26329085079,0.0
394,130,0.0,1.0,44608.26171684799,0.0
395,129,0.0,1.0,44608.26168032974,0.0
396,128,0.0,1.0,44608.260381583954,0.0
397,127,0.0,1.0,44608.257629890155,0.0
398,126,0.0,1.0,44608.257629890155,0.0
399,124,0.0,1.0,44608.257629890155,0.0
400,123,0.0,1.0,44608.256100279956,0.0
401,122,0.0,1.0,44608.256100279956,0.0
402,121,0.0,1.0,44608.25440981427,0.0
403,120,0.0,1.0,44608.25303059738,0.0
404,118,0.0,1.0,44608.2521328046,0.0
405,117,0.0,1.0,44608.2521328046,0.0
406,116,0.0,1.0,44608.25180855345,0.0
407,115,0.0,1.0,44608.251650063474,0.0
408,114,0.0,1.0,44608.251650063474,0.0
409,112,0.0,1.0,44608.24940549617,0.0
410,111,0.0,1.0,44608.247691266646,0.0
411,110,0.0,1.0,44608.247691266646,0.0
412,109,0.0,1.0,44608.24734020134,0.0
413,108,0.0,1.0,44608.24660055093,0.0
414,107,0.0,1.0,44608.246351963215,0.0
415,105,0.0,1.0,44608.24588618084,0.0
416,104,0.0,1.0,44608.24558730594,0.0
417,103,0.0,1.0,44608.24537240778,0.0
418,102,0.0,1.0,44608.24462735448,0.0
419,101,0.0,1.0,44608.24429262974,0.0
420,99,0.0,1.0,44608.24429262974,0.0
421,98,0.0,1.0,44608.243842715856,0.0
422,97,0.0,1.0,44608.24360805936,0.0
423,96,0.0,1.0,44608.24360805936,0.0
424,95,0.0,1.0,44608.24360805936,0.0
425,93,0.0,1.0,44608.243062745794,0.0
426,92,0.0,1.0,44608.243062745794,0.0
427,91,0.0,1.0,44608.242138040325,0.0
428,90,0.0,1.0,44608.241680428284,0.0
429,89,0.0,1.0,44608.24133401159,0.0
430,87,0.0,1.0,44608.24133401159,0.0
431,86,0.0,1.0,44608.24067177426,0.0
432,85,0.0,1.0,44608.23955297984,0.0
433,84,0.0,1.0,44608.23874514631,0.0
434,83,0.0,1.0,44608.23874514631,0.0
435,81,0.0,1.0,44608.238379155824,0.0
436,80,0.0,1.0,44608.23778219461,0.0
437,79,0.0,1.0,44608.23730901966,0.0
438,78,0.0,1.0,44608.23635840751,0.0
439,77,0.0,1.0,44608.23574699854,0.0
440,76,0.0,1.0,44608.235604588794,0.0
441,74,0.0,1.0,44608.23460254024,0.0
442,73,0.0,1.0,44608.23460254024,0.0
443,72,0.0,1.0,44608.23358207845,0.0
444,71,0.0,1.0,44608.2325635297,0.0
445,70,0.0,1.0,44608.23119369974,0.0
446,68,0.0,1.0,44608.23119369974,0.0
447,67,0.0,1.0,44608.23119369974,0.0
448,66,0.0,1.0,44608.230129957024,0.0
449,65,0.0,1.0,44608.230129957024,0.0
450,64,0.0,1.0,44608.230129957024,0.0
451,62,0.0,1.0,44608.230129957024,0.0
452,61,0.0,1.0,44608.22914816094,0.0
453,60,0.0,1.0,44608.22914816094,0.0
454,59,0.0,1.0,44608.22914816094,0.0
455,58,0.0,1.0,44608.228306222794,0.0
456,56,0.0,1.0,44608.228306222794,0.0
457,55,0.0,1.0,44608.227585014545,0.0
458,54,0.0,1.0,44608.22683574838,0.0
459,53,0.0,1.0,44608.22683574838,0.0
460,52,0.0,1.0,44608.22574846972,0.0
461,50,0.0,1.0,44608.225562785294,0.0
462,49,0.0,1.0,44608.225562785294,0.0
463,48,0.0,1.0,44608.22501687959,0.0
464,47,0.0,1.0,44608.22501687959,0.0
465,46,0.0,1.0,44608.22460994977,0.0
466,45,0.0,1.0,44608.22375240144,0.0
467,43,0.0,1.0,44608.22375240144,0.0
468,42,0.0,1.0,44608.22230732527,0.0
469,41,0.0,1.0,44608.22230732527,0.0
470,40,0.0,1.0,44608.220591229256,0.0
471,39,0.0,1.0,44608.2201166673,0.0
472,37,0.0,1.0,44608.219332416316,0.0
473,36,0.0,1.0,44608.218728360334,0.0
474,35,0.0,1.0,44608.216581238295,0.0
475,34,0.0,1.0,44608.216581238295,0.0
476,33,0.0,1.0,44608.215385671676,0.0
477,31,0.0,1.0,44608.215385671676,0.0
478,30,0.0,1.0,44608.215385671676,0.0
479,29,0.0,1.0,44608.21479003001,0.0
480,28,0.0,1.0,44608.21479003001,0.0
481,27,0.0,1.0,44608.21479003001,0.0
482,25,0.0,1.0,44608.21461733469,0.0
483,24,0.0,1.0,44608.21391506665,0.0
484,23,0.0,1.0,44608.21291644378,0.0
485,22,0.0,1.0,44608.21291644378,0.0
486,21,0.0,1.0,44608.21291644378,0.0
487,19,0.0,1.0,44608.2127297125,0.0
488,18,0.0,1.0,44608.212442208765,0.0
489,17,0.0,1.0,44608.212442208765,0.0
490,16,0.0,1.0,44608.211515902105,0.0
491,15,0.0,1.0,44608.21116783681,0.0
492,14,0.0,1.0,44608.21079222931,0.0
493,12,0.0,1.0,44608.210749263424,0.0
494,11,0.0,1.0,44608.21054232806,0.0
495,10,0.0,1.0,44608.2102478486,0.0
496,9,0.0,1.0,44608.2102478486,0.0
497,8,0.0,1.0,44608.2102478486,0.0
498,6,0.0,1.0,44608.2102478486,0.0
499,5,0.0,1.0,44608.2102478486,0.0
500,4,0.0,1.0,44608.21015024047,0.0
