hour,p_vital_mw,p_nonvital_mw,p_load_mw,p_pv_mw,v_kn,p_propulsion_mw,p_ess_mw,energy_ess_mwh,soc,p_g1_mw,p_g2_mw,eeoi,co2_g1,co2_g2,cost_g1,cost_g2,cost_ess,cost_pv
0,5.500000,1.400000,6.900000,0.000000,10.724759750561,2.713847236005,-0.177597472899,37.668717599254,0.502249567990,3.842215661118,5.949229047786,7.491161393544,687.717542629490,919.100581339266,668.020663358456,833.405207052551,1.135625708235,0.000000000000
1,7.300000,1.900000,9.200000,0.000000,10.396052208060,2.471883714660,0.632691529679,37.002726515382,0.493369686872,4.232822209411,6.806369975571,8.464140633335,734.204804156604,1025.668154253726,713.712056647185,934.829934400302,2.721283858427,0.000000000000
2,7.900000,2.000000,9.900000,0.000000,10.022615967254,2.214960321647,0.646689221986,36.322001018555,0.484293346914,4.337890902481,7.130380197180,9.056291069767,747.412425029513,1067.942124569402,726.679558093561,975.159843386322,2.798289884280,0.000000000000
3,9.700000,2.400000,12.100000,0.000000,9.592107086118,1.941622233899,1.595126927317,34.642920042431,0.461905600566,4.530141784232,7.916353522349,10.150931347138,772.350909743184,1175.025500368499,751.150101019025,1077.527379234402,11.941048631288,0.000000000000
4,10.200000,2.600000,12.800000,0.000000,9.610478531117,1.952799788858,1.315011530233,33.258697379028,0.443449298387,4.883315640884,8.554472617740,10.860306216416,820.764573663673,1266.690221020747,798.607819121189,1165.363385314308,8.435797895982,0.000000000000
5,12.100000,3.100000,15.200000,0.600000,9.420246672407,1.839117623604,2.308893711083,30.828282946308,0.411043772617,5.138618106589,8.991605805932,11.622768014540,857.859027678263,1331.927806584249,834.933565868760,1227.978171748657,23.923257727046,6.120000000000
6,13.000000,3.300000,16.300000,1.050000,9.155031590067,1.688115752344,1.641515759800,29.100371620203,0.388004954936,5.495652404918,9.800947587625,12.947228422484,912.686161350920,1457.959542882186,888.576368482915,1349.153857356436,12.586668155594,10.710000000000
7,12.000000,3.000000,15.000000,1.400000,9.417744506804,1.837652517173,1.115917139288,27.925721999900,0.372342959999,5.201292468740,9.120442909145,11.779725957973,867.234409849957,1351.534578797017,844.110273114750,1246.811921342149,6.354665565550,14.280000000000
8,12.100000,3.000000,15.100000,2.250000,9.286428216420,1.761849464778,0.147071480684,27.770909914969,0.370278798866,5.361232233201,9.103545750893,12.063807032127,891.640271619181,1348.953288792544,867.991330556428,1244.332014287185,1.093009087851,22.950000000000
9,11.300000,2.900000,14.200000,1.550000,9.523456045758,1.900231118714,1.108413263045,26.604159111764,0.354722121490,4.836891960992,8.604925894677,10.964123116301,814.208491481074,1274.118400086270,792.184513481904,1172.488844718208,6.282893835288,15.810000000000
10,9.200000,2.300000,11.500000,1.650000,9.977750790712,2.185348169442,0.705425128185,25.861606345254,0.344821417937,4.414081147440,6.915841893817,9.005061939352,757.176328552887,1039.828949162873,736.262434659675,948.333897799968,3.139785829340,16.830000000000
11,11.500000,3.000000,14.500000,2.050000,9.540376420200,1.910377576513,1.705156752433,24.066704500587,0.320889393341,4.746553557085,7.908667266994,10.353703813040,801.617439619632,1173.947194773752,779.845661398663,1076.495191171789,13.502506066587,20.910000000000
12,9.200000,2.300000,11.500000,2.050000,10.416841831004,2.486742922171,0.714169452714,23.314947181941,0.310865962426,4.234753727340,6.987819742117,8.561388078152,734.444915544928,1049.207593734044,713.947853433997,957.280675281343,3.193163430915,20.910000000000
13,10.200000,2.600000,12.800000,3.500000,10.267177012053,2.381090101135,0.477296539479,22.812529771962,0.304167063626,4.285896055940,6.917897505716,8.672954708044,740.839178090734,1040.096046009397,720.226517701453,948.588660975102,1.979591542375,35.700000000000
14,11.300000,2.800000,14.100000,4.200000,9.947869512042,2.165772927069,0.533519395952,22.250930407803,0.296679072104,4.274547518312,7.257706012805,9.169136549479,739.414187748285,1084.853290897855,718.827404541755,991.307054821026,2.223964667184,42.840000000000
15,10.100000,2.600000,12.700000,1.700000,9.862885882618,2.110739829961,1.295240235490,20.887519633602,0.278500261781,4.519313075392,7.296186519079,9.433938003791,770.919704845000,1089.997374256708,749.746235659078,996.220255142237,8.213883250821,17.340000000000
16,9.200000,2.300000,11.500000,1.650000,10.291919080333,2.398345626554,1.655528579182,19.144857971305,0.255264772951,4.070432827292,6.522384220079,8.277815315165,714.378044193136,989.514063519155,694.234698146971,900.379758198679,12.785331968904,16.830000000000
17,9.600000,2.400000,12.000000,1.150000,9.851928498198,2.103712727723,0.819130519174,18.282615319543,0.243768204261,4.543557557823,7.591024650726,9.663340884248,774.128431875139,1129.922437031292,752.893589350159,1034.376289126938,3.885191672002,11.730000000000
