hour,p_vital_mw,p_nonvital_mw,p_load_mw,p_pv_mw,v_kn,p_propulsion_mw,p_ess_mw,energy_ess_mwh,soc,p_g1_mw,p_g2_mw,eeoi,co2_g1,co2_g2,cost_g1,cost_g2,cost_ess,cost_pv
0,5.500000,1.400000,6.900000,0.000000,10.991140312995,2.921130351097,0.372041005845,37.108377888584,0.494778371848,3.906156304937,5.542933040314,7.125288005293,695.045333610447,871.255471123139,675.228617681021,787.997872881254,1.595182393131,0.000000000000
1,7.300000,1.900000,9.200000,0.000000,9.823943272174,2.085836288240,-0.067201314453,37.172219137314,0.495629588498,4.416771713857,6.936265888836,9.161334940294,757.523994165012,1042.484700851759,736.603601406562,950.867105518743,1.019418871656,0.000000000000
2,7.900000,2.000000,9.900000,0.000000,9.717013088033,2.018464166703,0.660137344407,36.477337722150,0.486364502962,4.305119078283,6.953207744014,9.200110217699,743.260869538462,1044.690958396150,722.604082555931,952.971711932068,2.873859647965,0.000000000000
3,9.700000,2.400000,12.100000,0.000000,9.810157439455,2.077067510775,1.308664978466,35.099795639554,0.467997275194,5.016146855123,7.852255677186,10.223571004469,839.844813725428,1166.052009220227,817.296242799593,1068.938475157113,8.364197311213,0.000000000000
4,10.200000,2.600000,12.800000,0.000000,9.851306256199,2.103314145130,2.252563997461,32.728675642227,0.436382341896,4.622669716621,8.028080431047,10.026478822101,784.709213837281,1190.769057119028,763.270015616040,1092.600574532744,22.818391619426,0.000000000000
5,12.100000,3.100000,15.200000,0.600000,9.064152772216,1.638341118228,1.567515481026,31.078659346410,0.414382124619,5.192102470833,9.478723166369,12.537405631190,865.853053621350,1406.966146545627,842.758294529200,1300.093807547413,11.565550567996,6.120000000000
6,13.000000,3.300000,16.300000,1.050000,9.363569905851,1.806121873544,2.502167021349,28.444799323938,0.379263990986,5.269381278799,9.284573573396,12.037622474797,877.539930116293,1376.762460743986,854.195503143213,1271.055019303609,27.921611151718,10.710000000000
7,12.000000,3.000000,15.000000,1.400000,9.615370008865,1.955783076087,2.273670589355,26.051461861458,0.347352824819,4.870031890831,8.412080595901,10.736723884032,818.882662247386,1245.868794312347,796.764120720193,1145.396310736940,23.229185180269,14.280000000000
8,12.100000,3.000000,15.100000,2.250000,9.792760355202,2.066036838992,1.480451420650,24.493091944985,0.326574559266,5.031345357725,8.404240060618,10.654742350730,842.058341044642,1244.728428697679,819.463813705743,1144.302988333969,10.424466558285,22.950000000000
9,11.300000,2.900000,14.200000,1.550000,9.486827519545,1.878389686332,1.006077216100,23.434063296459,0.312454177286,5.081494847041,8.440817623191,11.065133843987,849.406411857281,1250.053913314490,826.658606611109,1149.409007575346,5.352422868446,15.810000000000
10,9.200000,2.300000,11.500000,1.650000,10.051841651357,2.234393175166,0.254028812949,23.166664545987,0.308888860613,4.482740801138,7.347623561079,9.266993264839,766.109436728864,1096.897540918278,745.027435786047,1002.811799551804,1.277481742575,16.830000000000
