hour,p_vital_mw,p_nonvital_mw,p_load_mw,p_pv_mw,v_kn,p_propulsion_mw,p_ess_mw,energy_ess_mwh,soc,p_g1_mw,p_g2_mw,eeoi,co2_g1,co2_g2,cost_g1,cost_g2,cost_ess,cost_pv
0,5.500000,1.400000,6.900000,0.000000,10.758229948162,2.739335016152,0.376099357557,37.104105939413,0.494721412526,3.701824399706,5.561411258889,7.182453535174,672.015546461578,873.394188006132,652.567443317861,790.025720452798,1.608238125047,0.000000000000
1,7.300000,1.900000,9.200000,0.000000,10.271146113651,2.383852625581,0.860304085007,36.198522692037,0.482646969227,4.034838298015,6.688710242559,8.376448313194,710.127304210386,1010.587186554745,690.057020760852,920.454925099392,4.182529410326,0.000000000000
2,7.900000,2.000000,9.900000,0.000000,9.810539779820,2.077310374676,-0.074250800168,36.269060952196,0.483587479363,4.610665546673,7.440895628171,9.645610054323,783.092852040918,1109.479970730476,761.685064742627,1014.834596961449,1.023706679700,0.000000000000
3,9.700000,2.400000,12.100000,0.000000,9.591752625596,1.941406993496,0.907074316025,35.314245882696,0.470856611769,4.707409280471,8.426923397000,10.656339387157,796.230071611814,1248.029354308350,774.565039105825,1147.467813926349,4.537970403608,0.000000000000
4,10.200000,2.600000,12.800000,0.000000,9.770506939587,2.051984015606,1.437033179321,33.801579378148,0.450687725042,4.966209493294,8.448741342990,10.663853979345,832.615790805318,1251.209395353352,810.216591426263,1150.516947295410,9.879776741419,0.000000000000
5,12.100000,3.100000,15.200000,0.600000,8.962385584197,1.583775257981,1.511137663136,32.210908153794,0.429478775384,5.164753991498,9.507883603347,12.682405939529,861.755771116337,1411.536472190998,838.747937202986,1304.489170570918,10.819209258883,6.120000000000
6,13.000000,3.300000,16.300000,1.050000,8.881167872335,1.541107444698,1.127161759292,31.024422091381,0.413658961218,5.375537694301,10.288407991104,13.686327701582,893.856851231514,1537.154626239369,870.159723868690,1425.424178292746,6.463122615928,10.710000000000
7,12.000000,3.000000,15.000000,1.400000,9.201880848212,1.714164501769,0.494037331849,30.504382794698,0.406725103929,5.294063285721,9.526063884199,12.474063467306,881.306564845651,1414.390349537882,857.881138380483,1307.233966232689,2.049513406619,14.280000000000
8,12.100000,3.000000,15.100000,2.250000,9.623839556257,1.960955791974,1.379684260184,29.052083573451,0.387361114313,5.046493619247,8.384777912543,10.838560156941,844.270757155312,1241.900522269427,821.630195469256,1141.591854794166,9.185173228536,22.950000000000
9,11.300000,2.900000,14.200000,1.550000,9.422706563407,1.840558735658,1.329321400493,27.652797888722,0.368703971850,4.623905957069,8.537331378096,10.872929351394,784.875894618276,1264.172560638621,763.433453382504,1162.948572370043,8.598510158972,15.810000000000
10,9.200000,2.300000,11.500000,1.650000,9.887261091898,2.126428032285,0.439014023508,27.190677863977,0.362542371520,4.346306083576,7.191107925200,9.226366937523,748.483144559524,1075.986832259369,727.730568440611,982.840184708168,1.828753245199,16.830000000000
11,11.500000,3.000000,14.500000,2.050000,9.610902112292,1.953058008785,1.115371428461,26.016602676123,0.346888035682,5.008917701601,8.278768878723,10.744883179153,838.794140325037,1226.566268531972,816.267347457534,1126.893655259634,6.349429720733,20.910000000000
12,9.200000,2.300000,11.500000,2.050000,10.095436305959,2.263591008107,0.684109535398,25.296487375704,0.337286498343,4.124391751331,6.905089721377,8.713440607947,720.887116312387,1038.432576953288,700.630596155825,947.002038625025,3.012425182618,20.910000000000
13,10.200000,2.600000,12.800000,3.500000,10.319806814867,2.417894699252,1.022223250339,24.220462901663,0.322939505356,4.157421608203,6.538249840710,8.316154166020,724.910300864756,991.511787854816,704.583066866986,902.282288810556,5.493243606197,35.700000000000
