iteration,population,epsilon,feasible_ratio,best_cost,minimum_cv
176,390,0.0,1.0,44620.606949956804,0.0
177,389,0.0,1.0,44620.606949956804,0.0
178,388,0.0,1.0,44620.267468776845,0.0
179,387,0.0,1.0,44620.1745907952,0.0
180,385,0.0,1.0,44620.1745907952,0.0
181,384,0.0,1.0,44620.11992548617,0.0
182,383,0.0,1.0,44620.11992548617,0.0
183,382,0.0,1.0,44620.01314084823,0.0
184,381,0.0,1.0,44619.77607908388,0.0
185,379,0.0,1.0,44619.76671774318,0.0
186,378,0.0,1.0,44619.55011896172,0.0
187,377,0.0,1.0,44619.38302374942,0.0
188,376,0.0,1.0,44619.38302374942,0.0
189,375,0.0,1.0,44619.217401731345,0.0
190,374,0.0,1.0,44619.217401731345,0.0
191,372,0.0,1.0,44619.18521177198,0.0
192,371,0.0,1.0,44619.090481125306,0.0
193,370,0.0,1.0,44619.08826378715,0.0
194,369,0.0,1.0,44619.01393216205,0.0
195,368,0.0,1.0,44618.96040949096,0.0
196,366,0.0,1.0,44618.84210923928,0.0
197,365,0.0,1.0,44618.823350064034,0.0
198,364,0.0,1.0,44618.73176698911,0.0
199,363,0.0,1.0,44618.73176698911,0.0
200,362,0.0,1.0,44618.68076140706,0.0
201,360,0.0,1.0,44618.66208372809,0.0
202,359,0.0,1.0,44618.543411242965,0.0
203,358,0.0,1.0,44618.543411242965,0.0
204,357,0.0,1.0,44618.36007171484,0.0
205,356,0.0,1.0,44618.25597518617,0.0
206,354,0.0,1.0,44618.21532283099,0.0
207,353,0.0,1.0,44618.192915184874,0.0
208,352,0.0,1.0,44618.07980500782,0.0
209,351,0.0,1.0,44617.93596414647,0.0
210,350,0.0,1.0,44617.8458752665,0.0
211,348,0.0,1.0,44617.821206791676,0.0
212,347,0.0,1.0,44617.70069305326,0.0
213,346,0.0,1.0,44617.70069305326,0.0
214,345,0.0,1.0,44617.65224610256,0.0
215,344,0.0,1.0,44617.49883121419,0.0
216,343,0.0,1.0,44617.49883121419,0.0
217,341,0.0,1.0,44617.49883121419,0.0
218,340,0.0,1.0,44617.436177984666,0.0
219,339,0.0,1.0,44617.436177984666,0.0
220,338,0.0,1.0,44617.426379630924,0.0
221,337,0.0,1.0,44617.35495300278,0.0
222,335,0.0,1.0,44617.33201216896,0.0
223,334,0.0,1.0,44617.26538995937,0.0
224,333,0.0,1.0,44617.251108916564,0.0
225,332,0.0,1.0,44617.16106782813,0.0
226,331,0.0,1.0,44617.12525186876,0.0
227,329,0.0,1.0,44617.09972142642,0.0
228,328,0.0,1.0,44617.09972142642,0.0
229,327,0.0,1.0,44616.9705873941,0.0
230,326,0.0,1.0,44616.9705873941,0.0
231,325,0.0,1.0,44616.9705873941,0.0
232,323,0.0,1.0,44616.92682121769,0.0
233,322,0.0,1.0,44616.92682121769,0.0
234,321,0.0,1.0,44616.92682121769,0.0
235,320,0.0,1.0,44616.92682121769,0.0
236,319,0.0,1.0,44616.902225307196,0.0
237,317,0.0,1.0,44616.898711358655,0.0
238,316,0.0,1.0,44616.873737396265,0.0
239,315,0.0,1.0,44616.873737396265,0.0
240,314,0.0,1.0,44616.81792436087,0.0
241,313,0.0,1.0,44616.80184872414,0.0
242,312,0.0,1.0,44616.7635750602,0.0
243,310,0.0,1.0,44616.730149886665,0.0
244,309,0.0,1.0,44616.730149886665,0.0
245,308,0.0,1.0,44616.730149886665,0.0
246,307,0.0,1.0,44616.70212863007,0.0
247,306,0.0,1.0,44616.70212863007,0.0
248,304,0.0,1.0,44616.641760434184,0.0
249,303,0.0,1.0,44616.62703143312,0.0
250,302,0.0,1.0,44616.61295476342,0.0
251,301,0.0,1.0,44616.571303741526,0.0
252,300,0.0,1.0,44616.51913262253,0.0
253,298,0.0,1.0,44616.51913262253,0.0
254,297,0.0,1.0,44616.489245311095,0.0
255,296,0.0,1.0,44616.489245311095,0.0
256,295,0.0,1.0,44616.47010999133,0.0
257,294,0.0,1.0,44616.47010999133,0.0
258,292,0.0,1.0,44616.433102918934,0.0
259,291,0.0,1.0,44616.4012450447,0.0
260,290,0.0,1.0,44616.39909668845,0.0
261,289,0.0,1.0,44616.35175598579,0.0
262,288,0.0,1.0,44616.35175598579,0.0
263,287,0.0,1.0,44616.35175598579,0.0
264,285,0.0,1.0,44616.34014179928,0.0
265,284,0.0,1.0,44616.31855389006,0.0
266,283,0.0,1.0,44616.299401785625,0.0
267,282,0.0,1.0,44616.26657146222,0.0
268,281,0.0,1.0,44616.25372706661,0.0
269,279,0.0,1.0,44616.22126003717,0.0
270,278,0.0,1.0,44616.21738558725,0.0
271,277,0.0,1.0,44616.21561373907,0.0
272,276,0.0,1.0,44616.20117878709,0.0
273,275,0.0,1.0,44616.19097249,0.0
274,273,0.0,1.0,44616.175412284996,0.0
275,272,0.0,1.0,44616.153000129234,0.0
276,271,0.0,1.0,44616.137775041294,0.0
277,270,0.0,1.0,44616.13673320437,0.0
278,269,0.0,1.0,44616.12059154885,0.0
279,267,0.0,1.0,44616.11392149501,0.0
280,266,0.0,1.0,44616.11392149501,0.0
281,265,0.0,1.0,44616.10220145385,0.0
282,264,0.0,1.0,44616.077262928215,0.0
283,263,0.0,1.0,44616.077262928215,0.0
284,261,0.0,1.0,44616.077262928215,0.0
285,260,0.0,1.0,44616.04724011454,0.0
286,259,0.0,1.0,44616.03666261748,0.0
287,258,0.0,1.0,44616.03666261748,0.0
288,257,0.0,1.0,44616.02967966805,0.0
289,256,0.0,1.0,44616.01275999678,0.0
290,254,0.0,1.0,44616.00970015663,0.0
291,253,0.0,1.0,44616.00970015663,0.0
292,252,0.0,1.0,44615.99243712246,0.0
293,251,0.0,1.0,44615.97999481751,0.0
294,250,0.0,1.0,44615.97999481751,0.0
295,248,0.0,1.0,44615.9707743786,0.0
296,247,0.0,1.0,44615.9707743786,0.0
297,246,0.0,1.0,44615.95948761091,0.0
298,245,0.0,1.0,44615.95338254588,0.0
299,244,0.0,1.0,44615.952038541014,0.0
300,242,0.0,1.0,44615.946350537524,0.0
301,241,0.0,1.0,44615.93701715728,0.0
302,240,0.0,1.0,44615.93701715728,0.0
303,239,0.0,1.0,44615.9331366446,0.0
304,238,0.0,1.0,44615.91135756434,0.0
305,236,0.0,1.0,44615.910367868055,0.0
306,235,0.0,1.0,44615.90542213162,0.0
307,234,0.0,1.0,44615.88687322152,0.0
308,233,0.0,1.0,44615.88687322152,0.0
309,232,0.0,1.0,44615.87297799406,0.0
310,230,0.0,1.0,44615.86558968641,0.0
311,229,0.0,1.0,44615.855765000975,0.0
312,228,0.0,1.0,44615.855765000975,0.0
313,227,0.0,1.0,44615.835435015244,0.0
314,226,0.0,1.0,44615.835435015244,0.0
315,225,0.0,1.0,44615.835435015244,0.0
316,223,0.0,1.0,44615.82559246005,0.0
317,222,0.0,1.0,44615.823731910416,0.0
318,221,0.0,1.0,44615.81813322226,0.0
319,220,0.0,1.0,44615.809069922325,0.0
320,219,0.0,1.0,44615.80723310718,0.0
321,217,0.0,1.0,44615.796278779206,0.0
322,216,0.0,1.0,44615.79412598425,0.0
323,215,0.0,1.0,44615.77411627093,0.0
324,214,0.0,1.0,44615.76672688093,0.0
325,213,0.0,1.0,44615.76672688093,0.0
326,211,0.0,1.0,44615.76062512625,0.0
327,210,0.0,1.0,44615.752498602495,0.0
328,209,0.0,1.0,44615.74922484141,0.0
329,208,0.0,1.0,44615.7457524621,0.0
330,207,0.0,1.0,44615.73710837797,0.0
331,205,0.0,1.0,44615.72496616398,0.0
332,204,0.0,1.0,44615.7219772449,0.0
333,203,0.0,1.0,44615.7219772449,0.0
334,202,0.0,1.0,44615.711319621114,0.0
335,201,0.0,1.0,44615.70856974677,0.0
336,199,0.0,1.0,44615.69308067385,0.0
337,198,0.0,1.0,44615.691975057,0.0
338,197,0.0,1.0,44615.679468852526,0.0
339,196,0.0,1.0,44615.679468852526,0.0
340,195,0.0,1.0,44615.679468852526,0.0
341,194,0.0,1.0,44615.679468852526,0.0
342,192,0.0,1.0,44615.67865017607,0.0
343,191,0.0,1.0,44615.67659109428,0.0
344,190,0.0,1.0,44615.66693270605,0.0
345,189,0.0,1.0,44615.66693270605,0.0
346,188,0.0,1.0,44615.66693270605,0.0
347,186,0.0,1.0,44615.661973275084,0.0
348,185,0.0,1.0,44615.661973275084,0.0
349,184,0.0,1.0,44615.65145688443,0.0
350,183,0.0,1.0,44615.64465242786,0.0
351,182,0.0,1.0,44615.6358694407,0.0
352,180,0.0,1.0,44615.6358694407,0.0
353,179,0.0,1.0,44615.63364463736,0.0
354,178,0.0,1.0,44615.624886494086,0.0
355,177,0.0,1.0,44615.624886494086,0.0
356,176,0.0,1.0,44615.6196557667,0.0
357,174,0.0,1.0,44615.61936863889,0.0
358,173,0.0,1.0,44615.61936863889,0.0
359,172,0.0,1.0,44615.61001705963,0.0
360,171,0.0,1.0,44615.608694849645,0.0
361,170,0.0,1.0,44615.608694849645,0.0
362,168,0.0,1.0,44615.602373082766,0.0
363,167,0.0,1.0,44615.60146659185,0.0
364,166,0.0,1.0,44615.59698927071,0.0
365,165,0.0,1.0,44615.59698927071,0.0
366,164,0.0,1.0,44615.594203302004,0.0
367,163,0.0,1.0,44615.592072542386,0.0
368,161,0.0,1.0,44615.587244515424,0.0
369,160,0.0,1.0,44615.58149496355,0.0
370,159,0.0,1.0,44615.58149496355,0.0
371,158,0.0,1.0,44615.58149496355,0.0
372,157,0.0,1.0,44615.57604152581,0.0
373,155,0.0,1.0,44615.57569574931,0.0
374,154,0.0,1.0,44615.57302591822,0.0
375,153,0.0,1.0,44615.56993378127,0.0
376,152,0.0,1.0,44615.56836562805,0.0
377,151,0.0,1.0,44615.56836562805,0.0
378,149,0.0,1.0,44615.56281667926,0.0
379,148,0.0,1.0,44615.56281667926,0.0
380,147,0.0,1.0,44615.56175838156,0.0
381,146,0.0,1.0,44615.55286409402,0.0
382,145,0.0,1.0,44615.54787078026,0.0
383,143,0.0,1.0,44615.54787078026,0.0
384,142,0.0,1.0,44615.54787078026,0.0
385,141,0.0,1.0,44615.54748261091,0.0
386,140,0.0,1.0,44615.543492035766,0.0
387,139,0.0,1.0,44615.53823788868,0.0
388,138,0.0,1.0,44615.53823788868,0.0
389,136,0.0,1.0,44615.53753185844,0.0
390,135,0.0,1.0,44615.53592563863,0.0
391,134,0.0,1.0,44615.532800205794,0.0
392,133,0.0,1.0,44615.53160577826,0.0
393,132,0.0,1.0,44615.522659314054,0.0
394,130,0.0,1.0,44615.522659314054,0.0
395,129,0.0,1.0,44615.51814051809,0.0
396,128,0.0,1.0,44615.51613611634,0.0
397,127,0.0,1.0,44615.511289057344,0.0
398,126,0.0,1.0,44615.511289057344,0.0
399,124,0.0,1.0,44615.499513306,0.0
400,123,0.0,1.0,44615.499513306,0.0
401,122,0.0,1.0,44615.49762149282,0.0
402,121,0.0,1.0,44615.49762149282,0.0
403,120,0.0,1.0,44615.49601389222,0.0
404,118,0.0,1.0,44615.4957297346,0.0
405,117,0.0,1.0,44615.490590005225,0.0
406,116,0.0,1.0,44615.490590005225,0.0
407,115,0.0,1.0,44615.48800241898,0.0
408,114,0.0,1.0,44615.48800241898,0.0
409,112,0.0,1.0,44615.48594143464,0.0
410,111,0.0,1.0,44615.47943035673,0.0
411,110,0.0,1.0,44615.47943035673,0.0
412,109,0.0,1.0,44615.47943035673,0.0
413,108,0.0,1.0,44615.47782096005,0.0
414,107,0.0,1.0,44615.47736947491,0.0
415,105,0.0,1.0,44615.473123661126,0.0
416,104,0.0,1.0,44615.473123661126,0.0
417,103,0.0,1.0,44615.473123661126,0.0
418,102,0.0,1.0,44615.470227427504,0.0
419,101,0.0,1.0,44615.4678429037,0.0
420,99,0.0,1.0,44615.4678429037,0.0
421,98,0.0,1.0,44615.46493585364,0.0
422,97,0.0,1.0,44615.464538280256,0.0
423,96,0.0,1.0,44615.463479272774,0.0
424,95,0.0,1.0,44615.46320831284,0.0
425,93,0.0,1.0,44615.4612332165,0.0
426,92,0.0,1.0,44615.459761371,0.0
427,91,0.0,1.0,44615.459761371,0.0
428,90,0.0,1.0,44615.4559444367,0.0
429,89,0.0,1.0,44615.4559444367,0.0
430,87,0.0,1.0,44615.4559444367,0.0
431,86,0.0,1.0,44615.4543938629,0.0
432,85,0.0,1.0,44615.45273673908,0.0
433,84,0.0,1.0,44615.45094095584,0.0
434,83,0.0,1.0,44615.45023951811,0.0
435,81,0.0,1.0,44615.44616632545,0.0
436,80,0.0,1.0,44615.44616632545,0.0
437,79,0.0,1.0,44615.445270538854,0.0
438,78,0.0,1.0,44615.44085772985,0.0
439,77,0.0,1.0,44615.44085772985,0.0
440,76,0.0,1.0,44615.43956967737,0.0
441,74,0.0,1.0,44615.43956967737,0.0
442,73,0.0,1.0,44615.43956967737,0.0
443,72,0.0,1.0,44615.43895942609,0.0
444,71,0.0,1.0,44615.43654160856,0.0
445,70,0.0,1.0,44615.43654160856,0.0
446,68,0.0,1.0,44615.43654160856,0.0
447,67,0.0,1.0,44615.43407824506,0.0
448,66,0.0,1.0,44615.43182729035,0.0
449,65,0.0,1.0,44615.43139513559,0.0
450,64,0.0,1.0,44615.43040028434,0.0
451,62,0.0,1.0,44615.42892680601,0.0
452,61,0.0,1.0,44615.42669496329,0.0
453,60,0.0,1.0,44615.42506603121,0.0
454,59,0.0,1.0,44615.42506603121,0.0
455,58,0.0,1.0,44615.421670663825,0.0
456,56,0.0,1.0,44615.421670663825,0.0
457,55,0.0,1.0,44615.4201221578,0.0
458,54,0.0,1.0,44615.41793105901,0.0
459,53,0.0,1.0,44615.414915551184,0.0
460,52,0.0,1.0,44615.414733249396,0.0
461,50,0.0,1.0,44615.41456457628,0.0
462,49,0.0,1.0,44615.41456457628,0.0
463,48,0.0,1.0,44615.413186054735,0.0
464,47,0.0,1.0,44615.41114647858,0.0
465,46,0.0,1.0,44615.41114647858,0.0
466,45,0.0,1.0,44615.4101485207,0.0
467,43,0.0,1.0,44615.40944242581,0.0
468,42,0.0,1.0,44615.409212422295,0.0
469,41,0.0,1.0,44615.4088436858,0.0
470,40,0.0,1.0,44615.40813698832,0.0
471,39,0.0,1.0,44615.40744745685,0.0
472,37,0.0,1.0,44615.40744745685,0.0
473,36,0.0,1.0,44615.40666227179,0.0
474,35,0.0,1.0,44615.404854649016,0.0
475,34,0.0,1.0,44615.40313294518,0.0
476,33,0.0,1.0,44615.40313294518,0.0
477,31,0.0,1.0,44615.40311646128,0.0
478,30,0.0,1.0,44615.40239705264,0.0
479,29,0.0,1.0,44615.40239705264,0.0
480,28,0.0,1.0,44615.40232854198,0.0
481,27,0.0,1.0,44615.40156887255,0.0
482,25,0.0,1.0,44615.40126152892,0.0
483,24,0.0,1.0,44615.40093266324,0.0
484,23,0.0,1.0,44615.40093266324,0.0
485,22,0.0,1.0,44615.40066558347,0.0
486,21,0.0,1.0,44615.39972145032,0.0
487,19,0.0,1.0,44615.39972145032,0.0
488,18,0.0,1.0,44615.399178315274,0.0
489,17,0.0,1.0,44615.399178315274,0.0
490,16,0.0,1.0,44615.398892540295,0.0
491,15,0.0,1.0,44615.39816405942,0.0
492,14,0.0,1.0,44615.39695875459,0.0
493,12,0.0,1.0,44615.39695875459,0.0
494,11,0.0,1.0,44615.39695875459,0.0
495,10,0.0,1.0,44615.39674445416,0.0
496,9,0.0,1.0,44615.395261668586,0.0
497,8,0.0,1.0,44615.395261668586,0.0
498,6,0.0,1.0,44615.394647121255,0.0
499,5,0.0,1.0,44615.394647121255,0.0
500,4,0.0,1.0,44615.394647121255,0.0
