hour,p_vital_mw,p_nonvital_mw,p_load_mw,p_pv_mw,v_kn,p_propulsion_mw,p_ess_mw,energy_ess_mwh,soc,p_g1_mw,p_g2_mw,eeoi,co2_g1,co2_g2,cost_g1,cost_g2,cost_ess,cost_pv
0,5.500000,1.400000,6.900000,0.000000,10.645080349199,2.653808081951,-0.165878445305,37.657584523040,0.502101126974,3.852243546550,5.867442980707,7.506711662202,688.859470081582,909.331505966557,669.144067003715,824.126848082318,1.118317332052,0.000000000000
1,7.300000,1.900000,9.200000,0.000000,10.293189743825,2.399234051678,0.774066774685,36.842777391792,0.491237031891,4.200392999989,6.624774277003,8.416444015033,730.188498283724,1002.452606016633,709.767633606524,912.703960354615,3.576471298189,0.000000000000
2,7.900000,2.000000,9.900000,0.000000,10.294121080430,2.399885364847,1.263471461597,35.512807432216,0.473504099096,4.138414418910,6.897999484340,8.549073602406,722.591541874802,1037.512433898707,702.305133761301,946.124436992666,7.864348577362,0.000000000000
3,9.700000,2.400000,12.100000,0.000000,9.562156203232,1.923491105528,1.573400269303,33.856596622424,0.451421288299,4.607274258000,7.842816578226,10.182698617844,782.636919773791,1164.734175311482,761.237980245576,1067.677275842128,11.645030152002,0.000000000000
4,10.200000,2.600000,12.800000,0.000000,9.629796320394,1.964599301176,1.778967577691,31.983999172222,0.426453322296,4.951539019727,8.034092703757,10.499312387701,830.504862159688,1191.619933795246,808.149070867202,1093.415377572703,14.608320262653,0.000000000000
5,12.100000,3.100000,15.200000,0.600000,9.407917468271,1.831905967627,2.255430385104,29.609861924745,0.394798158997,5.161132713427,9.015342869096,11.674964010645,861.214754089922,1335.527203053874,838.218374073974,1231.435145839296,22.873954754812,6.120000000000
6,13.000000,3.300000,16.300000,1.050000,8.997836762592,1.602643811227,2.255147317728,27.236022642926,0.363146968572,5.367376015174,9.230120478326,12.563870872369,892.591551543308,1368.361632773833,868.921940929524,1262.980909903878,22.868464526011,10.710000000000
7,12.000000,3.000000,15.000000,1.400000,9.418152454299,1.837891331747,2.422189582108,24.686349398602,0.329151325315,4.746503422813,8.269198326826,10.760062332193,801.610513255615,1225.187635991444,779.838872729853,1125.572446030490,26.228110198197,14.280000000000
8,12.100000,3.000000,15.100000,2.250000,9.503174349820,1.888116433337,1.728141992646,22.867252564237,0.304896700856,4.907100990538,8.102873450152,10.657106981319,824.146151678524,1201.380762484550,801.920533593929,1102.763521783638,13.841841411016,22.950000000000
9,11.300000,2.900000,14.200000,1.550000,9.662806830682,1.984872312726,1.668080115744,21.111378758191,0.281485050109,4.694258524122,8.272533672860,10.452953551249,794.429436973661,1225.667982542636,772.799922476259,1126.032780505475,12.964712471925,15.810000000000
