hour,p_vital_mw,p_nonvital_mw,p_load_mw,p_pv_mw,v_kn,p_propulsion_mw,p_ess_mw,energy_ess_mwh,soc,p_g1_mw,p_g2_mw,eeoi,co2_g1,co2_g2,cost_g1,cost_g2,cost_ess,cost_pv
0,5.500000,1.400000,6.900000,0.000000,10.566959828236,2.595809694274,-0.129219477358,37.622758503490,0.501636780047,3.919638180462,5.705390991170,7.508237567644,696.604488592048,890.180406570896,676.761983220104,805.948060623876,1.071799995314,0.000000000000
1,7.300000,1.900000,9.200000,0.000000,10.227412029245,2.353531084515,0.225373702976,37.385523026674,0.498473640356,4.453359990733,6.874797390807,8.784119640373,762.271205202600,1034.505012322924,741.261717580536,943.256227978084,1.218411215770,0.000000000000
2,7.900000,2.000000,9.900000,0.000000,10.218278033567,2.347230971779,0.745777868273,36.600493691649,0.488006582555,4.398793909339,7.102659194167,8.903101354815,755.204675160735,1064.282624929792,734.327569050994,971.666669764791,3.391593903865,0.000000000000
3,9.700000,2.400000,12.100000,0.000000,9.553352507186,1.918183229938,1.034230206568,35.511830316315,0.473491070884,4.643516438759,8.340436584611,10.587894562391,787.525470767409,1235.472310501422,766.031381186415,1135.429690993755,5.599418116766,0.000000000000
4,10.200000,2.600000,12.800000,0.000000,9.671852426522,1.990451798836,1.772174749872,33.646383211186,0.448618442816,4.682540424764,8.335736624199,10.482071895782,792.828899446591,1234.792150557274,771.230887881344,1134.777730812077,14.504594379566,0.000000000000
5,12.100000,3.100000,15.200000,0.600000,9.360764197199,1.804498795950,2.174233175564,31.357716710592,0.418102889475,5.211426823461,9.018838796925,11.776913281981,868.760356974505,1336.057807095186,845.603725853282,1231.944774313638,21.327346577417,6.120000000000
6,13.000000,3.300000,16.300000,1.050000,9.245180195951,1.738476489382,2.318551818572,28.917135848937,0.385561811319,5.294572735433,9.375351935377,12.288675893145,881.384483439981,1390.835976595243,857.957378685452,1284.583864982979,24.115434902233,10.710000000000
7,12.000000,3.000000,15.000000,1.400000,9.265700585744,1.750078249879,1.879540180838,26.938672500687,0.359182300009,5.021441466896,8.449096602145,11.288279911214,840.615219142706,1251.261216564839,818.050664873767,1150.566636951966,16.190486552947,14.280000000000
8,12.100000,3.000000,15.100000,2.250000,9.727234003908,2.024840280517,1.491253822007,25.368931635417,0.338252421806,4.954267793855,8.429318664655,10.687906215546,830.897064477176,1248.378230931543,808.533215378271,1147.802318943613,10.562503235093,22.950000000000
9,11.300000,2.900000,14.200000,1.550000,9.455856365901,1.860052836112,1.426217267010,23.867650301722,0.318235337356,4.840256753176,8.243578815926,10.766785631411,814.681720926757,1221.501848134504,792.648191714776,1122.040375238948,9.746611478680,15.810000000000
