hour,p_vital_mw,p_nonvital_mw,p_load_mw,p_pv_mw,v_kn,p_propulsion_mw,p_ess_mw,energy_ess_mwh,soc,p_g1_mw,p_g2_mw,eeoi,co2_g1,co2_g2,cost_g1,cost_g2,cost_ess,cost_pv
0,5.500000,1.400000,6.900000,0.000000,10.533896720128,2.571519658927,-0.376312745952,37.857497108654,0.504766628115,4.007938283404,5.839894121475,7.656208141599,706.937568162339,906.056548465741,686.921660087358,821.017183736891,1.608928515893,0.000000000000
1,7.300000,1.900000,9.200000,0.000000,10.458269114139,2.516530044675,0.184551229719,37.663232656319,0.502176435418,4.406005511162,7.125973303794,8.717952297779,756.133996730821,1067.359828357294,735.239565470951,974.603988534528,1.146454372480,0.000000000000
2,7.900000,2.000000,9.900000,0.000000,10.039912272919,2.226447377311,1.002495127275,36.607974627609,0.488106328368,4.427242367568,6.696709882468,8.817242431392,758.878835921712,1011.607974082898,737.933083166254,921.427714788088,5.321484864901,0.000000000000
3,9.700000,2.400000,12.100000,0.000000,9.806028386990,2.074445928538,1.667978704044,34.852207570721,0.464696100943,4.656252790651,7.850214433844,9.968453640019,789.251843587473,1165.766943781097,767.724004143553,1068.665657178032,12.963257715713,0.000000000000
4,10.200000,2.600000,12.800000,0.000000,9.593187489789,1.942278389650,1.947121482793,32.802606009886,0.437368080132,4.771308531772,8.023848375085,10.399130291156,805.045784240106,1190.170348036018,783.205708750969,1092.027257785506,17.302512895636,0.000000000000
5,12.100000,3.100000,15.200000,0.600000,9.350788854055,1.798736023121,2.096405009538,30.595863894584,0.407944851928,5.345230157109,8.957100856474,11.848590793170,889.167354909327,1326.706059591402,865.572072507313,1222.963454452556,19.898130045262,6.120000000000
6,13.000000,3.300000,16.300000,1.050000,9.183675489874,1.704010508535,2.424677052824,28.043572260032,0.373914296800,5.233049701459,9.296283754252,12.253255886876,872.025420916742,1378.573094272341,848.799115730691,1272.795391746830,26.279952885121,10.710000000000
7,12.000000,3.000000,15.000000,1.400000,9.532424720086,1.905604779944,1.596769919242,26.362761818725,0.351503490916,5.219574615091,8.689260245612,11.311828937653,869.989194844638,1286.593961048568,846.806364493570,1184.458399574895,11.963598952477,14.280000000000
8,12.100000,3.000000,15.100000,2.250000,9.690247993589,2.001830748897,1.667748012967,24.607237594549,0.328096501261,4.863131102169,8.320951633760,10.580538962416,817.906906599651,1232.654022433230,795.808146745547,1132.728312630670,12.959948769454,22.950000000000
9,11.300000,2.900000,14.200000,1.550000,9.456730238264,1.860568579666,1.518993570978,23.008296993519,0.306777293247,4.809424353610,8.182150655077,10.696345303381,810.356838812957,1212.692202574880,788.410406213628,1113.599298644416,10.921568315290,15.810000000000
10,9.200000,2.300000,11.500000,1.650000,10.003459650108,2.202284159128,0.652289687127,22.321676270228,0.297622350270,4.379493358212,7.020501113789,9.027917420505,752.724421589524,1053.483731221121,731.893427268637,961.360724538385,2.829571894508,16.830000000000
11,11.500000,3.000000,14.500000,2.050000,9.718372663609,2.019311537765,1.331939841643,20.919634331656,0.278928457755,4.944173180129,8.193198515993,10.514728032876,829.447185675185,1214.273723924499,807.113107817890,1115.114532828538,8.628474089555,20.910000000000
12,9.200000,2.300000,11.500000,2.050000,10.307212379754,2.409053002067,0.655839128042,20.229277354769,0.269723698064,3.988418535534,7.214795338491,8.653020211000,704.635197952348,1079.135142869280,684.658293816120,985.846370838335,2.849537336046,20.910000000000
13,10.200000,2.600000,12.800000,3.500000,9.934831506384,2.157268482877,0.158267390492,20.062680101620,0.267502401355,4.042353759090,7.256647333295,9.037566179684,711.021960424875,1084.711984034176,690.936355986241,991.172100034405,1.107708837640,35.700000000000
